cmp-ds,B.10.71.002-0,B.10.71.002-1,B.10.71.002-2,B.10.71.002-3,B.10.71.012-0,B.10.71.012-1,B.10.71.012-2,B.10.71.012-3,B.20.11.102-0,B.20.11.102-1,B.20.11.102-2,B.20.11.102-3,B.20.11.121-0,B.20.11.121-1,B.20.11.121-2,B.20.11.121-3,B.30.11.012-0,B.30.11.012-1,B.30.11.012-2,C.10.11.001a-0,C.10.11.001a-1,C.10.11.001a-2,C.10.11.001a-3,C.10.11.011a-0,C.10.11.011a-1,C.10.11.011a-2,C.10.11.011a-3,C.20.11.001b-0,C.20.11.001b-1,C.20.11.001b-2,C.20.11.001b-3,D.10.14.021-0,D.10.14.021-1,D.20.21.013a-0,D.20.21.013a-1,D.20.21.013a-2,D.20.21.013b-0,D.20.21.013b-1,D.20.21.023a-0,D.20.21.023a-1,D.20.21.023a-2,D.20.21.023b-0,D.20.21.023b-1,D.20.21.023b-2,D.30.31.013b-0,D.30.31.013b-1,D.30.41.011c-0,D.30.41.011c-1,D.30.41.011c-2,D.30.41.032c-0,D.30.41.032c-1,D.30.41.102b-0,D.30.41.102b-1,D.30.52.013b-0,D.30.52.013b-1,D.30.52.013b-2,D.30.67.012b-0,D.40.11.023a-0,D.40.11.023a-1,D.40.11.023a-2,D.40.11.074a-0,D.40.11.074a-1,D.50.11.011a-0,D.50.11.011a-1,D.50.12.023b-0,collapse-0,excessiveRID-0,irreparable-0
2952,4165.6320000000005,258.048,0.0,0.0,1843.2,995.3280000000001,1585.152,0.0,4262.4000000000015,2304.0000000000005,2649.600000000001,0.0,8985.600000000002,230.40000000000003,0.0,0.0,6451.0,0.0,0.0,5074.219608297991,1374.9861635251307,830.5159528970983,0.0,1519.5697252120726,2036.8291727490423,997.6715061594068,111.00894369141874,8.0,4.0,0.0,0.0,1.0,0.0,2961.800614638576,0.0,0.0,301.51336838182374,0.0,3266.486811426522,0.0,0.0,294.3309271881525,137.69086678519773,0.0,1.0,0.0,1707.6298474083142,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,23744.695184610468,0.0,0.0,231.50126162278139,0.0,0.0,1.0,2.0,1.0,2.0,1.0
2953,4423.68,0.0,0.0,0.0,2691.072,1105.92,626.6880000000001,0.0,5414.4000000000015,2649.600000000001,1152.0000000000005,0.0,9100.800000000001,115.20000000000002,0.0,0.0,6451.0,0.0,0.0,6609.945983879224,726.2260823523416,22.775465091258674,0.0,2910.017859591595,2316.334833345316,103.47946786285375,103.47946786285375,10.0,2.0,0.0,0.0,1.0,0.0,2632.2658024792327,0.0,0.0,354.17705391698473,0.0,5163.827128273676,0.0,0.0,504.5531152396402,0.0,0.0,1.0,0.0,2245.256513792955,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,23987.88567255593,0.0,0.0,238.38877586626847,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2954,4423.68,0.0,0.0,0.0,3723.264,700.4159999999999,0.0,0.0,7948.800000000001,1267.2000000000003,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6582.793629103924,177.68995668591114,0.0,0.0,5512.528838631064,1903.0795823850872,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2115.615432779839,0.0,0.0,351.16187434638874,0.0,3337.29938504789,0.0,0.0,607.2635110277197,0.0,0.0,1.0,0.0,2167.6984375048896,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,20548.007046031573,0.0,0.0,353.1699573234911,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2955,4423.68,0.0,0.0,0.0,3465.2160000000003,884.736,73.72800000000001,0.0,6796.800000000001,2304.0000000000005,115.20000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4556.664831595119,41.463039240868106,0.0,0.0,4563.895670525798,2699.735479552264,71.66855846086357,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1961.3383261189038,33.19953379855708,0.0,321.7568674400446,0.0,5816.769003525353,0.0,0.0,581.1550534422637,0.0,0.0,1.0,0.0,1686.8530227330646,0.0,0.0,141.9264,5.5296,16.0,0.0,2.0,0.0,0.0,1.0,25009.13053543819,0.0,0.0,301.23425321968625,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2956,4423.68,0.0,0.0,0.0,2543.616,1511.424,368.64,0.0,5529.600000000001,2880.0000000000005,806.4000000000002,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6399.635042916046,359.3470774352744,0.0,0.0,3805.7350427941956,2213.8075407979745,215.63181262996807,0.0,8.0,4.0,0.0,0.0,0.0,1.0,1808.6523957511654,0.0,0.0,352.64303872621673,0.0,5445.494952107436,0.0,0.0,451.05542461482383,0.0,0.0,1.0,0.0,1942.5244299612784,0.0,0.0,147.456,0.0,8.0,8.0,2.0,0.0,0.0,1.0,29736.6854968122,0.0,0.0,184.95780589831642,0.0,0.0,1.0,2.0,1.0,2.0,1.0
2957,4386.816000000001,36.864000000000004,0.0,0.0,1916.928,1916.928,589.8240000000001,0.0,4608.000000000001,3571.2000000000007,1036.8000000000002,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5023.240887394146,684.5947853451928,0.0,0.0,2405.799303438789,3938.6242044017877,338.82537750837304,0.0,8.0,4.0,0.0,0.0,1.0,0.0,1851.1817942767004,0.0,0.0,315.8716984383546,62.956253200177635,4165.680944279458,0.0,0.0,665.7796543890687,0.0,0.0,0.0,1.0,1871.1720573764724,0.0,0.0,147.456,0.0,8.0,8.0,2.0,0.0,0.0,1.0,16965.201402040242,431.6446295215817,0.0,240.34594941214635,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2958,4423.68,0.0,0.0,0.0,2691.072,1511.424,221.18400000000003,0.0,5414.4000000000015,3340.8000000000006,460.8000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5230.958366102401,314.3412946807545,0.0,0.0,4288.509410778182,3217.1855021459824,232.59234037904196,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1324.637832824233,0.0,0.0,311.2735351767636,0.0,5874.557720275922,0.0,0.0,567.7833194574445,0.0,0.0,1.0,0.0,2119.826972926474,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,17050.636630126886,0.0,0.0,320.30353074765935,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2959,4423.68,0.0,0.0,0.0,2138.112,2211.84,73.72800000000001,0.0,5414.4000000000015,3225.600000000001,576.0000000000002,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4748.264905754593,560.2755702008681,0.0,0.0,3363.5341307313975,2463.6899686909182,0.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0,1968.9353644962607,0.0,0.0,254.9220213195784,0.0,3414.5675984131967,0.0,0.0,646.3413522040883,0.0,0.0,0.0,1.0,2174.280011064652,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,17094.196655254324,682.094566187117,0.0,356.020351710177,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2960,4423.68,0.0,0.0,0.0,2064.384,1843.2,516.096,0.0,4147.200000000001,2764.8000000000006,2304.0000000000005,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4609.437493950383,1673.7177061618065,0.0,0.0,1994.122749756184,2529.6430690521156,196.5646833708156,236.9137824487488,10.0,2.0,0.0,0.0,1.0,0.0,2648.1231745900736,0.0,0.0,219.06910436998692,0.0,3911.906425745023,0.0,0.0,480.05120169647813,0.0,0.0,1.0,0.0,1389.100693536186,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,18830.3149327082,0.0,0.0,210.86023896077683,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2961,4423.68,0.0,0.0,0.0,3059.712,1327.104,36.864000000000004,0.0,5990.4000000000015,3225.6000000000004,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,7547.38220985058,0.0,0.0,0.0,4649.223656521887,2839.809124248034,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1904.9405383507674,0.0,0.0,347.5227338916843,0.0,4572.177609457069,0.0,0.0,659.4134989228867,0.0,0.0,1.0,0.0,2094.129562081487,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,28653.698517832796,0.0,0.0,277.18279453016703,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2962,4423.68,0.0,0.0,0.0,2727.936,1400.8319999999999,294.91200000000003,0.0,6105.600000000002,2534.4000000000005,576.0000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5570.339037610267,1309.2387693007004,0.0,0.0,3088.149090462546,2198.5426428056553,221.0753287680543,43.10855465533392,10.0,2.0,0.0,0.0,1.0,0.0,2097.936358474358,0.0,0.0,243.226999136311,0.0,3794.570296581336,0.0,0.0,579.8535145186408,0.0,0.0,1.0,0.0,2014.0412234026182,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,17351.899445698833,0.0,0.0,187.22439393771072,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2963,4386.816000000001,36.864000000000004,0.0,0.0,1695.7440000000001,1732.608,995.328,0.0,4032.000000000001,2649.6000000000004,2534.4000000000005,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4672.81729446914,1465.303027515533,81.16073415296587,0.0,2631.0031039325504,2674.1502865564485,1066.5846889761433,405.7632004613633,8.0,4.0,0.0,0.0,1.0,0.0,1762.5259740366891,0.0,0.0,298.0426202230552,0.0,5776.295377490339,0.0,0.0,530.1500624028756,0.0,0.0,1.0,0.0,1753.174239679272,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,17638.180079716018,0.0,0.0,174.21699573371637,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2964,4423.68,0.0,0.0,0.0,3059.712,958.464,405.504,0.0,6681.600000000001,1382.4000000000003,1152.0000000000005,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5471.396686820729,486.4563329459868,0.0,0.0,3846.948954638211,2244.8070415898824,51.11668176317713,51.11668176317713,8.0,4.0,0.0,0.0,0.0,1.0,2002.4235746947188,0.0,0.0,250.30987650546558,0.0,3236.3600409090686,0.0,0.0,499.5942306952298,0.0,0.0,0.0,1.0,1936.3083822284439,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,14575.688821560667,0.0,0.0,221.90152742982787,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2965,4386.816000000001,36.864000000000004,0.0,0.0,2322.432,1437.696,663.552,0.0,4492.800000000001,3340.8000000000006,1382.4000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5688.442645964615,1628.9828730606648,0.0,0.0,3091.4445965248738,2157.1458603768397,194.96098379508933,0.0,8.0,4.0,0.0,0.0,1.0,0.0,2243.084538559555,0.0,0.0,260.5588149378334,0.0,4169.814139021106,0.0,0.0,497.38130227367515,0.0,0.0,1.0,0.0,1638.561777607751,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,29386.623023444867,820.5464556235847,0.0,181.7566944347189,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2966,4423.68,0.0,0.0,0.0,1916.928,1400.832,1105.92,0.0,3801.6000000000013,2880.000000000001,2534.4000000000005,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5477.19391435251,2042.4901492048461,95.81779933389328,0.0,2088.087809954542,2315.936120554105,397.4633355463097,123.81994872152715,12.0,0.0,0.0,0.0,0.0,1.0,2194.8112724999723,0.0,0.0,347.7441900876135,0.0,4124.895067338014,0.0,0.0,590.9484270315602,0.0,0.0,1.0,0.0,1868.722034034592,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,24694.394768558646,0.0,0.0,213.30094051109697,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2967,4423.68,0.0,0.0,0.0,2617.344,1474.56,331.776,0.0,5760.000000000002,3110.4000000000005,345.6000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5848.051524610502,404.4581902350922,0.0,0.0,3397.283491803898,3201.5135764020665,199.05721167293052,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2722.1760518769875,0.0,0.0,355.20653199946435,0.0,5309.441639944827,0.0,0.0,608.3266049848031,0.0,0.0,0.0,1.0,2066.599221771988,0.0,0.0,143.7696,3.6864,16.0,0.0,2.0,0.0,0.0,1.0,20511.49844070776,0.0,0.0,185.53141754529253,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2968,4423.68,0.0,0.0,0.0,2912.2560000000003,847.8720000000001,663.552,0.0,5875.200000000001,2419.2000000000007,921.6000000000003,0.0,9100.800000000001,115.20000000000002,0.0,0.0,6128.450000000001,322.55,0.0,4667.7844962463105,863.55074753385,0.0,0.0,3787.316100434955,2467.7342742324827,322.7084702595659,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2114.8916673742506,32.708787524713756,0.0,476.02181865281847,0.0,4711.146760336251,0.0,0.0,645.621924789005,0.0,0.0,0.0,1.0,1707.6252479215245,224.87699137774666,0.0,143.7696,3.6864,12.0,4.0,2.0,0.0,0.0,1.0,18248.62057493373,1138.7107973367026,330.17376259871247,240.78068185877402,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2969,4423.68,0.0,0.0,0.0,2396.1600000000003,1953.7920000000001,73.72800000000001,0.0,5068.800000000001,3801.6000000000013,345.6000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5468.88118015061,468.483568614606,0.0,0.0,5122.714434649154,3369.062318305654,0.0,123.59787283717074,10.0,2.0,0.0,0.0,1.0,0.0,1548.404031527528,0.0,0.0,337.7373240484982,0.0,3729.99082230204,0.0,0.0,796.789190712875,0.0,0.0,1.0,0.0,1737.7895654836584,0.0,0.0,143.7696,3.6864,16.0,0.0,2.0,0.0,0.0,1.0,18929.820047189405,0.0,0.0,229.05778128379535,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2970,4386.816000000001,36.864000000000004,0.0,0.0,2138.112,1732.6080000000002,552.96,0.0,4838.4000000000015,2649.600000000001,1728.0000000000005,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4863.495236799991,433.1688809483819,119.88237070473502,0.0,2407.680647731916,2148.8672664593905,460.28085692931523,68.30819732616607,10.0,2.0,0.0,0.0,1.0,0.0,1651.1969257613696,0.0,0.0,248.98897324931647,0.0,4926.300449119367,0.0,0.0,539.6311402011821,0.0,0.0,1.0,0.0,1773.4306790985981,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,22338.863222222244,250.25937335056585,0.0,329.19570744996815,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2971,4423.68,0.0,0.0,0.0,2322.432,1142.784,958.464,0.0,4608.000000000001,3110.400000000001,1497.6000000000004,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4244.970004185429,983.1898555997244,186.7426489965039,0.0,3090.002757017579,2492.5999341716615,404.73783860005096,170.51365191374845,10.0,2.0,0.0,0.0,1.0,0.0,2012.0783785078145,0.0,0.0,185.78690838980623,0.0,6584.5851601494605,0.0,0.0,488.42552609867,0.0,0.0,1.0,0.0,2067.8929266894456,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,16868.603644487142,0.0,0.0,134.22672383064835,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2972,4423.68,0.0,0.0,0.0,3096.576,1327.104,0.0,0.0,6105.600000000001,3110.4000000000005,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6253.03773051174,331.76229863347237,0.0,0.0,4379.4688387199,1683.5730961901218,175.0685526513612,51.82534385041138,10.0,2.0,0.0,0.0,1.0,0.0,2713.105589266872,0.0,0.0,274.48237596458193,0.0,3964.1113931040395,0.0,0.0,435.60977167828287,0.0,0.0,1.0,0.0,2086.1749720176954,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,21697.8718035538,0.0,0.0,251.69862389397565,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2973,4423.68,0.0,0.0,0.0,1806.336,1548.288,1069.056,0.0,4262.4000000000015,3456.000000000001,1497.6000000000006,0.0,9216.000000000002,0.0,0.0,0.0,6128.450000000001,0.0,322.55,5871.4934753072985,1698.4172454212903,0.0,0.0,2793.8238990232517,2464.0596032213425,653.4347170644911,0.0,6.0,6.0,0.0,0.0,1.0,0.0,2021.036620176982,0.0,0.0,260.1230344093965,0.0,3148.5608130978458,0.0,0.0,454.8583326441943,0.0,0.0,1.0,0.0,2095.2719009001275,298.591883922313,0.0,143.7696,3.6864,12.0,4.0,2.0,0.0,0.0,1.0,22964.089985901403,247.8847391615836,0.0,234.2739480467671,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2974,4423.68,0.0,0.0,0.0,2691.072,1363.968,368.64000000000004,0.0,4838.4000000000015,3340.8000000000006,1036.8000000000002,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4733.65001526077,904.9023025820368,0.0,0.0,2406.0517448194346,3537.6281088964597,722.9749541167118,232.0509030939908,8.0,4.0,0.0,0.0,1.0,0.0,2372.518704883464,0.0,0.0,327.6058468797852,0.0,5543.646113016205,0.0,0.0,607.7245298441967,0.0,0.0,1.0,0.0,1458.9137991677626,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,25117.256425840293,626.1763844876683,0.0,246.2331579791283,0.0,0.0,1.0,2.0,1.0,2.0,1.0
2975,4423.68,0.0,0.0,0.0,3575.808,626.6880000000001,221.184,0.0,7833.600000000002,921.6000000000003,460.8000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4540.685838997792,513.0186877699672,0.0,0.0,4916.048535530467,1372.4014363335082,30.271105718111723,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2673.1092728604317,0.0,0.0,270.21992125237716,0.0,4591.156360844316,0.0,0.0,596.2371154032403,0.0,0.0,1.0,0.0,2117.407277128416,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,16238.789814489359,0.0,0.0,160.19196615412162,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2976,4423.68,0.0,0.0,0.0,3612.6720000000005,811.008,0.0,0.0,7027.200000000002,2188.8000000000006,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6128.450000000001,322.55,0.0,4646.9265539374255,126.35859338031437,0.0,0.0,5032.522154906771,2372.9142836007786,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2869.6713314191193,0.0,0.0,402.77657600084797,0.0,3863.353781980381,0.0,0.0,475.1357534361987,0.0,0.0,1.0,0.0,1823.426296859182,0.0,0.0,143.7696,3.6864,12.0,4.0,2.0,0.0,0.0,1.0,17203.05514323496,107.36795610253672,0.0,249.1282231550783,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2977,3649.536,737.28,36.864000000000004,0.0,2027.52,663.552,1732.6080000000002,0.0,3456.000000000001,1958.4000000000005,3686.400000000001,115.20000000000003,7948.800000000001,1152.0,115.20000000000002,0.0,6451.0,0.0,0.0,3840.9689233401896,987.149934159318,1405.6038616241815,183.67313682993338,2508.8512129912137,1842.7413866986028,916.5026231529855,643.12159389596,6.0,2.0,4.0,0.0,1.0,0.0,2498.0805758689903,0.0,0.0,282.0533708133051,0.0,4614.095893583585,0.0,0.0,581.8359456611084,0.0,0.0,0.0,1.0,1766.1740602164832,0.0,0.0,143.7696,3.6864,8.0,8.0,2.0,0.0,0.0,1.0,18963.923964872003,179.8039380255819,0.0,192.90466811479766,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2978,4423.68,0.0,0.0,0.0,4018.1760000000004,405.504,0.0,0.0,8179.200000000002,1036.8000000000002,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6332.222554849669,0.0,0.0,0.0,3525.99877583003,1124.9814122997568,52.69415304190378,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1405.8225506340925,0.0,0.0,328.8856787991882,0.0,5725.190938955778,0.0,0.0,451.14874998295875,0.0,0.0,1.0,0.0,2670.282786687561,0.0,0.0,143.7696,3.6864,12.0,4.0,2.0,0.0,0.0,1.0,19611.600790937242,199.1513346055966,0.0,267.82147903021985,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2979,4423.68,0.0,0.0,0.0,3612.672,774.144,36.864000000000004,0.0,6105.600000000002,3110.4000000000005,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6501.944632758605,0.0,0.0,0.0,4300.450601730613,1488.5280914295977,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1919.7536834903285,0.0,0.0,443.57797940552985,0.0,5369.132759535705,0.0,0.0,775.9236408339208,0.0,0.0,1.0,0.0,1912.2323576168287,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,18999.11353402285,0.0,0.0,220.627081007903,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2980,4423.68,0.0,0.0,0.0,2174.976,1990.656,258.048,0.0,4838.4000000000015,4032.0000000000014,345.60000000000014,0.0,9100.800000000001,115.20000000000002,0.0,0.0,6451.0,0.0,0.0,5230.914280990156,676.5928820116231,0.0,0.0,2798.0525101163475,1810.439419457534,124.71503026911878,62.35751513455939,10.0,2.0,0.0,0.0,1.0,0.0,1436.013204231937,0.0,0.0,307.2369225366315,0.0,4183.08263721266,0.0,0.0,740.4026118354234,0.0,0.0,1.0,0.0,2335.683327116858,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,20821.978847378425,0.0,0.0,247.64076288028596,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2981,4386.816000000001,36.864000000000004,0.0,0.0,1511.424,1769.4720000000002,1142.784,0.0,3340.8000000000006,2880.0000000000005,2995.2000000000007,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,3649.704530614627,1518.911980509751,73.88639499839643,0.0,1939.5126401154453,2768.1731470581676,632.457790624093,330.66781932999584,8.0,4.0,0.0,0.0,1.0,0.0,1415.8078114777772,0.0,0.0,253.65003908046657,0.0,3777.7563931562,0.0,0.0,478.8788122399277,0.0,0.0,1.0,0.0,1703.6872041193978,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,21554.447014179517,0.0,0.0,323.1893208479703,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2982,4423.68,0.0,0.0,0.0,3796.992,626.688,0.0,0.0,7833.600000000001,1382.4000000000003,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5903.198981478715,54.327297340827805,0.0,0.0,3315.9474543841006,2085.9635732553866,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1706.7404041395964,0.0,0.0,205.73481667433134,0.0,4152.013155460607,0.0,0.0,495.9928979868008,0.0,0.0,1.0,0.0,1407.1344444995302,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,25491.955742620783,0.0,0.0,219.800991727574,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2983,4386.816000000001,36.864000000000004,0.0,0.0,2396.16,1216.512,811.008,0.0,4608.000000000001,3340.8000000000006,1267.2000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6067.749142233884,1615.4014601371236,112.7856011825767,0.0,1811.2263075852582,2886.820266712517,837.8696306931438,114.52858515571648,8.0,4.0,0.0,0.0,1.0,0.0,2845.3520652238512,0.0,0.0,326.76729335942355,0.0,5456.69201916946,0.0,0.0,635.9716558593111,0.0,0.0,1.0,0.0,2109.3829149613584,0.0,0.0,147.456,0.0,8.0,8.0,2.0,0.0,0.0,1.0,36523.08103991593,375.88731222680104,0.0,212.98147792627833,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2984,4386.816000000001,36.864000000000004,0.0,0.0,1916.928,1327.104,1179.648,0.0,4147.200000000001,2304.0000000000005,2764.8,0.0,9100.800000000001,115.20000000000002,0.0,0.0,6451.0,0.0,0.0,5563.075808771441,1406.8740101035837,58.11254626482979,0.0,1967.4333928038059,2805.9995353073805,794.9287171380279,147.5869690178265,10.0,2.0,0.0,0.0,0.0,1.0,2175.1990498595605,0.0,0.0,373.7680905530814,0.0,4462.288630536872,0.0,0.0,503.6868755620917,0.0,0.0,1.0,0.0,1844.6013386855943,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,20309.26737957686,0.0,0.0,331.41379906025776,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2985,4423.68,0.0,0.0,0.0,2248.704,1400.832,774.144,0.0,4032.000000000001,3340.8000000000006,1843.2000000000005,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6280.258278782172,1504.8732804091783,0.0,0.0,2897.7105452032147,2699.872727313559,477.6347967926554,102.5756647471243,8.0,4.0,0.0,0.0,1.0,0.0,3035.5320933440057,0.0,0.0,407.3310610784124,0.0,3508.0654917660413,0.0,0.0,596.5598241778606,0.0,0.0,1.0,0.0,2081.846083824186,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,30171.48054525856,0.0,0.0,211.0003788673616,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2986,4386.816000000001,36.864000000000004,0.0,0.0,3059.712,1032.192,331.776,0.0,5644.800000000001,3110.400000000001,460.8000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6128.450000000001,322.55,0.0,4976.494757951116,532.5360816755536,0.0,0.0,3093.314619631401,1786.0178126734272,148.1668595697093,55.312337627560694,10.0,2.0,0.0,0.0,1.0,0.0,1575.4726788845308,0.0,0.0,231.3761481379007,80.21304444596613,3898.0567305056466,0.0,0.0,522.068593339034,0.0,0.0,0.0,1.0,2354.2324174656414,0.0,0.0,143.7696,3.6864,16.0,0.0,2.0,0.0,0.0,1.0,13357.413634199522,358.25736793039664,0.0,326.3386685536014,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2987,4423.68,0.0,0.0,0.0,3760.128,663.552,0.0,0.0,7948.800000000001,1267.2000000000003,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,8796.382933556366,0.0,0.0,0.0,4169.920791749307,1557.9112220651707,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1929.2103539963775,0.0,0.0,300.9317208624289,0.0,6236.522441350268,0.0,0.0,756.1113149934616,0.0,0.0,0.0,1.0,1793.5413984745965,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,20792.52608405113,0.0,0.0,253.2685370721335,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2988,4423.68,0.0,0.0,0.0,1990.656,1437.6960000000001,995.3280000000001,0.0,4377.600000000001,2880.000000000001,1958.4000000000005,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4193.741174843225,764.4493886435769,223.5794551499097,0.0,2418.0826504002403,3871.471159150162,1055.659839887438,164.7741941865462,8.0,4.0,0.0,0.0,1.0,0.0,1904.025589003795,0.0,0.0,374.40997967416143,0.0,3195.646253785473,0.0,0.0,614.5765282288272,0.0,0.0,1.0,0.0,1836.3538761949903,0.0,0.0,141.9264,5.5296,12.0,4.0,2.0,0.0,0.0,1.0,20214.439126271005,306.61315294304575,0.0,201.28573713004687,0.0,1.0,0.0,2.0,1.0,2.0,1.0
