cmp-ds,B.10.71.002-0,B.10.71.002-1,B.10.71.012-0,B.10.71.012-1,B.10.71.012-2,B.20.11.102-0,B.20.11.102-1,B.20.11.102-2,B.20.11.121-0,B.20.11.121-1,B.30.11.012-0,B.30.11.012-1,C.10.11.001a-0,C.10.11.001a-1,C.10.11.001a-2,C.10.11.011a-0,C.10.11.011a-1,C.10.11.011a-2,C.10.11.011a-3,C.20.11.001b-0,C.20.11.001b-1,C.20.11.001b-2,D.10.14.021-0,D.20.21.013a-0,D.20.21.013a-1,D.20.21.013b-0,D.20.21.023a-0,D.20.21.023a-1,D.20.21.023b-0,D.20.21.023b-1,D.30.31.013b-0,D.30.31.013b-1,D.30.41.011c-0,D.30.41.011c-1,D.30.41.032c-0,D.30.41.032c-1,D.30.41.102b-0,D.30.41.102b-1,D.30.52.013b-0,D.30.67.012b-0,D.40.11.023a-0,D.40.11.023a-1,D.40.11.074a-0,D.50.11.011a-0,D.50.12.023b-0,collapse-0,excessiveRID-0,irreparable-0
48,4423.68,0.0,3981.3120000000004,442.36800000000005,0.0,8524.800000000001,691.2000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,5936.55410759443,40.90936731258659,0.0,5096.881050713314,645.4818267813154,0.0,0.0,10.0,2.0,0.0,1.0,1907.0709213992716,0.0,376.18359337379565,5426.269477219843,0.0,660.7535281242966,0.0,1.0,0.0,1627.3253498287422,0.0,147.456,0.0,16.0,0.0,2.0,1.0,16341.902105644742,0.0,316.10820427739475,1.0,2.0,1.0,2.0,1.0
49,4423.68,0.0,4202.496,221.18400000000003,0.0,8524.800000000003,691.2000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,6366.359555923278,0.0,0.0,4742.717628926273,669.7598182183498,0.0,0.0,12.0,0.0,0.0,1.0,1884.064054380648,0.0,344.12978864449417,3295.466356632384,0.0,516.3018424901311,0.0,1.0,0.0,2212.2057917566294,0.0,147.456,0.0,16.0,0.0,2.0,1.0,25149.554257670767,0.0,152.68721193814144,1.0,2.0,1.0,2.0,1.0
50,4423.68,0.0,3723.264,663.552,36.864000000000004,7372.800000000001,1497.6000000000004,345.6000000000001,9216.000000000002,0.0,6451.0,0.0,5704.739178686293,195.41768341373069,0.0,4598.647814733182,777.6424193900473,49.75277320072048,0.0,10.0,2.0,0.0,1.0,1695.6496416354912,0.0,289.0020174139644,6096.351371215642,0.0,644.7001881817461,0.0,1.0,0.0,2215.1838872907497,0.0,147.456,0.0,16.0,0.0,2.0,1.0,16679.453567998968,0.0,299.57258573614354,1.0,2.0,1.0,2.0,1.0
51,4423.68,0.0,3649.536,737.28,36.864000000000004,7372.800000000001,1728.0000000000005,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,5729.550063079721,140.47999354688042,0.0,4502.715025460189,1261.1700662064727,38.63687000672134,0.0,12.0,0.0,0.0,1.0,1559.21146801802,0.0,332.6035602986956,3224.0465962120643,0.0,611.2690446172459,0.0,1.0,0.0,2183.6687397866554,0.0,147.456,0.0,16.0,0.0,2.0,1.0,14415.866859311906,0.0,266.3068841844464,1.0,2.0,1.0,2.0,1.0
52,4423.68,0.0,4349.952,73.72800000000001,0.0,9100.800000000003,115.20000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,5560.741547648806,0.0,0.0,5406.73197908437,717.5217702647975,0.0,0.0,12.0,0.0,0.0,1.0,1700.8595485223611,0.0,204.81339036830002,4737.879393533192,0.0,537.9498830178874,0.0,1.0,0.0,2094.8020523889695,0.0,147.456,0.0,16.0,0.0,2.0,1.0,19446.48735208879,0.0,379.63163977212207,1.0,2.0,1.0,2.0,1.0
53,4423.68,0.0,3907.5840000000003,516.096,0.0,7603.200000000003,1612.8000000000004,0.0,9216.000000000002,0.0,6451.0,0.0,6069.287454689006,0.0,0.0,4072.4478842362955,940.3036176153554,0.0,0.0,12.0,0.0,0.0,1.0,3158.9488583635857,0.0,194.83225141299988,4451.632741351435,0.0,640.5715218897855,0.0,1.0,0.0,2138.461228297463,0.0,147.456,0.0,16.0,0.0,2.0,1.0,20569.87102383871,0.0,166.55623805773038,1.0,2.0,1.0,2.0,1.0
54,4423.68,0.0,4313.088,110.59200000000001,0.0,8870.400000000001,345.60000000000014,0.0,9216.000000000002,0.0,6451.0,0.0,6802.336270214855,0.0,0.0,4789.897976378663,675.2753465491055,0.0,0.0,12.0,0.0,0.0,1.0,1838.153701951112,0.0,230.66041340999635,3114.191374563161,0.0,467.0677500904996,0.0,1.0,0.0,2783.419805467104,0.0,147.456,0.0,16.0,0.0,2.0,1.0,16680.903020740774,0.0,215.20877990085768,1.0,2.0,1.0,2.0,1.0
55,4423.68,0.0,3870.7200000000003,516.096,36.864000000000004,7488.000000000002,1728.0000000000007,0.0,9216.000000000002,0.0,6451.0,0.0,5301.1866777700125,60.20003837429785,0.0,6328.329982689145,1358.083928387999,0.0,0.0,12.0,0.0,0.0,1.0,1416.9924910947989,0.0,339.3482825253067,3693.3528416156046,0.0,614.7292695404086,0.0,1.0,0.0,1501.4878576338479,0.0,147.456,0.0,16.0,0.0,2.0,1.0,20756.994608866953,0.0,185.29502304148227,1.0,2.0,1.0,2.0,1.0
56,4423.68,0.0,4128.768,294.912,0.0,8755.200000000003,460.8000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,4599.697645026716,80.10627429823715,0.0,6013.063953762584,203.15751211091214,0.0,0.0,8.0,4.0,0.0,1.0,2235.1177868497725,0.0,393.33939543959906,3990.6222563193987,0.0,514.1136324196432,0.0,1.0,0.0,2517.367665301687,0.0,147.456,0.0,16.0,0.0,2.0,1.0,28262.50508630698,0.0,226.23450372522558,1.0,2.0,1.0,2.0,1.0
57,4423.68,0.0,3944.4480000000003,479.23199999999997,0.0,8409.600000000002,806.4000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,5940.276111067366,0.0,0.0,4453.716966532352,830.7186094783593,87.74592689790929,0.0,12.0,0.0,0.0,1.0,1861.0773340421565,0.0,328.3916177661946,3814.481254659263,0.0,493.0551708675047,0.0,1.0,0.0,1610.5234485452356,0.0,147.456,0.0,16.0,0.0,2.0,1.0,21374.49294368808,0.0,200.54055102552752,1.0,2.0,1.0,2.0,1.0
58,4423.68,0.0,4091.9040000000005,331.77600000000007,0.0,8524.800000000003,691.2000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,5960.106888920818,65.91555071110322,0.0,4044.314428318595,368.96510164145246,0.0,0.0,12.0,0.0,0.0,1.0,2748.8331059099087,0.0,374.6277754756441,3888.3157610541393,0.0,476.30490972850936,0.0,1.0,0.0,2080.282620773689,0.0,147.456,0.0,16.0,0.0,2.0,1.0,23432.812227145492,0.0,203.41086573763442,1.0,2.0,1.0,2.0,1.0
59,4423.68,0.0,4386.816000000001,36.864000000000004,0.0,9216.000000000002,0.0,0.0,9216.000000000002,0.0,6451.0,0.0,5958.129274036707,0.0,0.0,4220.793674125247,69.98344648191791,0.0,0.0,12.0,0.0,0.0,1.0,1628.6306929694015,0.0,266.1160311972032,4300.38821592032,0.0,514.4679713218978,0.0,1.0,0.0,1751.1210742261921,0.0,147.456,0.0,16.0,0.0,2.0,1.0,20103.277290839633,0.0,205.15160544456785,1.0,2.0,1.0,2.0,1.0
60,4423.68,0.0,4349.952,73.72800000000001,0.0,8985.600000000002,230.40000000000006,0.0,9216.000000000002,0.0,6451.0,0.0,5126.16102352442,0.0,0.0,3639.9569708404138,218.84465722922747,0.0,0.0,12.0,0.0,0.0,1.0,2144.348239638196,0.0,372.9116164187259,3171.2102480065505,0.0,464.0896523129231,0.0,1.0,0.0,1473.4711991769298,0.0,147.456,0.0,16.0,0.0,2.0,1.0,23205.57398912559,0.0,283.7895578993068,1.0,2.0,1.0,2.0,1.0
61,4423.68,0.0,4276.224,147.45600000000002,0.0,8870.400000000001,345.6000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,5643.606287508325,0.0,0.0,5153.876156513071,693.4221447104446,0.0,0.0,12.0,0.0,0.0,1.0,1693.3502119115308,0.0,241.97931688607025,5816.718418098259,0.0,529.7794999932198,0.0,1.0,0.0,1908.6098221225068,0.0,147.456,0.0,16.0,0.0,2.0,1.0,15350.391881838754,0.0,215.48204611863957,1.0,2.0,1.0,2.0,1.0
62,4423.68,0.0,4313.088,110.592,0.0,8870.400000000001,345.6000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,5803.385094614861,53.35368274660866,0.0,6632.8978644453855,554.1657381108844,0.0,0.0,12.0,0.0,0.0,1.0,2450.5495724684342,0.0,333.2526443335385,4122.354922849232,0.0,567.9234444718171,0.0,1.0,0.0,1439.343159163528,0.0,147.456,0.0,16.0,0.0,2.0,1.0,25260.18536167109,0.0,206.8872319946226,1.0,2.0,1.0,2.0,1.0
63,4423.68,0.0,4349.952,73.72800000000001,0.0,8985.600000000002,230.40000000000006,0.0,9216.000000000002,0.0,6451.0,0.0,7762.244641624475,0.0,0.0,5072.155050537166,271.69748400506546,0.0,0.0,12.0,0.0,0.0,1.0,2391.9686427741076,0.0,300.29040058141806,4283.605063904034,0.0,679.391945589756,0.0,1.0,0.0,2000.8110978238565,0.0,147.456,0.0,16.0,0.0,2.0,1.0,28550.930983653914,0.0,317.98995136066935,1.0,2.0,1.0,2.0,1.0
64,4423.68,0.0,3723.264,626.688,73.72800000000001,7948.800000000001,1036.8000000000002,230.40000000000006,9216.000000000002,0.0,6451.0,0.0,4957.309338614647,65.85529101617766,0.0,4383.646887200284,717.0054115190997,32.68886969345606,0.0,12.0,0.0,0.0,1.0,2172.237320002349,0.0,274.809620612926,5701.026339925671,0.0,533.5737095925488,0.0,1.0,0.0,1989.6305568014027,0.0,147.456,0.0,16.0,0.0,2.0,1.0,18536.591864129005,0.0,233.67142078607384,1.0,2.0,1.0,2.0,1.0
65,4423.68,0.0,3575.808,811.008,36.864000000000004,7718.4000000000015,1382.4000000000003,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,6769.2325980911055,224.86252476549,0.0,4180.1627275672345,1800.2174603876515,119.48613075670794,0.0,12.0,0.0,0.0,1.0,2329.4724805470637,0.0,291.2353307077076,3116.3762913988285,0.0,607.7901069989023,0.0,1.0,0.0,2086.6593144248823,0.0,147.456,0.0,16.0,0.0,2.0,1.0,19467.68518521392,0.0,218.99068770586848,1.0,2.0,1.0,2.0,1.0
66,4423.68,0.0,4423.68,0.0,0.0,9216.000000000002,0.0,0.0,9216.000000000002,0.0,6451.0,0.0,6637.238309003953,0.0,0.0,5658.855049835847,46.86602298523938,0.0,0.0,12.0,0.0,0.0,1.0,1701.8850987296307,0.0,285.0430152666728,3021.8113767572213,0.0,603.4310832985634,0.0,1.0,0.0,2172.0010859499525,0.0,147.456,0.0,16.0,0.0,2.0,1.0,20319.2556165675,0.0,242.80732870853063,1.0,2.0,1.0,2.0,1.0
67,4423.68,0.0,4423.68,0.0,0.0,9216.000000000002,0.0,0.0,9216.000000000002,0.0,6451.0,0.0,5912.269911174257,0.0,0.0,4291.732513365332,360.6470328292739,0.0,0.0,12.0,0.0,0.0,1.0,2305.1265864460343,0.0,284.3155257596387,4408.4399424362055,0.0,798.9781276626517,0.0,1.0,0.0,2109.0581088883546,0.0,147.456,0.0,16.0,0.0,2.0,1.0,23520.6256468052,0.0,250.1818993323922,1.0,2.0,1.0,2.0,1.0
68,4423.68,0.0,3686.4000000000005,737.28,0.0,8179.200000000002,1036.8000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,6057.872268709736,45.21880615566493,0.0,4444.398496066722,903.5901633482883,0.0,0.0,12.0,0.0,0.0,1.0,2279.6074343375776,0.0,300.0109025295248,5342.762746824124,0.0,597.497325840434,0.0,1.0,0.0,1739.8418920485792,0.0,147.456,0.0,16.0,0.0,2.0,1.0,18403.542071354426,0.0,228.3706945496413,1.0,2.0,1.0,2.0,1.0
69,4423.68,0.0,4276.224,147.45600000000002,0.0,8985.600000000002,230.40000000000006,0.0,9216.000000000002,0.0,6451.0,0.0,5965.909146041706,0.0,0.0,5432.679439075594,389.05245892317475,0.0,0.0,12.0,0.0,0.0,1.0,1941.1037454019151,0.0,367.83629003328826,2924.5738459704557,0.0,622.2945167831623,0.0,1.0,0.0,1945.21418526428,0.0,147.456,0.0,16.0,0.0,2.0,1.0,20566.950964630625,0.0,357.737573214307,1.0,2.0,1.0,2.0,1.0
70,4423.68,0.0,4313.088,110.59200000000001,0.0,8409.600000000002,806.4000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,3670.1140868756847,0.0,0.0,5787.929795408291,707.0433094551324,0.0,0.0,12.0,0.0,0.0,1.0,2562.870807098842,0.0,341.5697708684212,4320.508385405216,0.0,835.2693090503241,0.0,1.0,0.0,1651.6050595860058,0.0,147.456,0.0,16.0,0.0,2.0,1.0,23184.00956868106,0.0,197.50821630866568,1.0,2.0,1.0,2.0,1.0
71,4423.68,0.0,4276.224,147.45600000000002,0.0,8870.400000000001,345.6000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,6148.909386965631,0.0,0.0,5118.599406604322,166.1657669246623,0.0,0.0,12.0,0.0,0.0,1.0,1852.1029188550463,0.0,272.2127913868629,3142.8938749918675,0.0,707.4547589942905,0.0,1.0,0.0,2050.130100278537,0.0,147.456,0.0,16.0,0.0,2.0,1.0,18015.030398707415,0.0,277.56288933599933,1.0,2.0,1.0,2.0,1.0
72,4423.68,0.0,4386.816000000001,36.864000000000004,0.0,8985.600000000002,230.40000000000006,0.0,9216.000000000002,0.0,6451.0,0.0,6223.783370457087,0.0,0.0,4914.957776644779,203.53331474484395,0.0,0.0,12.0,0.0,0.0,1.0,2504.6091723898476,0.0,312.7103995445962,6233.752552004584,0.0,475.62021800150933,0.0,1.0,0.0,2386.686298486229,0.0,147.456,0.0,16.0,0.0,2.0,1.0,23439.511042189846,0.0,271.2800707015385,1.0,2.0,1.0,2.0,1.0
73,4423.68,0.0,4313.088,110.59200000000001,0.0,8640.000000000002,576.0000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,5965.192941989004,0.0,0.0,4852.837745875893,616.8958723752233,0.0,0.0,12.0,0.0,0.0,1.0,3281.079410548497,0.0,262.3850166272684,3722.2561741487934,0.0,563.8186842970637,0.0,1.0,0.0,2529.9681369183427,0.0,147.456,0.0,16.0,0.0,2.0,1.0,23528.612211300275,0.0,173.24049815861002,1.0,2.0,1.0,2.0,1.0
74,4423.68,0.0,4386.816000000001,36.864000000000004,0.0,9100.800000000003,115.20000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,7107.000054375922,0.0,0.0,6217.056468372619,379.67885867484046,0.0,0.0,12.0,0.0,0.0,1.0,2264.869502422329,0.0,319.16296326131965,4166.45376061151,0.0,509.33466298832593,0.0,1.0,0.0,1954.5535252718432,0.0,147.456,0.0,16.0,0.0,2.0,1.0,30502.006080994823,0.0,244.32124376905534,1.0,2.0,1.0,2.0,1.0
75,4423.68,0.0,4423.68,0.0,0.0,9216.000000000002,0.0,0.0,9216.000000000002,0.0,6451.0,0.0,5177.000430963628,0.0,0.0,5762.932425459939,140.11522492980282,0.0,0.0,12.0,0.0,0.0,1.0,1678.2020639933169,0.0,264.89814706803924,2761.0374317960527,0.0,714.9102170698241,0.0,1.0,0.0,1981.629591288191,0.0,147.456,0.0,16.0,0.0,2.0,1.0,17384.570153640674,0.0,246.6501068101805,1.0,2.0,1.0,2.0,1.0
76,4423.68,0.0,3649.536,737.2800000000001,36.864000000000004,8064.000000000002,806.4000000000002,345.6000000000001,9216.000000000002,0.0,6451.0,0.0,7058.875858671512,258.99357310382305,0.0,4767.431568670182,1007.5557915359893,44.96569917024751,0.0,10.0,2.0,0.0,1.0,2574.4570833558782,0.0,371.9164548597736,2962.7095551993043,0.0,548.3508317525383,0.0,1.0,0.0,1973.6442019848055,0.0,147.456,0.0,16.0,0.0,2.0,1.0,21401.867948470353,0.0,294.7186016279044,1.0,2.0,1.0,2.0,1.0
77,4423.68,0.0,4423.68,0.0,0.0,8985.600000000002,230.40000000000006,0.0,9216.000000000002,0.0,6451.0,0.0,5385.907711542553,0.0,0.0,5620.650880778626,202.09841775791227,0.0,0.0,12.0,0.0,0.0,1.0,2112.6619818981253,0.0,335.5031761178476,3805.081963527222,0.0,857.5230886654637,0.0,1.0,0.0,1956.5706268746549,0.0,147.456,0.0,16.0,0.0,2.0,1.0,23361.29418155081,0.0,211.87400961063204,1.0,2.0,1.0,2.0,1.0
78,4423.68,0.0,4276.224,147.45600000000002,0.0,8640.000000000002,576.0000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,5165.136422218039,0.0,0.0,4686.295312655686,807.2096492681837,0.0,0.0,12.0,0.0,0.0,1.0,1384.4477094263193,0.0,344.9314022414209,5476.901459982386,0.0,430.5749706590822,0.0,1.0,0.0,2041.935851433005,0.0,147.456,0.0,16.0,0.0,2.0,1.0,20224.236385753436,0.0,205.6716023592058,1.0,2.0,1.0,2.0,1.0
79,4423.68,0.0,4202.496,221.18400000000003,0.0,8179.200000000002,921.6000000000001,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,5237.390711172109,61.0906755713836,0.0,5156.13277058776,891.4025348679427,0.0,0.0,12.0,0.0,0.0,1.0,2157.5590238981854,0.0,267.5560764559706,8228.669591527741,0.0,583.3004849518645,0.0,1.0,0.0,1830.9110594234448,0.0,147.456,0.0,16.0,0.0,2.0,1.0,23201.237410051723,0.0,224.31640244445353,1.0,2.0,1.0,2.0,1.0
80,4423.68,0.0,4386.816000000001,36.864000000000004,0.0,9216.000000000002,0.0,0.0,9216.000000000002,0.0,6451.0,0.0,5953.436570384922,0.0,0.0,5884.9661816968255,649.6340204384263,0.0,0.0,12.0,0.0,0.0,1.0,2266.204147450592,0.0,313.2396970123549,4109.623688293731,0.0,652.4417701326065,0.0,1.0,0.0,1993.8924822710187,0.0,147.456,0.0,16.0,0.0,2.0,1.0,26914.696623081723,0.0,197.64654301773197,1.0,2.0,1.0,2.0,1.0
81,4423.68,0.0,4055.0400000000004,368.64,0.0,8294.400000000001,921.6000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,6178.13487606679,0.0,0.0,5995.022389825643,573.4171968868217,0.0,0.0,10.0,2.0,0.0,1.0,2804.6908376560777,0.0,274.059716044394,4557.76214976263,0.0,559.7278218419937,0.0,1.0,0.0,2365.036236188322,0.0,147.456,0.0,16.0,0.0,2.0,1.0,22168.259277229317,0.0,261.8497292962215,1.0,2.0,1.0,2.0,1.0
82,4423.68,0.0,4055.04,368.64,0.0,8294.400000000001,921.6000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,6941.082387863605,0.0,0.0,6323.204433612957,1236.5200343707202,0.0,0.0,10.0,2.0,0.0,1.0,2554.391271483804,0.0,352.546806767276,4411.726533469014,0.0,707.1406251405812,0.0,1.0,0.0,1660.3926766780319,0.0,147.456,0.0,16.0,0.0,2.0,1.0,16250.912178694569,0.0,311.26541451650905,1.0,2.0,1.0,2.0,1.0
83,4423.68,0.0,3870.7200000000003,552.96,0.0,8524.800000000001,576.0000000000001,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,6617.996496172003,66.81675000082434,0.0,5608.617254154358,1135.383037144835,63.60514223807451,0.0,10.0,2.0,0.0,1.0,2298.768782936592,0.0,201.21546986401395,4087.842438857995,0.0,599.2718976070342,0.0,1.0,0.0,1973.8748028127934,0.0,147.456,0.0,16.0,0.0,2.0,1.0,23277.453250785933,0.0,226.90444121776855,1.0,2.0,1.0,2.0,1.0
84,4423.68,0.0,3870.7200000000003,516.096,36.864000000000004,8409.600000000002,806.4000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,6545.917219949552,0.0,0.0,5115.98426378936,459.3119190984378,141.09288105413006,0.0,10.0,2.0,0.0,1.0,2498.7244303498915,0.0,348.4280058213132,4054.968114912988,0.0,580.9369254718331,0.0,1.0,0.0,1711.4915599711849,0.0,147.456,0.0,16.0,0.0,2.0,1.0,19358.9239140266,0.0,242.94507312113078,1.0,2.0,1.0,2.0,1.0
85,4423.68,0.0,4386.816000000001,36.864000000000004,0.0,8985.600000000002,230.40000000000006,0.0,9216.000000000002,0.0,6451.0,0.0,6444.125550708146,0.0,0.0,4759.933557758572,259.4712795035284,0.0,0.0,12.0,0.0,0.0,1.0,1472.3645164710854,0.0,260.30542744954835,3636.0977611840062,0.0,402.27190885818953,0.0,1.0,0.0,1595.4044981169754,0.0,147.456,0.0,16.0,0.0,2.0,1.0,30762.187614898074,0.0,229.86382423020905,1.0,2.0,1.0,2.0,1.0
86,4423.68,0.0,4239.360000000001,184.32000000000002,0.0,9216.000000000002,0.0,0.0,9216.000000000002,0.0,6451.0,0.0,5755.331200065047,0.0,0.0,5714.250032317254,288.23738788095955,0.0,0.0,12.0,0.0,0.0,1.0,2794.2146491792864,0.0,309.23467386128647,4497.532888910008,0.0,507.3748002078896,0.0,1.0,0.0,2111.8291270220925,0.0,147.456,0.0,16.0,0.0,2.0,1.0,29101.313074576366,0.0,280.94492633638,1.0,2.0,1.0,2.0,1.0
87,4423.68,0.0,4165.6320000000005,258.048,0.0,8524.800000000001,691.2000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,4790.819311063513,0.0,0.0,6699.557816335804,488.5298229596757,0.0,0.0,12.0,0.0,0.0,1.0,2191.729799989143,0.0,338.4534746232116,5024.467918724915,0.0,685.3550806214333,0.0,1.0,0.0,2193.442766111458,0.0,147.456,0.0,16.0,0.0,2.0,1.0,26134.325058120357,0.0,178.29464212372534,1.0,2.0,1.0,2.0,1.0
88,4423.68,0.0,4055.04,368.64,0.0,8640.000000000002,576.0000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,5565.7185894612685,0.0,0.0,5395.867060138824,1639.8424948383042,0.0,0.0,12.0,0.0,0.0,1.0,1765.7742759045439,0.0,313.3381728074361,4556.598297366389,0.0,692.9344442642123,0.0,1.0,0.0,1807.3256261519114,0.0,147.456,0.0,16.0,0.0,2.0,1.0,15405.999381342697,0.0,246.50019898549948,1.0,2.0,1.0,2.0,1.0
89,4423.68,0.0,3981.3120000000004,405.504,36.864000000000004,8409.600000000002,691.2000000000002,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,6877.9269617815435,291.3591955887357,0.0,4677.0397629524505,853.5194356593464,0.0,0.0,10.0,2.0,0.0,1.0,2031.3650718103358,0.0,321.9535812284442,3329.9608967857084,0.0,893.5031214781488,0.0,1.0,0.0,1929.0433150187325,0.0,147.456,0.0,16.0,0.0,2.0,1.0,15962.428622605483,0.0,230.6293199882423,1.0,2.0,1.0,2.0,1.0
90,4423.68,0.0,4055.04,331.77600000000007,36.864000000000004,8755.200000000003,460.8000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,5616.8824034351965,0.0,0.0,6960.091818663387,782.6880795020475,0.0,0.0,12.0,0.0,0.0,1.0,2301.147706143452,0.0,302.7735336120627,5150.93989304088,0.0,589.8111025875235,0.0,1.0,0.0,1816.1820351150445,0.0,147.456,0.0,16.0,0.0,2.0,1.0,26679.08646519236,0.0,242.21506680101044,1.0,2.0,1.0,2.0,1.0
91,4423.68,0.0,3465.2160000000003,811.008,147.45600000000002,7488.000000000002,1612.8000000000002,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,5028.913743592679,368.301790616129,0.0,3252.4504325622565,1158.6145351653217,96.73714483700141,0.0,10.0,2.0,0.0,1.0,1769.917545779649,0.0,278.1172851311235,3549.6258196965946,0.0,652.8546400510081,0.0,1.0,0.0,2920.8526635969088,0.0,147.456,0.0,16.0,0.0,2.0,1.0,33681.66885497833,0.0,152.38220895886747,1.0,2.0,1.0,2.0,1.0
92,4423.68,0.0,4202.496,221.184,0.0,8870.400000000001,345.6000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,5116.119662039516,54.49111933045628,0.0,5208.602124382354,388.89698185194135,0.0,0.0,12.0,0.0,0.0,1.0,2380.7976897298395,0.0,228.1981807844203,4021.3802526647814,0.0,845.9470990230986,0.0,1.0,0.0,1294.0284452554445,0.0,147.456,0.0,16.0,0.0,2.0,1.0,19184.86054076316,0.0,217.1485999908494,1.0,2.0,1.0,2.0,1.0
93,4423.68,0.0,4349.952,73.72800000000001,0.0,9216.000000000002,0.0,0.0,9216.000000000002,0.0,6451.0,0.0,6538.542102675013,0.0,0.0,5209.045850592628,573.2920297897872,0.0,0.0,12.0,0.0,0.0,1.0,2861.8476397228646,0.0,285.81075505892,2867.4494221183704,0.0,590.5070511207863,0.0,1.0,0.0,2082.4938758318513,0.0,147.456,0.0,16.0,0.0,2.0,1.0,22816.215341179708,0.0,164.21371055834246,1.0,2.0,1.0,2.0,1.0
94,4423.68,0.0,4018.1760000000004,405.504,0.0,8985.600000000002,230.40000000000006,0.0,9216.000000000002,0.0,6451.0,0.0,5310.687191838342,0.0,0.0,3814.219572269209,473.13018378107984,0.0,0.0,12.0,0.0,0.0,1.0,1919.106871928071,0.0,357.64182570888755,3403.595774085554,0.0,682.4277751837286,0.0,1.0,0.0,1706.7942900775033,0.0,147.456,0.0,16.0,0.0,2.0,1.0,19114.15082722391,0.0,383.4008065481831,1.0,2.0,1.0,2.0,1.0
95,4423.68,0.0,3538.9440000000004,847.8720000000001,36.864000000000004,7488.000000000002,1612.8000000000002,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,7935.911927097613,259.2001186559687,0.0,4883.562204679298,1642.343016990504,93.76081288502618,0.0,12.0,0.0,0.0,1.0,2081.961656670707,0.0,374.3238372966042,3749.333643078246,0.0,491.01922585745115,0.0,1.0,0.0,2149.196056458435,0.0,147.456,0.0,16.0,0.0,2.0,1.0,19834.406368604046,0.0,192.89942176235365,1.0,2.0,1.0,2.0,1.0
96,4423.68,0.0,4386.816000000001,36.864000000000004,0.0,8870.400000000001,345.6000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,6449.901818305958,0.0,0.0,6021.284018761122,1173.628475794712,0.0,0.0,12.0,0.0,0.0,1.0,2463.2891991154247,0.0,283.0058685383449,4465.518321040653,0.0,632.0854915234224,0.0,1.0,0.0,1980.7719332715485,0.0,147.456,0.0,16.0,0.0,2.0,1.0,19202.51471891567,0.0,224.26212274816356,1.0,2.0,1.0,2.0,1.0
97,4423.68,0.0,3575.808,847.8720000000001,0.0,8294.400000000001,921.6000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,5633.639640560523,0.0,0.0,3611.1785628284633,1460.0607070188642,0.0,0.0,12.0,0.0,0.0,1.0,1923.121793801338,0.0,305.13140667431446,3449.6975915265675,0.0,658.6334074206068,0.0,1.0,0.0,1854.9966728617005,0.0,147.456,0.0,16.0,0.0,2.0,1.0,25164.48897800388,0.0,268.4547154826438,1.0,2.0,1.0,2.0,1.0
98,4423.68,0.0,4349.952,73.72800000000001,0.0,9100.800000000003,115.20000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,6462.834752816364,0.0,0.0,5499.772323272418,271.816865794535,0.0,0.0,12.0,0.0,0.0,1.0,2363.9047096976597,0.0,258.4879947999548,3944.8620453934245,0.0,528.420434058235,0.0,1.0,0.0,2342.7689933288652,0.0,147.456,0.0,16.0,0.0,2.0,1.0,20066.853893895535,0.0,237.7871064708562,1.0,2.0,1.0,2.0,1.0
99,4423.68,0.0,3981.312,442.36800000000005,0.0,8409.600000000002,691.2000000000002,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,5097.986425389903,120.37077526312027,0.0,6338.618351893314,979.1358147109396,0.0,0.0,10.0,2.0,0.0,1.0,2356.6686066411767,0.0,262.98560537133534,5002.868076073954,0.0,586.6877722760594,0.0,1.0,0.0,2404.161324385952,0.0,147.456,0.0,16.0,0.0,2.0,1.0,21770.54290893001,0.0,344.2957426306864,1.0,2.0,1.0,2.0,1.0
