cmp-ds,B.10.71.002-0,B.10.71.002-1,B.10.71.002-2,B.10.71.002-3,B.10.71.012-0,B.10.71.012-1,B.10.71.012-2,B.10.71.012-3,B.20.11.102-0,B.20.11.102-1,B.20.11.102-2,B.20.11.102-3,B.20.11.121-0,B.20.11.121-1,B.20.11.121-2,B.20.11.121-3,B.30.11.012-0,B.30.11.012-1,B.30.11.012-2,C.10.11.001a-0,C.10.11.001a-1,C.10.11.001a-2,C.10.11.001a-3,C.10.11.011a-0,C.10.11.011a-1,C.10.11.011a-2,C.10.11.011a-3,C.20.11.001b-0,C.20.11.001b-1,C.20.11.001b-2,C.20.11.001b-3,D.10.14.021-1,D.20.21.013a-0,D.20.21.013a-1,D.20.21.013a-2,D.20.21.013b-0,D.20.21.013b-1,D.20.21.023a-0,D.20.21.023a-1,D.20.21.023a-2,D.20.21.023b-0,D.20.21.023b-1,D.20.21.023b-2,D.30.31.013b-0,D.30.31.013b-1,D.30.41.011c-0,D.30.41.011c-1,D.30.41.011c-2,D.30.41.032c-0,D.30.41.032c-1,D.30.41.102b-0,D.30.41.102b-1,D.30.52.013b-0,D.30.52.013b-1,D.30.52.013b-2,D.30.67.012b-0,D.30.67.012b-1,D.40.11.023a-0,D.40.11.023a-1,D.40.11.023a-2,D.40.11.074a-0,D.40.11.074a-1,D.40.11.074a-2,D.50.11.011a-0,D.50.11.011a-1,D.50.12.023b-0,D.50.12.023b-1,collapse-0,excessiveRID-0,excessiveRID-1,irreparable-0,irreparable-1
2939,3280.896,1105.92,36.864000000000004,0.0,700.4159999999999,589.8240000000001,3022.848,110.592,1612.8000000000002,921.6000000000003,6451.200000000002,230.40000000000006,7027.200000000001,2073.6000000000004,115.20000000000002,0.0,4193.15,1290.2,967.65,2519.771930624487,2098.3381890467926,2373.361253668202,547.7809938229102,568.1328703416418,1986.5028371162916,3355.164589076477,377.84350078981794,6.0,4.0,2.0,0.0,1.0,1668.316547073017,195.46935504412696,0.0,237.08562610856325,87.89960193115976,5224.034655640853,816.2464807617623,78.13211639105636,491.64600649992815,150.08543931103551,0.0,0.0,1.0,1560.7142090434238,679.5341973475531,0.0,108.7488,38.7072,0.0,16.0,0.0,0.0,2.0,0.0,1.0,20062.796379469364,6729.761353319334,821.7496489369366,237.7223574478863,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
2940,3502.08,626.688,294.91200000000003,0.0,663.552,626.6880000000001,3059.712,73.72800000000001,1382.4000000000005,1152.0000000000002,6336.000000000002,345.6000000000001,7718.4000000000015,1152.0,345.6,0.0,6451.0,0.0,0.0,1603.2741519731117,1653.4245420039424,2111.185802636006,484.2167905638884,815.6594449405666,1608.3086335532507,2947.6924244626002,799.0815272526168,2.0,10.0,0.0,0.0,1.0,1587.7069478000158,0.0,0.0,366.2749454498958,0.0,3746.2720103476368,28.337641737600315,0.0,976.8412341950843,0.0,0.0,0.0,1.0,1822.5343680735364,0.0,0.0,143.7696,3.6864,12.0,4.0,2.0,0.0,0.0,1.0,0.0,21272.785620627445,1045.7460608105548,0.0,319.19608784648847,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
2941,3428.3520000000003,663.552,258.048,73.72800000000001,626.6880000000001,626.688,2985.9840000000004,184.32,1843.2000000000005,921.6000000000003,5875.200000000001,576.0000000000001,6912.000000000001,1612.8000000000002,691.2,0.0,3225.5,1290.2,1935.3,3044.1522340186502,1516.2196243334567,2280.97343232213,1265.6785104482678,357.5826942036991,1528.5379216383035,2020.2235680511603,680.0004274912382,4.0,6.0,2.0,0.0,1.0,1529.907441522077,706.7762444176288,0.0,58.498962865827764,237.97954473008184,3183.109154528602,911.5358470462162,60.16025060017306,413.5555790902049,245.60361603607154,0.0,0.0,1.0,897.9695230411517,330.69794287736937,1166.5304361148121,68.19839999999999,79.2576,0.0,16.0,2.0,0.0,0.0,0.0,1.0,4463.462301339804,12896.120985716154,2548.0929381551055,192.5855645184481,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
2942,3391.4880000000003,995.3280000000001,36.864000000000004,0.0,479.2320000000001,774.144,2727.936,442.368,1612.8000000000004,806.4000000000002,6220.800000000001,576.0000000000001,7372.800000000001,1267.2000000000003,576.0000000000001,0.0,3548.0499999999997,1290.2,1612.75,2394.055769475756,1489.3024287594335,2130.4896655217653,559.9215604242523,386.58641888216073,1553.2433245348382,3029.3270468994174,438.6621910485168,2.0,4.0,2.0,4.0,1.0,1736.026556767071,462.70884784989795,0.0,298.1662943940188,31.806628447093,2715.869449594998,417.8491135971385,21.39510701065702,124.34145014744796,560.6169453444945,243.9597582871267,0.0,1.0,1110.26079323222,384.77396037883585,239.25470057753103,77.4144,70.04159999999999,4.0,12.0,2.0,0.0,0.0,1.0,0.0,11106.010875328004,8657.00374050824,1508.6253085176936,303.49257817959466,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0
2943,3538.9440000000004,552.96,294.91200000000003,36.864000000000004,737.28,626.688,2691.072,368.64,1382.4,1267.2000000000003,5760.000000000002,806.4000000000001,7257.600000000001,1382.4,345.6,230.40000000000003,6451.0,0.0,0.0,1746.966673108131,1310.072947953355,1931.2866737796298,1032.6408136461414,857.5965641600336,2142.377013317717,2145.5535868855,713.7173582543053,2.0,8.0,0.0,2.0,1.0,2546.792169083322,0.0,0.0,316.0801691217916,0.0,3189.94433087296,0.0,0.0,444.1343939040856,0.0,0.0,1.0,0.0,1744.0455191843666,0.0,151.633767451129,143.7696,3.6864,12.0,4.0,0.0,0.0,2.0,1.0,0.0,24345.633562446616,1281.0074995055973,0.0,295.85975568468615,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
2944,3244.032,847.8720000000001,221.184,110.592,626.6880000000001,700.416,2654.208,442.368,1497.6000000000004,1497.6000000000004,5068.800000000001,1152.0000000000002,7142.400000000001,1267.2000000000003,460.80000000000007,345.6,645.1,1612.75,4193.15,2045.2331437991938,2772.0308654711325,1820.1502868313264,915.9461440586089,861.1908553571111,1396.4710967609817,2205.0690432015695,564.4717501023206,0.0,6.0,6.0,0.0,1.0,1340.7513624911912,964.2403143914238,98.30406070311138,100.24855313692164,289.056546059281,4263.504440293009,1462.3815642527834,285.95632850028716,0.0,176.29945908928235,478.5546242531117,0.0,1.0,475.1542008623774,505.2383138609218,1220.7993221683903,36.864,110.592,4.0,12.0,2.0,0.0,0.0,1.0,0.0,5214.19694383285,11539.399032820462,4208.920601601976,250.58837244390972,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
2945,3317.76,995.328,110.592,0.0,774.144,552.96,3022.848,73.72800000000001,1267.2000000000003,1382.4000000000003,6105.600000000002,460.8000000000001,6681.600000000001,2304.0000000000005,230.40000000000003,0.0,3548.0499999999997,1290.2,1612.75,1336.3361020740904,2257.06272909656,2241.072079301596,325.53436665253,890.5935979720296,849.9332990764411,3188.522300400581,481.7636747670457,2.0,4.0,4.0,2.0,1.0,1615.774920841023,145.87415987034774,0.0,33.91801186082111,242.917217621042,3524.635508465391,500.5180267527078,0.0,520.5562861825841,0.0,160.6854304482719,0.0,1.0,677.4866670509326,1467.613915694051,0.0,90.3168,57.1392,8.0,8.0,0.0,0.0,2.0,1.0,0.0,13848.3286421328,9007.94585876745,848.8072128548787,182.89127673811328,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0
2946,3244.032,626.688,221.184,331.776,516.096,737.2800000000001,2617.344,552.96,1497.6000000000004,1152.0000000000002,5414.4000000000015,1152.0000000000002,7142.4000000000015,1036.8000000000002,576.0000000000001,460.80000000000007,0.0,1290.2,5160.8,1058.5466572756059,1727.937771297363,1635.9194600592514,566.3957316972773,825.3878483019693,2105.7588516909445,3009.6739173926226,813.8676396621194,2.0,6.0,2.0,2.0,1.0,984.0604076853948,1067.2269427446322,350.4819169713376,0.0,389.69223048808436,1668.0617223482404,1884.7126186009468,283.08231684167424,0.0,348.89530766681685,236.3607336760454,0.0,1.0,333.37933688801934,444.91478494426076,1898.3996033934886,20.275199999999998,127.1808,0.0,16.0,2.0,0.0,0.0,1.0,0.0,6834.368450502647,12077.702166330711,9495.288341344392,167.79388442479595,37.057151698760805,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0
2947,3538.9440000000004,331.77600000000007,405.504,147.45600000000002,516.096,921.6,2469.888,516.096,1382.4,1382.4000000000003,5299.200000000001,1152.0000000000002,7027.200000000002,1036.8000000000002,921.6000000000001,230.40000000000003,0.0,967.65,5483.349999999999,1484.767672420729,1610.566593416586,1730.6102947482564,760.1186968129455,1006.4614303141369,2358.898860887041,2778.8968652942094,521.3737411435808,0.0,8.0,2.0,2.0,1.0,769.2988017419008,507.6224860504863,115.72174011172835,63.475033818021764,175.46029824586014,3018.515937048524,1472.2628801405506,173.4057996680105,0.0,76.66139995127946,325.86171463249013,0.0,1.0,1398.2243526422947,603.6755823911029,0.0,22.1184,125.3376,8.0,8.0,2.0,0.0,0.0,1.0,0.0,4489.557678244691,9046.55244720381,5543.6302312493035,269.0088999080053,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
2948,3428.3520000000003,442.36800000000005,36.864000000000004,516.096,516.096,995.3280000000001,2359.2960000000003,552.96,1152.0000000000002,1382.4000000000003,5529.600000000001,1152.0000000000002,7372.800000000001,691.2,115.20000000000002,1036.8,322.55,645.1,5483.349999999999,1554.4385655159551,1222.1058715736153,1923.3932134318966,825.183750652514,474.83664704475956,1713.2334673819446,2547.541662959374,523.1423798936833,4.0,6.0,2.0,0.0,1.0,272.01296985861046,1431.7981593830193,539.1149997343791,0.0,336.43672671197277,1449.4290874932149,2344.591093772091,1130.3580796231524,0.0,0.0,501.6995436180483,0.0,1.0,123.39414119799316,0.0,1620.1370585727523,12.9024,134.5536,4.0,12.0,0.0,2.0,0.0,1.0,0.0,0.0,5776.811297690032,12035.727544149355,132.96149621036207,0.0,179.65216600457597,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0
2949,3428.352,589.824,258.048,147.45600000000002,516.096,847.872,2506.752,552.96,1036.8000000000002,1728.0000000000005,5299.200000000001,1152.0000000000002,6912.000000000001,1152.0,460.80000000000007,691.2,967.65,1612.75,3870.6,1590.1445794348147,2058.296810479982,2476.3083149991176,958.1852851828248,574.8686477943144,2111.408693553086,3179.172273790135,272.00208263959576,0.0,10.0,2.0,0.0,1.0,628.1312701773826,352.17576166577544,87.73588205143932,0.0,304.93388191898134,1747.558056485077,1577.183164342986,168.00532955505085,146.08443250535979,99.44385967863683,302.4372071792707,0.0,1.0,382.9418117746461,1237.0397290475312,391.31834918070166,31.3344,116.1216,4.0,12.0,2.0,0.0,0.0,1.0,0.0,5153.632585758425,10926.368718818636,3944.893568178741,212.3726531097322,52.39507729664143,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
2950,3502.08,847.872,73.72800000000001,0.0,774.144,405.504,3170.304,73.72800000000001,1152.0000000000002,1843.2000000000003,6220.800000000001,0.0,6912.000000000001,2188.8,115.20000000000002,0.0,6128.450000000001,0.0,322.55,1812.9190794544627,1216.3918238585966,2744.2199972188077,230.04168965180375,503.9937045824515,2281.1991762463417,2343.805739670305,427.7758979604721,2.0,6.0,2.0,2.0,1.0,2532.7481051261248,0.0,0.0,181.74109516666152,34.39734454008036,2862.1179318875957,80.98460700326942,0.0,457.6949968364718,0.0,0.0,0.0,1.0,2324.784368528977,0.0,0.0,117.9648,29.4912,8.0,8.0,0.0,2.0,0.0,1.0,0.0,10933.262474826497,2830.402239199113,176.48116617057977,274.959782551372,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
2951,3465.2160000000003,958.464,0.0,0.0,774.144,552.96,3059.712,36.864000000000004,1382.4,1382.4000000000003,6451.200000000002,0.0,6796.800000000001,2419.2000000000003,0.0,0.0,3870.6,1290.2,1290.2,1517.2272033266354,2547.519026276859,3004.6222017460723,815.063345819364,433.7608230452655,1530.3412340026339,3281.5870025066547,112.43167423236929,2.0,6.0,4.0,0.0,1.0,1835.9196052295956,135.09341279265803,0.0,213.8735687681326,83.17802077475481,4929.30719643581,781.6290648982603,0.0,135.5825694978372,281.88209448778923,0.0,0.0,1.0,1432.6543993072344,322.744719613975,0.0,99.5328,47.923199999999994,12.0,4.0,2.0,0.0,0.0,1.0,0.0,12625.461773843235,5184.116677196649,1027.9027508330328,316.1492803028461,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
2952,3723.264,147.45600000000002,0.0,552.96,737.28,626.688,2506.752,552.96,1267.2000000000003,1382.4000000000003,5414.4000000000015,1152.0000000000002,7142.4000000000015,921.6000000000001,0.0,1152.0000000000002,0.0,0.0,6451.0,2266.8448045549353,1449.0673339740358,1926.6719663950869,624.484131231618,786.8911689509805,1329.1978548879133,3974.3520567956693,571.7900882237274,2.0,4.0,4.0,2.0,1.0,423.22287080835724,1152.9949788055333,470.4345643709903,82.16552349796926,180.28926025954655,384.16546703221775,2198.8275176185807,759.0015430943386,0.0,298.3460813780158,290.4613261433173,0.0,1.0,0.0,0.0,2265.648150940942,0.0,147.456,0.0,16.0,2.0,0.0,0.0,1.0,0.0,1685.6819009110948,8190.7493974262015,19418.731124352067,230.09511006546882,45.73957760918986,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0
2953,3354.624,995.328,73.72800000000001,0.0,811.008,479.232,3133.44,0.0,1036.8000000000002,1612.8000000000004,6451.200000000002,115.20000000000003,7372.800000000001,1843.2000000000003,0.0,0.0,4838.25,1290.2,322.55,1572.3937737542637,1295.7151413331917,1930.7962892045289,198.92560438053658,878.5918533159513,1880.190664467495,3650.653226725197,1535.3686468687315,0.0,12.0,0.0,0.0,1.0,2209.7067791889554,61.83370193096217,0.0,262.06754325234505,102.24402676939619,4134.507714143666,49.54560931763887,0.0,624.2362042539639,0.0,0.0,0.0,1.0,1661.208887015191,0.0,0.0,108.74879999999999,38.7072,0.0,16.0,0.0,2.0,0.0,1.0,0.0,17679.85256918519,5945.669410202925,0.0,256.33810722100543,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
2954,3354.6240000000003,847.8720000000001,221.184,0.0,700.416,626.688,2801.664,294.91200000000003,921.6000000000003,1728.0000000000005,5990.4000000000015,576.0000000000001,7488.000000000002,1152.0000000000002,576.0000000000001,0.0,3548.0499999999997,645.1,2257.85,2132.842202356802,1253.83088117099,2842.323163369739,489.2915075739004,1283.5513791254705,2888.2756030852056,3086.703219871292,1217.7323121847132,0.0,6.0,6.0,0.0,1.0,1664.972381343389,339.8721518178555,52.85781569332963,130.93971618915415,142.17685543784535,3852.5525877202645,1117.079983226596,0.0,229.2051568941077,303.2460661328064,0.0,0.0,1.0,1188.3675677255417,465.4639317036148,306.8962156433327,64.512,82.944,8.0,8.0,2.0,0.0,0.0,1.0,0.0,9739.851876603336,9228.850067028301,1339.580127860812,209.50186886200197,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
2955,3317.76,1105.92,0.0,0.0,626.688,589.8240000000001,3133.44,73.72800000000001,1152.0000000000002,1497.6000000000004,6451.200000000002,115.20000000000003,6566.400000000001,2534.4,115.20000000000002,0.0,3225.5,2257.85,967.65,1449.1032170842564,1685.6743190896586,2060.521879043047,618.6608404546964,1333.251354140759,1305.232538499768,2185.9994565640227,806.4814119487992,2.0,6.0,2.0,2.0,1.0,2151.719889366777,77.06490289893368,0.0,347.61885668413396,0.0,4709.9262339396,174.30014599569253,0.0,276.36334039191956,121.31407004621124,104.25210309421021,0.0,1.0,1339.6836054725036,625.0838407552426,318.6849348206167,99.5328,47.923199999999994,0.0,16.0,0.0,2.0,0.0,1.0,0.0,15434.642189106173,4455.956988792901,999.260488426188,252.16979250151226,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
2956,3575.808,331.776,221.184,294.91200000000003,552.96,811.008,2506.752,552.96,1267.2000000000003,1382.4000000000005,5414.4000000000015,1152.0000000000002,6912.000000000001,1152.0,576.0000000000001,576.0000000000001,0.0,967.65,5483.349999999999,2143.350501010727,1753.7847443465585,1807.1986018680611,1122.9273066027556,632.9267081667781,1273.7350006100914,3447.650815882946,985.3963674043454,0.0,10.0,0.0,2.0,1.0,1192.169428219357,1448.4787433726065,75.0018902503408,0.0,317.4892421363435,1589.6787033542405,1672.0761059377337,271.4484052929959,0.0,361.2088018619835,99.24741163834754,0.0,1.0,0.0,1638.352303049353,1091.6084307515798,29.4912,117.9648,0.0,16.0,2.0,0.0,0.0,1.0,0.0,3880.7983527580327,9131.68564760905,6770.604560424031,182.12156740679626,59.42547299981687,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
2957,3428.3520000000003,995.328,0.0,0.0,700.4159999999999,589.8240000000001,3059.712,73.72800000000001,1612.8000000000004,1036.8000000000002,6566.4000000000015,0.0,7027.200000000001,2073.6000000000004,115.20000000000002,0.0,5805.9,0.0,645.1,1495.2592823872774,1270.893508009423,1540.0242913843385,143.51150988682946,653.3798231577753,2741.6692510489215,2906.463056651154,837.7452593267136,2.0,4.0,2.0,4.0,1.0,2451.3782884838765,48.815707289175485,0.0,262.0900045246632,0.0,3277.0918170860527,23.554755071626253,0.0,476.6361390292235,0.0,0.0,0.0,1.0,2073.8380614729886,0.0,0.0,127.1808,20.275199999999998,4.0,12.0,2.0,0.0,0.0,1.0,0.0,15191.934014145816,4101.445523859678,369.4047948158552,208.25033388001142,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
2958,3428.352,995.328,0.0,0.0,700.4159999999999,589.8240000000001,3059.712,73.72800000000001,921.6000000000003,1843.2000000000005,6336.000000000002,115.20000000000003,6796.800000000001,2419.2000000000003,0.0,0.0,4515.7,1290.2,645.1,2289.4576934334655,1513.337147153046,1401.4051452863482,216.86226982084983,554.4662019261128,959.4792683774791,2509.7398214145483,715.3542413249183,0.0,8.0,4.0,0.0,1.0,2012.0039683575471,77.92909705298553,0.0,176.32022000414182,46.12844922669607,4392.4651797638135,545.4865534184526,0.0,246.64409734778613,217.70166873068638,0.0,0.0,1.0,1161.227827805052,372.20137157451825,247.75415395436949,108.7488,38.7072,4.0,12.0,2.0,0.0,0.0,1.0,0.0,11117.98056581684,2984.142785264639,580.3643234404217,182.490791492271,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
2959,3575.808,811.008,36.864000000000004,0.0,479.232,811.008,3133.44,0.0,1843.2000000000005,806.4000000000002,6451.200000000002,115.20000000000003,7142.4000000000015,1958.4000000000003,115.20000000000002,0.0,5483.349999999999,967.65,0.0,1288.3330062451112,1927.827472418065,1828.2540816187313,174.76314086239105,510.30216975873236,1876.1816807291716,2345.727609793765,592.4194994004131,6.0,6.0,0.0,0.0,1.0,1987.4831505356012,21.558372951724973,0.0,190.18604506053592,115.70211888176503,3139.714021846644,36.18117398851734,0.0,803.6264053748349,0.0,0.0,0.0,1.0,1948.462650408006,0.0,0.0,130.8672,16.5888,4.0,12.0,2.0,0.0,0.0,1.0,0.0,18365.648379422586,2909.311025506011,100.9798603031854,163.55445714630392,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
2960,3244.032,995.328,147.45600000000002,36.864000000000004,589.8240000000001,737.28,2691.072,405.504,1036.8000000000002,1497.6000000000004,6105.600000000001,576.0000000000001,6220.800000000001,2419.2000000000003,460.80000000000007,115.20000000000002,3225.5,645.1,2580.4,1117.074253346112,701.813951041844,1782.7375452257097,544.1357458595375,1851.1745214256125,2183.732119067344,3249.187656632588,294.67452278897457,0.0,8.0,4.0,0.0,1.0,1396.1410886332046,292.8997349365334,0.0,164.72693728607408,73.55732818802971,3295.104288104407,737.4044480360944,72.38775605493727,117.99179623066446,236.22940294661478,115.21546369592494,0.0,1.0,1225.4958291943842,439.43170313014934,883.8057282750522,73.728,73.728,0.0,16.0,0.0,0.0,2.0,1.0,0.0,9063.722908541586,7937.062635382605,1746.2112881064786,222.03459202167323,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
2961,3244.032,737.28,368.64,73.72800000000001,626.688,663.552,2691.072,442.368,1267.2000000000003,1612.8000000000002,5644.800000000001,691.2000000000002,7257.600000000001,1267.2000000000003,691.2,0.0,967.65,1935.3,3548.0499999999997,1671.1274831915334,1881.192742806233,1255.9528617127685,672.628905127288,853.4826791716773,2329.0666031202804,2367.446185585008,609.5120772758863,2.0,4.0,2.0,4.0,1.0,1473.5248212801278,451.2341226573875,82.25181481693033,80.59170080061382,258.9655231593218,2667.3460108999684,1269.661775600741,43.26771436969546,156.1497851586984,123.9211336181027,424.42106949396884,0.0,1.0,367.64620494726563,619.8746228449781,1109.8415246984348,47.923199999999994,99.5328,4.0,12.0,0.0,2.0,0.0,1.0,0.0,10545.742308494799,11787.87165640856,4672.291693000705,339.6602257158266,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0
2962,3317.76,1032.192,73.72800000000001,0.0,552.96,700.416,3059.712,110.592,1497.6000000000004,1267.2000000000003,6451.200000000002,0.0,6796.800000000001,2188.8,230.40000000000003,0.0,5160.8,645.1,645.1,1701.6593517133451,1749.3067838620716,2618.4266455855764,536.0643156089989,462.9596108207828,1417.3634814302586,1737.3669196201874,810.3210197127656,0.0,10.0,0.0,2.0,1.0,1957.43410984932,244.48770030915728,0.0,111.8866054670641,180.6679822658191,4712.452870389752,440.96215472721155,0.0,393.21523718104464,408.65409335880565,0.0,0.0,1.0,1630.1103934796279,173.32836386185198,82.26322893058001,88.4736,58.9824,4.0,12.0,0.0,2.0,0.0,1.0,0.0,9555.473013562887,5005.388694169804,1728.389402649738,210.1516722988062,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
2963,3391.4880000000003,1032.192,0.0,0.0,589.8240000000001,847.8720000000001,2985.9840000000004,0.0,1152.0000000000002,1843.2000000000005,6105.600000000001,115.20000000000003,7488.000000000001,1612.8000000000002,115.20000000000002,0.0,4515.7,1290.2,645.1,1699.0175021603768,1382.043776370527,1959.444339198407,238.21007922261614,611.4775502797236,1473.6995898882165,3449.5485922351513,1293.6489320953126,2.0,4.0,4.0,2.0,1.0,2110.911400682584,24.977432887820573,0.0,322.75189724461603,73.53789351303907,4050.7518250084977,153.28233797824186,0.0,489.82333691573774,77.24544185367009,0.0,0.0,1.0,481.4180403274051,1223.4406326698022,298.13924302767504,105.0624,42.3936,8.0,8.0,0.0,2.0,0.0,1.0,0.0,23854.681441362198,5762.974207265484,168.64407890513357,238.82826755448593,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
2964,3133.44,1253.376,36.864000000000004,0.0,700.416,589.8240000000001,3096.576,36.864000000000004,1497.6000000000004,1036.8000000000002,6681.600000000002,0.0,7372.800000000001,1843.2000000000003,0.0,0.0,6451.0,0.0,0.0,1992.5568822903583,1522.7777411591824,2241.3270709066023,261.3858450897002,507.90975857932244,1463.9406730499506,2405.4863491553633,626.7913987012616,0.0,8.0,2.0,2.0,1.0,2521.7477104257196,244.54885302227225,0.0,233.72640650048683,95.29196837939293,4138.800965780576,107.84619409717864,0.0,564.5899226148023,97.52860490812651,0.0,0.0,1.0,1755.3445556840197,0.0,0.0,110.592,36.864,8.0,8.0,0.0,2.0,0.0,1.0,0.0,13497.91463611558,4534.856985497384,259.23224467551466,292.33459355326727,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
2965,3317.76,737.28,294.91200000000003,73.72800000000001,700.4159999999999,552.96,2691.072,479.232,1152.0000000000002,1497.6000000000004,5644.800000000001,921.6000000000003,7372.800000000001,921.6000000000001,576.0000000000001,345.6,1935.3,645.1,3870.6,2876.2316722495907,1485.695270117838,1607.3824865395668,427.71638823543253,523.0214784043692,1580.9776894383158,2026.4652660486754,1062.0761975758282,2.0,8.0,0.0,2.0,1.0,1181.777397736621,564.1648845597523,28.97009966610938,0.0,187.5324195462564,2408.433230067798,1027.860533512244,57.602137773711924,322.46779994570653,0.0,313.18547895517577,0.0,1.0,967.7162136337973,331.5929378573509,769.1642778440778,49.766400000000004,97.6896,0.0,16.0,0.0,0.0,2.0,1.0,0.0,4844.330148660211,9266.323378590316,5147.584864517339,240.30213193528988,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0
