cmp-ds,B.10.71.002-0,B.10.71.002-1,B.10.71.012-0,B.10.71.012-1,B.10.71.012-2,B.20.11.102-0,B.20.11.102-1,B.20.11.102-2,B.20.11.121-0,B.20.11.121-1,B.30.11.012-0,B.30.11.012-1,B.30.11.012-2,C.10.11.001a-0,C.10.11.001a-1,C.10.11.001a-2,C.10.11.001a-3,C.10.11.011a-0,C.10.11.011a-1,C.10.11.011a-2,C.10.11.011a-3,C.20.11.001b-0,C.20.11.001b-1,C.20.11.001b-2,D.10.14.021-0,D.10.14.021-1,D.20.21.013a-0,D.20.21.013a-1,D.20.21.013a-2,D.20.21.013b-0,D.20.21.013b-1,D.20.21.023a-0,D.20.21.023a-1,D.20.21.023a-2,D.20.21.023b-0,D.20.21.023b-1,D.20.21.023b-2,D.30.31.013b-0,D.30.31.013b-1,D.30.41.011c-0,D.30.41.011c-1,D.30.41.011c-2,D.30.41.032c-0,D.30.41.032c-1,D.30.41.102b-0,D.30.41.102b-1,D.30.52.013b-0,D.30.52.013b-1,D.30.67.012b-0,D.40.11.023a-0,D.40.11.023a-1,D.40.11.023a-2,D.40.11.074a-0,D.50.11.011a-0,D.50.11.011a-1,D.50.12.023b-0,collapse-0,excessiveRID-0,irreparable-0
1829,4423.68,0.0,3833.856,479.232,110.592,7372.800000000002,1843.2000000000007,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,6854.365614842463,0.0,0.0,0.0,4700.189916428069,2643.903429026845,0.0,0.0,12.0,0.0,0.0,1.0,0.0,2038.055664021811,0.0,0.0,330.0052679014582,0.0,5641.027137455098,0.0,0.0,459.04785831326285,0.0,0.0,1.0,0.0,1966.4787749779186,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,25214.35136844712,0.0,0.0,196.76560689432995,1.0,0.0,2.0,1.0,2.0,1.0
1830,4423.68,0.0,3612.672,737.2800000000001,73.72800000000001,7488.000000000002,1382.4000000000003,345.6000000000001,9216.000000000002,0.0,6451.0,0.0,0.0,6676.358820241719,567.4136072427558,0.0,0.0,4560.252598257428,2098.1806286953956,74.13122544716627,0.0,10.0,2.0,0.0,1.0,0.0,2291.5672062814156,0.0,0.0,185.70201571569118,0.0,5502.2844834411235,0.0,0.0,597.0167096931212,0.0,0.0,1.0,0.0,1682.9192834197586,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,24311.913097148677,0.0,0.0,181.5145170552745,1.0,0.0,2.0,1.0,2.0,1.0
1831,4423.68,0.0,3538.944,847.8720000000001,36.864000000000004,6681.600000000001,2304.0000000000005,230.40000000000006,9216.000000000002,0.0,6451.0,0.0,0.0,6067.682857724699,187.83826684683606,0.0,0.0,4221.234382355572,1909.6747504300154,106.53423647441493,0.0,10.0,2.0,0.0,1.0,0.0,2311.2028763803137,0.0,0.0,333.19062751710726,0.0,4049.423889072741,0.0,0.0,493.2463858087519,0.0,0.0,1.0,0.0,2149.037334411464,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,25551.521153218626,0.0,0.0,278.4280878015536,1.0,0.0,2.0,1.0,2.0,1.0
1832,4423.68,0.0,3796.992,626.688,0.0,7488.000000000002,1728.0000000000005,0.0,9216.000000000002,0.0,6128.450000000001,322.55,0.0,6666.436858688545,0.0,0.0,0.0,3839.3228843012853,813.2342233949792,0.0,0.0,12.0,0.0,0.0,1.0,0.0,2102.105241440955,0.0,0.0,248.78115430627923,0.0,4947.0444504698,0.0,0.0,500.75481961006255,0.0,0.0,0.0,1.0,2073.1801895814533,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,24390.07648042371,756.7888648080994,0.0,274.7004912307911,1.0,0.0,2.0,1.0,2.0,1.0
1833,4423.68,0.0,3723.264,700.416,0.0,8064.000000000002,1152.0000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,5881.66037496957,0.0,0.0,0.0,4798.580006378901,1773.0726908532224,0.0,0.0,12.0,0.0,0.0,1.0,0.0,2081.406002645749,0.0,0.0,351.1631869882454,0.0,3523.77245885401,0.0,0.0,552.8148672118175,0.0,0.0,1.0,0.0,2046.9695139989676,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,26083.09651233512,0.0,0.0,303.9878430194203,1.0,0.0,2.0,1.0,2.0,1.0
1834,4423.68,0.0,2433.0240000000003,1474.5600000000002,516.096,5414.4000000000015,2880.000000000001,921.6000000000003,9216.000000000002,0.0,6451.0,0.0,0.0,5873.4046707269135,686.9753796097367,0.0,0.0,4101.958911613372,2370.1168627272764,257.65297384899907,163.0486744618513,12.0,0.0,0.0,1.0,0.0,2177.0810710489213,0.0,0.0,294.852590845951,0.0,5337.281565926696,0.0,0.0,709.4282440606278,0.0,0.0,1.0,0.0,2481.2206691811616,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,18904.409900197417,0.0,0.0,409.8939700163527,1.0,0.0,2.0,1.0,2.0,1.0
1835,4423.68,0.0,3502.08,884.7360000000001,36.864000000000004,6912.000000000002,2188.8000000000006,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,0.0,5235.022798543127,257.6971538133426,0.0,0.0,4261.4820175981895,991.9043764126169,46.33759419971327,0.0,12.0,0.0,0.0,1.0,0.0,1867.9564812002104,0.0,0.0,329.7807943569815,0.0,3631.8994853568674,0.0,0.0,683.590838459969,0.0,0.0,1.0,0.0,1824.4523424856243,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,23126.87480677267,0.0,0.0,244.87618251906312,1.0,0.0,2.0,1.0,2.0,1.0
1836,4423.68,0.0,3944.4480000000003,479.232,0.0,8294.400000000001,921.6000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,5548.573334501008,0.0,0.0,0.0,6586.180856946181,1031.9917340322118,0.0,0.0,10.0,2.0,0.0,1.0,0.0,2971.2013842402175,0.0,0.0,309.9447556680829,0.0,5696.061395193892,0.0,0.0,684.6202422818408,0.0,0.0,1.0,0.0,1984.3885157294615,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,18109.97900093231,0.0,0.0,256.39438128584663,1.0,0.0,2.0,1.0,2.0,1.0
1837,4423.68,0.0,2801.664,1179.6480000000001,442.368,6220.800000000001,1958.4000000000003,1036.8000000000002,9216.000000000002,0.0,6451.0,0.0,0.0,4235.037587571071,449.9563468524059,0.0,0.0,4476.396863285795,3099.493572422428,308.8220119898697,0.0,10.0,2.0,0.0,1.0,0.0,2245.2641940672465,0.0,0.0,335.54366216491155,0.0,3025.7531119118344,0.0,0.0,485.1290890789499,0.0,0.0,1.0,0.0,2234.6633380050316,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,30092.90914872771,0.0,0.0,191.1299275901807,1.0,0.0,2.0,1.0,2.0,1.0
1838,4423.68,0.0,3170.304,995.328,258.048,7027.200000000002,1036.8000000000002,1152.0000000000002,9216.000000000002,0.0,6451.0,0.0,0.0,4008.170020379769,734.404709602554,0.0,0.0,4820.806284263578,1744.4067044315661,105.66156916710756,35.22052305570252,8.0,4.0,0.0,1.0,0.0,2544.265323291632,0.0,0.0,298.2837961070797,0.0,4674.5840330325445,0.0,0.0,409.8825023571203,0.0,0.0,1.0,0.0,1875.640684568989,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,18916.53550407661,0.0,0.0,266.81727021383244,1.0,0.0,2.0,1.0,2.0,1.0
1839,4423.68,0.0,3944.4480000000003,442.368,36.864000000000004,8179.200000000002,1036.8000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,4723.277847249823,0.0,0.0,0.0,5227.870391971796,1053.852969556298,148.6355105767455,0.0,12.0,0.0,0.0,1.0,0.0,2287.982295266689,0.0,0.0,232.9779139219307,0.0,4350.199419902878,0.0,0.0,779.3945001874567,0.0,0.0,1.0,0.0,1962.2949670071455,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,21426.28408147731,0.0,0.0,289.1267726714036,1.0,0.0,2.0,1.0,2.0,1.0
1840,4423.68,0.0,3833.856,589.8240000000001,0.0,8179.200000000002,1036.8000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,5920.909755810287,0.0,0.0,0.0,3589.880137429133,982.1903197592379,58.179796552201246,0.0,12.0,0.0,0.0,1.0,0.0,1343.063981229402,0.0,0.0,206.17413878075246,0.0,5106.547381629974,0.0,0.0,611.297632425273,0.0,0.0,0.0,1.0,1948.1749742754423,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,16347.260017451212,0.0,0.0,313.91115417926017,1.0,0.0,2.0,1.0,2.0,1.0
1841,4423.68,0.0,3612.6720000000005,663.5520000000001,147.45600000000002,7718.4000000000015,1267.2000000000003,230.40000000000006,9216.000000000002,0.0,6451.0,0.0,0.0,6447.188239121146,259.31287941719336,0.0,0.0,5584.058010313006,1595.6080630711288,103.30247418075413,0.0,10.0,2.0,0.0,1.0,0.0,1848.38822765964,0.0,0.0,403.66133799154,0.0,3754.6423357205476,0.0,0.0,417.3600258122134,0.0,0.0,1.0,0.0,1618.9005718815854,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,24238.453685291322,0.0,0.0,199.15338452281173,1.0,0.0,2.0,1.0,2.0,1.0
1842,4423.68,0.0,4091.9040000000005,331.77599999999995,0.0,8640.000000000002,576.0000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,4617.195182958378,0.0,0.0,0.0,4171.366458440154,705.7224037648923,0.0,0.0,12.0,0.0,0.0,1.0,0.0,2228.9770415661524,0.0,0.0,341.41369508359577,0.0,4348.622331543865,0.0,0.0,602.1875259712554,0.0,0.0,1.0,0.0,2191.682720801151,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,23519.75470057387,0.0,0.0,232.81433452906242,1.0,0.0,2.0,1.0,2.0,1.0
1843,4423.68,0.0,3502.08,847.8720000000001,73.72800000000001,7027.200000000002,2073.6000000000004,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,0.0,5212.896442837304,136.9104797200882,0.0,0.0,4804.492508424815,1704.830079445299,0.0,70.53882822900465,10.0,2.0,0.0,1.0,0.0,1934.5489501199188,0.0,0.0,250.20381453690683,0.0,6480.566817424072,0.0,0.0,592.037739222694,0.0,0.0,1.0,0.0,2018.7943444803082,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,24503.978216290012,0.0,0.0,192.0124234051714,1.0,0.0,2.0,1.0,2.0,1.0
1844,4423.68,0.0,3391.4880000000003,1032.192,0.0,7027.200000000002,2188.8000000000006,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,5538.3847931948885,69.43660929135832,0.0,0.0,4296.958413362156,1796.9331801602461,140.63966589277305,0.0,12.0,0.0,0.0,1.0,0.0,1922.9195052784348,0.0,0.0,306.9369401674453,0.0,3131.9976691242064,0.0,0.0,709.3402775917799,0.0,0.0,1.0,0.0,2041.6573934457049,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,21907.910393584785,0.0,0.0,217.79226743425372,1.0,0.0,2.0,1.0,2.0,1.0
1845,4423.68,0.0,4202.496,221.18400000000003,0.0,8640.000000000002,576.0000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,6796.074756271601,0.0,0.0,0.0,5970.3791213678305,689.9734245541136,0.0,0.0,12.0,0.0,0.0,1.0,0.0,1354.1487967356404,0.0,0.0,448.59670199885613,0.0,4159.479784729061,0.0,0.0,630.5918091650374,0.0,0.0,1.0,0.0,2288.583843018424,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,23809.252832602106,0.0,0.0,230.63592495168055,1.0,0.0,2.0,1.0,2.0,1.0
1846,4423.68,0.0,2912.2560000000003,1327.104,184.32,7603.200000000002,1152.0000000000002,460.8000000000001,9216.000000000002,0.0,6451.0,0.0,0.0,6092.398576698059,204.80780319519735,0.0,0.0,4326.698813268811,1814.3336029187258,56.59987155954558,180.89990399498018,12.0,0.0,0.0,1.0,0.0,2282.104225906917,0.0,0.0,218.11484724503507,0.0,4682.6110626091495,0.0,0.0,497.8745430392131,0.0,0.0,0.0,1.0,2196.335774586262,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,1.0,21107.041077411315,0.0,0.0,246.32527917735104,1.0,0.0,2.0,1.0,2.0,1.0
1847,4423.68,0.0,3723.264,663.552,36.864000000000004,7488.000000000002,1612.8000000000004,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,0.0,7101.476906822461,90.5821641648509,0.0,0.0,4862.238524347943,1060.3262881119622,65.40840394109456,0.0,12.0,0.0,0.0,1.0,0.0,1664.108829773062,0.0,0.0,334.6501081981029,0.0,4326.138656689009,0.0,0.0,499.67548942898804,0.0,0.0,1.0,0.0,1866.0364172849083,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,1.0,16050.54880383993,0.0,0.0,197.9381445103229,1.0,0.0,2.0,1.0,2.0,1.0
1848,4423.68,0.0,3059.712,1327.104,36.864000000000004,5990.4000000000015,3110.4000000000005,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,0.0,5248.709531327803,460.5731284502441,0.0,0.0,3577.290626867475,2005.0267076588682,162.36042669268443,52.84347382347045,10.0,2.0,0.0,1.0,0.0,1919.2338600699627,0.0,0.0,462.4190594276946,0.0,4075.091737210094,0.0,0.0,484.63506783762244,0.0,0.0,1.0,0.0,2348.9580655341597,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,20493.4190682317,0.0,0.0,223.444028507972,1.0,0.0,2.0,1.0,2.0,1.0
1849,4423.68,0.0,3096.576,995.328,331.776,5990.4000000000015,2188.8,1036.8000000000004,9216.000000000002,0.0,6128.450000000001,322.55,0.0,5651.311161544774,733.5265047294679,0.0,0.0,3994.526025897326,1789.4111567140296,126.40630865917605,63.203154329588024,10.0,2.0,0.0,1.0,0.0,1718.5436499872078,0.0,0.0,228.58663902943766,0.0,5518.223052706186,0.0,0.0,663.5112758126436,0.0,0.0,0.0,1.0,1974.0216148981463,0.0,0.0,140.0832,7.3728,12.0,4.0,2.0,0.0,1.0,19350.42760501372,0.0,0.0,270.27918407376615,1.0,0.0,2.0,1.0,2.0,1.0
1850,4423.68,0.0,4202.496,221.18400000000003,0.0,8524.800000000003,691.2000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,4935.384199777787,65.12024251359696,0.0,0.0,4930.969555467616,801.6172084521563,0.0,0.0,12.0,0.0,0.0,1.0,0.0,2605.67069173016,0.0,0.0,433.53970551157,0.0,5410.928279738586,0.0,0.0,638.9005841209898,0.0,0.0,1.0,0.0,1636.9375904345543,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,18581.31966982354,0.0,0.0,288.45655059012574,1.0,0.0,2.0,1.0,2.0,1.0
1851,4423.68,0.0,2949.12,1400.832,73.72800000000001,6681.600000000001,2304.0000000000005,230.40000000000006,9216.000000000002,0.0,6451.0,0.0,0.0,5490.800805763359,575.6369723863315,0.0,0.0,4335.055330544827,3370.5422258102994,0.0,0.0,10.0,2.0,0.0,1.0,0.0,1959.484663980137,0.0,0.0,286.7268965213621,0.0,3579.5518581646684,0.0,0.0,564.548990112822,0.0,0.0,1.0,0.0,1767.1915705982005,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,29072.98899992504,0.0,0.0,217.31604922645357,1.0,0.0,2.0,1.0,2.0,1.0
1852,4423.68,0.0,3022.848,1327.104,73.72800000000001,6220.800000000001,2880.0000000000005,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,0.0,5305.803056182294,316.78527816722254,0.0,0.0,4264.329354425033,2421.667886828139,0.0,0.0,8.0,4.0,0.0,1.0,0.0,2064.264412835393,50.807876988224,0.0,248.4365755146237,0.0,3807.252252251696,0.0,0.0,471.7404315041226,0.0,0.0,0.0,1.0,2032.4026307718839,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,21291.95511344189,0.0,0.0,286.23014176285096,1.0,0.0,2.0,1.0,2.0,1.0
1853,4423.68,0.0,2949.12,1400.832,73.72800000000001,5529.600000000001,3340.8000000000006,345.6000000000001,9216.000000000002,0.0,6451.0,0.0,0.0,6312.484347377727,685.0045447742963,0.0,0.0,3626.1358608323135,2392.151104782815,0.0,146.89406707397796,10.0,2.0,0.0,1.0,0.0,1581.1594259919214,0.0,0.0,284.7234853623814,0.0,5471.771570559373,53.22785049675979,0.0,839.4060828318616,0.0,0.0,1.0,0.0,1514.2483481859042,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,27946.160545649756,0.0,0.0,175.06148765415125,1.0,0.0,2.0,1.0,2.0,1.0
1854,4423.68,0.0,3907.5840000000003,516.096,0.0,8179.200000000002,1036.8000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,6440.026605420188,0.0,0.0,0.0,5005.7789176082715,1214.4243378158712,0.0,0.0,12.0,0.0,0.0,1.0,0.0,2163.688964901483,0.0,0.0,448.0139231878326,0.0,2994.1163716950023,0.0,0.0,605.5045751141885,0.0,0.0,1.0,0.0,1917.8736418539577,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,1.0,23409.29717544049,0.0,0.0,248.839542089169,1.0,0.0,2.0,1.0,2.0,1.0
1855,4423.68,0.0,3723.264,700.416,0.0,7257.600000000001,1958.4000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,3826.3133233314093,116.66117095975989,0.0,0.0,5614.560722709355,1452.5029786022928,0.0,0.0,12.0,0.0,0.0,1.0,0.0,2014.8216970627245,0.0,0.0,329.93774876517796,0.0,3121.4884320265583,0.0,0.0,571.8998320457177,0.0,0.0,1.0,0.0,2083.664034318969,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,20517.6643223993,0.0,0.0,289.4149672467862,1.0,0.0,2.0,1.0,2.0,1.0
1856,4423.68,0.0,3280.896,1069.056,73.72800000000001,7603.200000000002,1612.8000000000004,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,6594.535918917147,267.80354102419483,0.0,0.0,3825.4069509767714,1309.9645110805889,115.9948770821722,0.0,10.0,2.0,0.0,1.0,0.0,1947.3565607078722,0.0,0.0,249.04834858877268,0.0,3350.566440811241,0.0,0.0,766.3111051662055,0.0,0.0,1.0,0.0,1771.449246373939,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,27459.88438596089,0.0,0.0,184.45454809197676,1.0,0.0,2.0,1.0,2.0,1.0
1857,4423.68,0.0,3870.7200000000003,442.368,110.592,8409.600000000002,576.0000000000001,230.40000000000006,9216.000000000002,0.0,6451.0,0.0,0.0,6193.264030586109,207.98196638000147,0.0,0.0,3978.459865020892,1041.9534068633734,55.98017894794111,0.0,10.0,2.0,0.0,1.0,0.0,1827.0841524191483,0.0,0.0,251.56702570427717,0.0,4633.366168340417,0.0,0.0,729.2100296275534,0.0,0.0,1.0,0.0,2026.2303065375495,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,1.0,20427.721197190345,0.0,0.0,193.78919532512847,1.0,0.0,2.0,1.0,2.0,1.0
1858,4423.68,0.0,3059.7120000000004,1032.192,331.776,6105.600000000002,2534.4000000000005,576.0000000000001,9216.000000000002,0.0,6451.0,0.0,0.0,6584.911905855533,367.1663150663877,0.0,0.0,4603.355759051231,2155.8124971613865,0.0,164.94616986686304,10.0,2.0,0.0,1.0,0.0,2536.6558522973814,0.0,0.0,476.83386908348507,0.0,4043.3445729333853,0.0,0.0,673.6307886461735,0.0,0.0,1.0,0.0,2376.357431246558,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,17778.161663569586,0.0,0.0,250.82967026884796,1.0,0.0,2.0,1.0,2.0,1.0
1859,4423.68,0.0,3796.992,479.232,147.45600000000002,7718.400000000002,1382.4000000000003,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,0.0,6556.04762379294,443.9784102607085,0.0,0.0,5700.897258573263,1259.5813645906944,78.45542853461734,0.0,10.0,2.0,0.0,1.0,0.0,2308.981938949674,0.0,0.0,292.7147927887749,0.0,4133.888349624445,0.0,0.0,393.5279405308819,0.0,0.0,1.0,0.0,2309.5436575108142,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,21742.514144004046,0.0,0.0,208.58459215373736,1.0,0.0,2.0,1.0,2.0,1.0
1860,4423.68,0.0,3354.624,995.328,73.72800000000001,6566.4000000000015,2419.2000000000007,230.40000000000006,9216.000000000002,0.0,6451.0,0.0,0.0,4187.200710765619,540.4822463993295,0.0,0.0,4502.935892372112,2003.7159498482429,72.40949612156855,0.0,8.0,4.0,0.0,1.0,0.0,1774.6389782809906,0.0,0.0,270.30563324081584,0.0,4402.12460702473,0.0,0.0,636.0973447061366,0.0,0.0,1.0,0.0,2003.677589028327,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,1.0,24700.599611062327,0.0,0.0,233.5937086701277,1.0,0.0,2.0,1.0,2.0,1.0
1861,4423.68,0.0,3465.2160000000003,958.4639999999999,0.0,7603.200000000002,1497.6000000000004,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,0.0,6143.485552872315,85.441023220335,0.0,0.0,3958.1719672105746,1674.5350204405063,0.0,0.0,10.0,2.0,0.0,1.0,0.0,1676.9069164727018,0.0,0.0,245.54772754615607,0.0,3720.436411612498,0.0,0.0,608.4883366109993,0.0,0.0,1.0,0.0,2050.6251518485474,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,21571.89224305556,0.0,0.0,318.5331802822188,1.0,0.0,2.0,1.0,2.0,1.0
1862,4423.68,0.0,3944.4480000000003,479.23199999999997,0.0,8294.400000000001,921.6000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,4955.473319735105,0.0,0.0,0.0,4283.064726554521,553.3120281413416,0.0,0.0,12.0,0.0,0.0,1.0,0.0,1933.2675009649897,0.0,0.0,226.67799636799202,0.0,5648.325109603564,0.0,0.0,668.0072663560491,0.0,0.0,1.0,0.0,2041.7771085606496,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,22943.14588714103,0.0,0.0,239.28433181962916,1.0,0.0,2.0,1.0,2.0,1.0
1863,4423.68,0.0,2654.208,1179.6480000000001,589.8240000000001,5184.000000000001,3225.600000000001,806.4000000000002,9216.000000000002,0.0,6451.0,0.0,0.0,5900.352322130963,462.8777670245845,103.9127095006272,0.0,3345.664751968445,2903.51433627779,245.17511053905304,54.21421312152878,8.0,4.0,0.0,1.0,0.0,1656.8107361740363,0.0,0.0,213.75581577378102,0.0,4637.387325922083,0.0,0.0,563.2705993584923,0.0,0.0,1.0,0.0,2071.899744222164,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,33600.543740043686,0.0,0.0,152.75373119950666,1.0,0.0,2.0,1.0,2.0,1.0
1864,4423.68,0.0,2543.616,1622.016,258.048,5529.600000000001,2880.000000000001,806.4000000000002,9216.000000000002,0.0,6451.0,0.0,0.0,4534.044208024838,765.696954707591,0.0,0.0,3061.9118577862946,2362.535366000179,106.19277353024613,0.0,10.0,2.0,0.0,1.0,0.0,2113.5389506745205,0.0,0.0,291.5625663286477,0.0,3053.914513538509,0.0,0.0,706.1469706653743,0.0,0.0,1.0,0.0,1921.570798033282,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,17994.615383885182,0.0,0.0,230.74083498717022,1.0,0.0,2.0,1.0,2.0,1.0
1865,4423.68,0.0,2580.48,1511.424,331.776,5529.600000000001,2764.8000000000006,921.6000000000003,9216.000000000002,0.0,5483.349999999999,967.65,0.0,5098.190854082723,1006.1805436169049,0.0,0.0,3206.728204855757,2976.291511639148,194.44649238603657,293.72123781226907,8.0,4.0,0.0,1.0,0.0,2109.023709660897,0.0,0.0,340.1126151940831,0.0,3069.8000772399155,0.0,0.0,582.5568877178548,0.0,0.0,0.0,1.0,1518.5516144310654,229.63163376484007,0.0,138.24,9.216000000000001,8.0,8.0,2.0,0.0,1.0,16231.77952370219,2333.86209014816,0.0,214.24732819014307,1.0,0.0,2.0,1.0,2.0,1.0
1866,4423.68,0.0,3686.4,626.6880000000001,110.592,7257.600000000001,1267.2000000000003,691.2000000000002,9216.000000000002,0.0,6451.0,0.0,0.0,5052.022626784202,376.9209431507155,0.0,0.0,5072.474000941115,1129.3965727757102,101.8312557224204,0.0,8.0,4.0,0.0,1.0,0.0,2003.4946283139193,0.0,0.0,424.07623537847707,0.0,4582.42105774839,0.0,0.0,619.4159682289466,0.0,0.0,1.0,0.0,2084.5085610766387,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,17017.25559646954,0.0,0.0,290.59981898686476,1.0,0.0,2.0,1.0,2.0,1.0
1867,4423.68,0.0,3649.536,737.28,36.864000000000004,7142.4000000000015,1958.4000000000005,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,0.0,4492.047084436116,0.0,0.0,0.0,4271.632471991094,1325.769939700888,0.0,0.0,12.0,0.0,0.0,1.0,0.0,2927.1632374002133,0.0,0.0,322.75980059286746,0.0,4794.25907768545,0.0,0.0,553.3547828600002,0.0,0.0,0.0,1.0,1810.9751447963838,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,22942.423974593148,0.0,0.0,256.9305157259932,1.0,0.0,2.0,1.0,2.0,1.0
1868,4423.68,0.0,3538.9440000000004,847.8720000000001,36.864000000000004,6796.800000000001,2304.0000000000005,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,0.0,7407.052678109331,136.50765129831328,0.0,0.0,3675.0119702300753,1454.8160718585723,0.0,0.0,8.0,4.0,0.0,1.0,0.0,1401.9932508475779,0.0,0.0,243.923368388478,0.0,3451.3894746282303,0.0,0.0,551.6730737754968,0.0,0.0,1.0,0.0,2131.813283520957,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,18234.966139309563,259.8236969901949,0.0,240.94298097066596,1.0,0.0,2.0,1.0,2.0,1.0
1869,4423.68,0.0,3907.5840000000003,516.096,0.0,8524.800000000003,691.2000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,5989.027172291083,113.4262842341832,0.0,0.0,3843.1915578113153,846.1094476257593,0.0,0.0,12.0,0.0,0.0,1.0,0.0,2825.7142983501703,0.0,0.0,261.2821743758752,0.0,3667.151070357317,0.0,0.0,842.2925936005977,0.0,0.0,1.0,0.0,2128.604900161192,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,19697.134932299272,0.0,0.0,181.01300770347825,1.0,0.0,2.0,1.0,2.0,1.0
1870,4423.68,0.0,3612.672,811.008,0.0,6681.600000000001,2419.2000000000003,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,0.0,6115.168434272633,256.5479416140619,0.0,0.0,4321.608933844303,2743.110664126982,224.91797236291328,224.91797236291328,12.0,0.0,0.0,1.0,0.0,2436.988137391034,0.0,0.0,291.81629819326037,0.0,4004.117447113028,0.0,0.0,648.806015515375,0.0,0.0,1.0,0.0,1821.0067276301402,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,21880.00400316863,0.0,0.0,181.94282895343517,1.0,0.0,2.0,1.0,2.0,1.0
