dv-loss-dmg,COST-B.10.71.002-B.10.71.002,COST-B.10.71.012-B.10.71.012,COST-B.20.11.102-B.20.11.102,COST-B.20.11.121-B.20.11.121,COST-B.30.11.012-B.30.11.012,COST-C.10.11.001a-C.10.11.001a,COST-C.10.11.011a-C.10.11.011a,COST-C.20.11.001b-C.20.11.001b,COST-D.10.14.021-D.10.14.021,COST-D.20.21.013a-D.20.21.013a,COST-D.20.21.013b-D.20.21.013b,COST-D.20.21.023a-D.20.21.023a,COST-D.20.21.023b-D.20.21.023b,COST-D.30.31.013b-D.30.31.013b,COST-D.30.41.011c-D.30.41.011c,COST-D.30.41.032c-D.30.41.032c,COST-D.30.41.102b-D.30.41.102b,COST-D.30.52.013b-D.30.52.013b,COST-D.40.11.023a-D.40.11.023a,COST-D.50.11.011a-D.50.11.011a,TIME-B.10.71.002-B.10.71.002,TIME-B.10.71.012-B.10.71.012,TIME-B.20.11.102-B.20.11.102,TIME-B.20.11.121-B.20.11.121,TIME-B.30.11.012-B.30.11.012,TIME-C.10.11.001a-C.10.11.001a,TIME-C.10.11.011a-C.10.11.011a,TIME-C.20.11.001b-C.20.11.001b,TIME-D.10.14.021-D.10.14.021,TIME-D.20.21.013a-D.20.21.013a,TIME-D.20.21.013b-D.20.21.013b,TIME-D.20.21.023a-D.20.21.023a,TIME-D.20.21.023b-D.20.21.023b,TIME-D.30.31.013b-D.30.31.013b,TIME-D.30.41.011c-D.30.41.011c,TIME-D.30.41.032c-D.30.41.032c,TIME-D.30.41.102b-D.30.41.102b,TIME-D.30.52.013b-D.30.52.013b,TIME-D.40.11.023a-D.40.11.023a,TIME-D.50.11.011a-D.50.11.011a
48,0.0,13937.386960142961,20711.824346407673,0.0,0.0,3008.8670558258896,28865.491090590473,4829.008622342555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.328507729256955,17.01128248615677,0.0,0.0,1.1962906625955092,22.782495084953922,4.892097853524594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,8350.487053099163,10537.240926039605,0.0,0.0,0.0,8750.009601014915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.6995192362988,666.82790335962,0.0,0.0,0.0,0.0,0.0,8.279519191896583,9.819712676835689,0.0,0.0,0.0,10.983835480593665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2932956137010886,0.6150217049401451,0.0,0.0,0.0,0.0
50,0.0,16218.024788485105,28753.715507489174,0.0,0.0,8200.018593768353,17327.30067107731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.77121267688993,18.5653279680414,0.0,0.0,10.036687379043256,11.408658452611911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,10441.390120008067,14955.337764413413,0.0,0.0,0.0,25131.367752230955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.048492084503475,10.928009238385217,0.0,0.0,0.0,14.52948670838112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,11618.449369167876,16466.508635779806,0.0,0.0,7361.753461387303,15718.671683409138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.594359356762672,13.975325519435948,0.0,0.0,5.075179069552685,10.729272041714504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,6469.051237300066,7902.748070984915,0.0,0.0,0.0,11451.740082946195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.612802178954735,9.159994726364003,0.0,0.0,0.0,13.077753234836035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,21791.76923259382,27098.94616996852,0.0,0.0,14607.141605890678,46669.287764998975,6094.450845698549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.88218371796157,0.0,0.0,17.069043621912492,25.857842521311703,0.0,0.0,8.81419885772664,25.43308459859989,5.245170820181574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2020217096082613,0.0
55,0.0,19280.50856893364,31313.423106358063,0.0,0.0,5184.161793514747,38769.2127012711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.797604109207626,28.778991300018788,0.0,0.0,8.684294995209232,23.522053679708776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,33877.99708979406,66520.44637339072,0.0,0.0,8508.045378486497,29725.060269231002,6591.149888527873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.6776424973613,10331.466016245848,0.0,55.69526279970886,0.0,0.0,27.116345250652724,50.46024838705038,0.0,0.0,6.752245302529328,23.457875122837727,12.8318450046572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8722120877524303,12.529553063258305,0.0,0.08415629048742544,0.0
57,0.0,10934.240721789347,14441.012728111873,0.0,0.0,5815.629737327421,77939.64800450261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.218254873720603,14.385464901351686,0.0,0.0,4.613881681025065,63.34420285923726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,13623.378244577787,14457.798200962336,0.0,1905.7615035097792,0.0,16274.933356062593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.036851065568058,12.464870405158136,0.0,12.378414970468603,0.0,11.985592008967906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,17036.34758814126,37015.93939098128,0.0,0.0,5253.952131237834,37353.49277470638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.812105586883952,28.746661225285422,0.0,0.0,6.7278913486351986,18.237455394212166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,33656.54829474112,29659.385103064145,0.0,0.0,3020.5222090387592,35444.38367966843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.3392768157194,12108.634829177541,0.0,0.0,0.0,0.0,23.329951014503937,32.14693766428916,0.0,0.0,2.5635528270309536,21.87053872769847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.075090979722667,11.808134646110663,0.0,0.0,0.0
61,0.0,8935.659252887788,13808.96483246659,0.0,0.0,1017.8558618776879,26091.233126786756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.111228973787977,9.89793980951857,0.0,0.0,0.7857050636137005,24.605943942833832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,21432.66934762798,41829.87506703535,0.0,0.0,9592.18017808807,22851.514036669818,0.0,0.0,0.0,0.0,0.0,0.0,56409.64867610426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.17952029039144,33.558145395581725,0.0,0.0,9.025731804450515,44.908457992024026,0.0,0.0,0.0,0.0,0.0,0.0,13.270731603691935,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,21098.809777467664,37007.498524690534,0.0,0.0,5611.166061806151,41314.38022729708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.1785030144716,0.0,0.0,0.0,0.0,0.0,20.634977358237723,19.920470355739965,0.0,0.0,3.9248625508182826,32.327180168575566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6904119071679558,0.0,0.0,0.0,0.0
64,0.0,21634.416123927724,41052.92018901131,0.0,0.0,2875.698356141283,29217.411198364887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.441341606753504,26.762716423417285,0.0,0.0,7.214261928295485,28.9182353184324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,36358.327426234064,57625.44461199209,0.0,8365.748613933934,8933.117670463495,66730.25165755043,18467.94604641553,0.0,0.0,0.0,46.4727358455525,0.0,53464.52284601969,0.0,1829.5243616625291,0.0,0.0,0.0,0.0,0.0,47.940946780805085,49.302586142273356,0.0,10.335499427461365,8.568078606693298,42.83053407239317,22.526113601762265,0.0,0.0,0.0,0.04500855883565826,0.0,7.258392690980644,0.0,1.459906525213868,0.0,0.0,0.0,0.0
66,0.0,12638.416970394599,22927.25780477665,0.0,0.0,0.0,26243.963934503594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.582443346793816,17.24699608183617,0.0,0.0,0.0,25.137126578515947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,12871.866435346152,14038.955269356726,0.0,0.0,1503.593371857126,8748.833099457082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.867473668722942,13.023878718886728,0.0,0.0,1.124601839980316,12.020839875890436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,21501.41507425519,28671.442339523634,0.0,0.0,4760.660543708476,31416.182393382118,11005.807136812395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.915554604958455,19.07172758847494,0.0,0.0,1.9240443853037865,30.69541352344117,6.590685497777954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,21013.967975891042,29586.98951830942,0.0,0.0,5200.141796307284,23459.930302580833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.478656995604226,17.84027539813287,0.0,0.0,7.5031550968469745,13.816593318450654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,56737.09082830485,71463.83740109763,8149.809277892433,0.0,17326.22927342431,99855.58622586326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.87629773111044,54.22403599493935,5.925632568307818,0.0,15.996650824356514,104.0089431255638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,9462.235761192413,11705.68887928524,0.0,0.0,0.0,22333.68565317125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12397.324181096308,0.0,0.0,0.0,0.0,7.629197043423286,11.449281443446889,0.0,0.0,0.0,25.53396585698933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.602394135847685,0.0,0.0,0.0
72,0.0,22987.560129327318,28074.148107511282,0.0,0.0,5190.983455884106,20540.482683788337,10035.891618648879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.736493281211725,27.5437496526194,0.0,0.0,5.70295854421892,19.076089237262664,12.158775095123442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,22128.079285773747,20519.073734267742,0.0,0.0,5724.944250944456,44275.18401150724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.5982649213896,0.0,0.0,0.0,0.0,0.0,15.812877517598459,18.295518623876447,0.0,0.0,4.802035339739252,33.282290885266534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5310822568977052,0.0,0.0,0.0,0.0
74,0.0,11395.409721067579,25794.111144666567,0.0,0.0,2954.170373777887,14164.437635979108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7830744929622,19.920335538990884,0.0,0.0,1.248006191187253,9.433733999208272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,11015.728769168249,18236.321531323334,0.0,0.0,0.0,31795.336549382548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.403861578316668,13.001926616805807,0.0,0.0,0.0,21.139475167128747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,22450.774945355326,33311.98337476743,0.0,0.0,14142.071804046895,50233.99721661002,14630.961953632586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11094.78417275447,0.0,100.36808157787712,0.0,0.0,29.77593203455551,28.82998002113575,0.0,0.0,19.769164632642052,44.889474230316296,7.525911968651902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.830892671412585,0.0,0.7790133384300876,0.0
77,0.0,29552.822743080927,51840.55223879813,0.0,3829.4772754817823,0.0,101782.66431848779,9428.25861759806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.00269358397207,0.0,0.0,24.625142071452345,42.879080605128365,0.0,2.287791587642739,0.0,90.59345737586257,3.7617279033523414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9283091918954595,0.0
78,0.0,37923.355924806354,54246.530425927944,0.0,0.0,10663.988924315512,115905.79775464266,8953.730535543298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.71697580025991,50.87208500457673,0.0,0.0,15.270904050190463,85.43785887220898,12.815004832949517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,21151.65785957207,35605.35619851122,0.0,0.0,18514.813203920254,24444.009902807178,9521.94601190823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.850060208117377,29.577288654322537,0.0,0.0,0.5879510034803226,16.345272030007447,1.1026533928514466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.0,12547.375733242709,19864.961625264827,0.0,0.0,1520.579047404207,21948.040388400692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.195015750168853,8.543732535831408,0.0,0.0,0.6765010996126603,13.7038571443509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0,18146.307859154495,32211.809498242394,0.0,0.0,0.0,33047.1479699137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.991031683843204,16.823451183714234,0.0,0.0,0.0,37.32422023695864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.0,17125.186837684498,37218.05818302799,0.0,0.0,13121.865132539117,50061.23154484428,13091.94301918415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9652.434051350778,0.0,0.0,0.0,0.0,24.183109760110955,22.482916016917464,0.0,0.0,8.041218827953575,37.848826778966725,8.34666688773967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.11665737645288,0.0,0.0,0.0
83,0.0,25235.911285849877,29687.385095167334,0.0,0.0,4848.210213350123,88254.91121574516,14020.183644275616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7849825817793,29.83913068403711,0.0,0.0,5.568057739080156,46.52146261313253,12.395109270976956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.0,25691.59858958789,17709.939579065245,0.0,0.0,473.5183823224287,19915.822118056603,7261.183460847152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.77945306545056,16.772398990951267,0.0,0.0,2.9127713228805936,11.911763224962874,0.3456975266677021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,12941.944942164895,16197.943595679944,0.0,0.0,0.0,18935.69255833586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.625338485857824,12.628871820425687,0.0,0.0,0.0,9.41518215170629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.0,18310.635220453165,25251.558910224594,0.0,0.0,14112.89336589518,33332.925424041576,6933.210378384113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.45288356863768,31.6003744447843,0.0,0.0,14.238102785281747,34.49678665059974,7.883133784890746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.0,10108.846081800162,18625.63705666962,0.0,0.0,0.0,15801.551893355127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.145565149743936,12.980310194593116,0.0,0.0,0.0,14.24807451288929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.0,15266.698001207697,24507.98454534509,0.0,0.0,0.0,18568.161084413103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.765455166047015,25.1193658891331,0.0,0.0,0.0,18.206321416125256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.0,15527.587455291583,23605.1012246107,0.0,0.0,12184.530574993823,11463.76409932475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.2929601206919,0.0,0.0,20.06655827028649,26.86925114756362,0.0,0.0,5.88788570994839,18.55135943078688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27976747264918156,0.0
90,0.0,27416.07816059397,26248.645853885886,0.0,0.0,8184.01889698136,10746.576379470871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.586030928670528,24.4363832113272,0.0,0.0,7.052704340355466,19.991493113169543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.0,23433.49530195041,38864.57858720578,0.0,0.0,11096.36657556368,26536.096347871564,13453.637442275616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.993675248890504,40.63124628795241,0.0,0.0,2.5436204215891904,25.197455549330833,3.810236372810189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0,18794.251693309652,30452.27012238422,0.0,0.0,3839.813662454244,44866.93370196239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.820761874265713,22.13326631973647,0.0,0.0,2.555585982459097,38.66597226120808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.0,29370.041324389636,42174.398176688606,0.0,0.0,5964.197030678286,23836.168788427636,13946.216710521527,0.0,0.0,0.0,0.0,0.0,42894.00181696983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3446711638894,31.956209925900584,0.0,0.0,5.357611000987038,33.78165229960681,7.009252058582917,0.0,0.0,0.0,0.0,0.0,15.155505063935419,0.0,0.0,0.0,0.0,0.0,0.0
94,0.0,10954.666027298783,22157.633153196934,0.0,0.0,7273.596491169692,20203.335624502666,6535.32710869613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.308129794872997,24.37713208316428,0.0,0.0,6.720463207782643,14.214388245567156,9.936203584490267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,27600.85173100839,50851.10193233887,0.0,0.0,6505.0590384752995,49685.875153931156,7049.017421458165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.611984304771543,39.481078048414886,0.0,0.0,14.658832890005856,34.55157244724166,3.32548428263382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,18456.927948219716,49027.58704406702,0.0,0.0,920.0783567153244,34235.0468573424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10092.797332679309,0.0,0.0,0.0,0.0,26.34177103119917,37.12713279732944,0.0,0.0,1.6064561526185692,11.840531819064351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.741076875813613,0.0,0.0,0.0
97,0.0,9715.496059190451,15916.413980146974,0.0,0.0,1349.3732842001996,20716.225911946738,13377.935662201064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.884013782706802,10.136099867446498,0.0,0.0,2.245103999372901,14.592059714922478,0.9073985206837732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.0,6316.9833481779015,4510.25666594876,0.0,0.0,0.0,17875.06244433593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.509705445778886,5.454975728892237,0.0,0.0,0.0,13.843315134119068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,3065.386241326997,12231.667286072807,0.0,0.0,0.0,17552.58385429776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4338796921307613,8.531158455784354,0.0,0.0,0.0,9.525320805415829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,38561.72747459446,60907.401998186266,0.0,0.0,17504.946868854502,69527.46068562004,9102.513166604187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.252970795726085,53.79963926987463,0.0,0.0,9.131271140153578,74.07431566226805,8.130873906119898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.0,30966.731836609917,25699.702585259933,8427.466484548637,0.0,8180.226917104011,22043.197409369495,13166.863855208576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.67718079533552,17.342392096138674,7.295966312151427,0.0,13.713789766022385,31.794676892318034,13.758799056871855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,12691.490138503417,15186.072325499763,0.0,0.0,5102.410410934323,30776.67125226665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.854925140346035,22.550976841275656,0.0,0.0,2.7350843265047247,23.418959902757138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,0.0,25386.414251467264,47101.07281670933,0.0,2527.3330491740508,7406.693168743023,90152.34011050513,7253.523614306528,0.0,0.0,0.0,0.0,544.0152314914124,65684.6430184555,0.0,1618.1787254089018,8725.43994939464,0.0,591.4609901099095,0.0,0.0,22.349327520939724,31.785283442191517,0.0,7.210424014685605,3.8018374575562,56.30664789107634,9.342299330471572,0.0,0.0,0.0,0.0,0.27491344970166715,9.864911413616227,0.0,3.1895197684871572,12.650356192543248,0.0,0.9948904912196005,0.0
104,0.0,13034.787872164588,13552.857649031055,0.0,0.0,5030.8109857625495,17172.078626921553,0.0,0.0,0.0,0.0,0.0,0.0,58439.37605100736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.531107628780218,8.258741606143868,0.0,0.0,1.0532361222383506,21.13268593451462,0.0,0.0,0.0,0.0,0.0,0.0,12.658506561576285,0.0,0.0,0.0,0.0,0.0,0.0
105,0.0,16045.76280180571,18862.550731246578,0.0,0.0,4881.557784433441,31039.2448645446,10290.969913431702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.078032534525367,13.661342207218347,0.0,0.0,2.007177189938251,25.735563964228287,3.640294932147716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,17878.019662723935,17480.587983804107,0.0,0.0,0.0,26190.723390715037,10119.382839193719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.940699249478062,13.581039683695089,0.0,0.0,0.0,11.751879317897014,6.265546830203741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,0.0,18981.421194379203,18631.7425348815,0.0,0.0,3744.5372890008316,43117.22174990002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3761921458706,19.112992490329283,0.0,0.0,4.425001631036126,23.26339153825559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,0.0,12091.24584023884,14958.888119796396,0.0,0.0,1168.1316540027296,22930.474024616116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.598065967495062,13.863138518970887,0.0,0.0,1.3766280083736941,21.643423474451065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,0.0,9825.7209774052,9421.972676884472,0.0,0.0,0.0,18781.243957402512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.101129918969406,8.12113209305079,0.0,0.0,0.0,10.706194915804696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,0.0,31953.131093777105,53706.45088010204,0.0,0.0,1115.7464752703233,30213.648099175014,3532.739383546763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10073.472919119966,0.0,0.0,0.0,0.0,26.992755515877725,33.89430225451625,0.0,0.0,3.481519118589797,28.290794112734616,4.659366441344819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.187815467597021,0.0,0.0,0.0
111,0.0,19803.870444163404,23775.8182590718,0.0,0.0,1113.9807998171093,32100.030221960646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.545413308634979,22.21848600114651,0.0,0.0,0.9306521520375729,48.918837436563955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.0,30142.040814334287,43610.425252818764,0.0,0.0,8024.522288214725,67715.98966164795,14025.474286631166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.82063524064378,33.05458986610681,0.0,0.0,12.38213355476234,57.717031678393866,4.542310850170079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
