cmp-ds,B.10.71.002-0,B.10.71.002-1,B.10.71.002-2,B.10.71.012-0,B.10.71.012-1,B.10.71.012-2,B.10.71.012-3,B.20.11.102-0,B.20.11.102-1,B.20.11.102-2,B.20.11.102-3,B.20.11.121-0,B.20.11.121-1,B.20.11.121-2,B.30.11.012-0,B.30.11.012-1,B.30.11.012-2,C.10.11.001a-0,C.10.11.001a-1,C.10.11.001a-2,C.10.11.001a-3,C.10.11.011a-0,C.10.11.011a-1,C.10.11.011a-2,C.10.11.011a-3,C.20.11.001b-0,C.20.11.001b-1,C.20.11.001b-2,C.20.11.001b-3,D.10.14.021-0,D.10.14.021-1,D.20.21.013a-0,D.20.21.013a-1,D.20.21.013a-2,D.20.21.013b-0,D.20.21.013b-1,D.20.21.023a-0,D.20.21.023a-1,D.20.21.023a-2,D.20.21.023b-0,D.20.21.023b-1,D.20.21.023b-2,D.30.31.013b-0,D.30.31.013b-1,D.30.41.011c-0,D.30.41.011c-1,D.30.41.011c-2,D.30.41.032c-0,D.30.41.032c-1,D.30.41.102b-0,D.30.41.102b-1,D.30.52.013b-0,D.30.52.013b-1,D.30.52.013b-2,D.30.67.012b-0,D.40.11.023a-0,D.40.11.023a-1,D.40.11.023a-2,D.40.11.074a-0,D.50.11.011a-0,D.50.11.011a-1,D.50.12.023b-0,collapse-0,excessiveRID-0,irreparable-0
3035,4423.68,0.0,0.0,2248.704,1585.152,589.8240000000001,0.0,5414.4000000000015,2764.8000000000006,1036.8000000000002,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,3806.577358715978,978.7269278030797,0.0,0.0,3983.6984133793267,3145.857390929831,117.56790651765039,180.4193460442245,10.0,2.0,0.0,0.0,1.0,0.0,1070.147876012984,0.0,0.0,288.66227012396484,0.0,4524.516699172703,0.0,0.0,787.8134392072539,0.0,0.0,1.0,0.0,2078.612725517901,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,21455.032258252402,0.0,0.0,258.44565249298836,1.0,0.0,2.0,1.0,2.0,1.0
3036,4423.68,0.0,0.0,2174.976,1474.56,774.144,0.0,4377.6,2880.000000000001,1958.4000000000005,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5089.477119535129,1078.3653883601241,0.0,0.0,4200.320486296398,2581.390180192958,516.8120678089368,0.0,8.0,4.0,0.0,0.0,1.0,0.0,1897.8058076663506,0.0,0.0,278.4815337726411,0.0,3576.0874891581166,0.0,0.0,382.4854368986789,0.0,0.0,1.0,0.0,2113.0380444272528,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,24707.54992339559,0.0,0.0,249.07778770472842,1.0,0.0,2.0,1.0,2.0,1.0
3037,4423.68,0.0,0.0,1916.928,1511.424,995.3280000000001,0.0,4723.200000000001,2073.6000000000004,2419.2000000000007,0.0,9100.800000000001,115.20000000000002,0.0,5483.349999999999,967.65,0.0,6065.546637706722,1237.3790592767336,89.524677835069,0.0,2362.4614076829675,3904.0766216539305,840.2494322440434,320.43151560046067,8.0,4.0,0.0,0.0,1.0,0.0,1978.126371747528,31.0184647214465,0.0,148.82718339226287,122.37373575101995,3754.3783755594563,0.0,0.0,656.6701061002084,0.0,0.0,0.0,1.0,1564.6722473133025,272.3934820811279,0.0,121.65119999999999,25.8048,8.0,8.0,2.0,0.0,0.0,1.0,20732.848181379537,2398.5588309298973,481.9118594864896,141.3042737727248,0.0,1.0,2.0,1.0,2.0,1.0
3038,4386.816000000001,36.864000000000004,0.0,2138.112,1290.24,995.328,0.0,4608.000000000001,2764.8000000000006,1843.2000000000003,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,4274.781171936524,935.3734965277159,67.5816462233039,0.0,2513.9268714014443,3027.4729042126905,557.0252911634724,61.6189109092795,6.0,6.0,0.0,0.0,1.0,0.0,1820.524922712014,0.0,0.0,272.7735591089039,0.0,3704.841569662082,0.0,0.0,673.1647562294527,0.0,0.0,1.0,0.0,2167.733203576936,0.0,0.0,141.9264,5.5296,16.0,0.0,2.0,0.0,0.0,1.0,23499.678941186372,391.5596304451181,0.0,231.5681336643857,1.0,0.0,2.0,1.0,2.0,1.0
3039,4423.68,0.0,0.0,1437.696,2027.52,958.4639999999999,0.0,3456.000000000001,3225.600000000001,2534.4000000000005,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,4615.2814181330505,1850.4566815055373,64.1712802093978,0.0,2663.214989495361,2808.16409655433,888.138279694262,341.0757287176128,6.0,6.0,0.0,0.0,1.0,0.0,2280.2059506722617,0.0,0.0,196.3324290467434,0.0,4477.66396892595,0.0,0.0,600.3445346412327,0.0,0.0,0.0,1.0,1672.2873455776776,254.41412208116847,0.0,138.24,9.216,12.0,4.0,2.0,0.0,0.0,1.0,25446.033378780052,920.4926313649253,0.0,181.84746641913412,1.0,0.0,2.0,1.0,2.0,1.0
3040,4423.68,0.0,0.0,3170.304,1142.7839999999999,110.592,0.0,6566.4000000000015,2304.0000000000005,345.6000000000001,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,6739.708543410632,259.24597563622933,0.0,0.0,2969.2019132052283,2274.5754073635894,96.03735651278744,52.18071379611947,10.0,2.0,0.0,0.0,1.0,0.0,2135.0928139722632,0.0,0.0,330.6906186186603,0.0,4104.042308056166,0.0,0.0,604.9811857327412,0.0,0.0,1.0,0.0,2488.6002705619376,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,20936.489034434682,0.0,0.0,232.63853572983714,1.0,0.0,2.0,1.0,2.0,1.0
3041,4423.68,0.0,0.0,3465.2160000000003,663.552,294.91200000000003,0.0,7372.800000000001,1497.6000000000004,345.6000000000001,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,6086.401640453239,362.78811496694505,0.0,0.0,5210.305587546998,819.874007981104,46.553076596859384,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1526.8675149120713,0.0,0.0,392.9555380348505,0.0,5072.101064652279,0.0,0.0,728.7297576230961,0.0,0.0,1.0,0.0,2412.981481425355,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,22274.524374336983,0.0,0.0,248.48652588972908,1.0,0.0,2.0,1.0,2.0,1.0
3042,4423.68,0.0,0.0,3612.672,811.008,0.0,0.0,7488.000000000002,1728.0000000000002,0.0,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5534.536560490418,116.97293484770888,0.0,0.0,3986.0128249583154,1347.5841305877532,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,3230.300986069072,0.0,0.0,228.04109096420711,0.0,5571.830997329564,0.0,0.0,643.5090070995551,0.0,0.0,1.0,0.0,1929.8612359801546,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,24401.09472552396,0.0,0.0,161.35911369717672,1.0,0.0,2.0,1.0,2.0,1.0
3043,4423.68,0.0,0.0,2101.248,1179.6480000000001,1142.784,0.0,4608.000000000001,2534.4000000000005,2073.6000000000004,0.0,9100.800000000001,115.20000000000002,0.0,6451.0,0.0,0.0,4236.597686432746,1393.6572655323457,170.76686660910093,0.0,2731.1933681744135,3955.20524542357,323.20444722315045,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1533.9448652369788,0.0,0.0,378.133670897747,0.0,3959.7340860316726,0.0,0.0,429.1244347248062,0.0,0.0,1.0,0.0,2433.458589075216,0.0,0.0,145.6128,1.8432,12.0,4.0,2.0,0.0,0.0,1.0,27819.334850367042,0.0,0.0,237.11942026986327,1.0,0.0,2.0,1.0,2.0,1.0
3044,4423.68,0.0,0.0,4091.9040000000005,331.77600000000007,0.0,0.0,8294.400000000001,921.6000000000003,0.0,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,4856.518576945349,32.48610658322282,0.0,0.0,4726.448494704302,1447.543911821072,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2122.0923433675976,0.0,0.0,277.0653237054343,0.0,3826.5860608070707,0.0,0.0,645.8862233879288,0.0,0.0,1.0,0.0,2428.097994638586,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,19004.43757381908,0.0,0.0,204.62423966893422,1.0,0.0,2.0,1.0,2.0,1.0
3045,4423.68,0.0,0.0,2433.0240000000003,1695.7440000000001,294.912,0.0,5184.000000000002,3340.8000000000006,691.2000000000002,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5939.64479294764,1741.7654886945347,0.0,0.0,3495.6441053160324,2462.989123773645,241.31990326973664,46.714036230321966,10.0,2.0,0.0,0.0,0.0,1.0,1833.38686035602,0.0,0.0,293.5821930216036,0.0,4745.451306477584,0.0,0.0,591.6755309110497,0.0,0.0,1.0,0.0,1678.909347983198,0.0,0.0,143.7696,3.6864,16.0,0.0,2.0,0.0,0.0,1.0,26887.104001714237,0.0,0.0,259.8309625736539,1.0,0.0,2.0,1.0,2.0,1.0
3046,4423.68,0.0,0.0,3465.2160000000003,884.736,73.72800000000001,0.0,7142.4000000000015,1958.4000000000003,115.20000000000003,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,6037.304010217261,153.34575628158805,0.0,0.0,3665.709009047362,1267.1634617717077,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2254.9785588580344,0.0,0.0,446.3778169398938,0.0,3380.857200987166,0.0,0.0,517.566790849309,0.0,0.0,1.0,0.0,1813.6322513704856,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,26597.541897251387,0.0,0.0,187.61741176488434,1.0,0.0,2.0,1.0,2.0,1.0
3047,4423.68,0.0,0.0,3059.712,921.6,442.368,0.0,6566.4000000000015,1843.2000000000005,806.4000000000001,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5148.547153442949,885.9120345198671,0.0,0.0,3170.386650787881,1164.6298536559639,206.7426523823515,89.6140245763929,8.0,4.0,0.0,0.0,1.0,0.0,2447.462835674505,0.0,0.0,271.7704278320411,0.0,3615.1478023714844,0.0,0.0,706.9492824121352,0.0,0.0,1.0,0.0,2340.758300555146,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,17583.68654242674,0.0,0.0,268.0228602885296,1.0,0.0,2.0,1.0,2.0,1.0
3048,4423.68,0.0,0.0,3465.2160000000003,958.464,0.0,0.0,8524.800000000003,691.2000000000002,0.0,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5613.5667458207345,113.88712372674229,0.0,0.0,4243.526878550729,1728.042916605398,89.29403846242053,0.0,12.0,0.0,0.0,0.0,1.0,0.0,3392.051619961529,0.0,0.0,373.79407339883164,0.0,3939.2376839527788,0.0,0.0,687.5120717974914,0.0,0.0,1.0,0.0,2646.252405182497,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,18974.46784960481,0.0,0.0,211.09705822792995,1.0,0.0,2.0,1.0,2.0,1.0
3049,4423.68,0.0,0.0,2359.2960000000003,1474.56,589.8240000000001,0.0,4838.4000000000015,3225.600000000001,1152.0000000000002,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,4728.997064268388,1288.746762346467,142.98165587558913,0.0,1841.0345224220855,2491.002031579308,240.03921298059657,45.90888139687384,8.0,4.0,0.0,0.0,1.0,0.0,1733.8639057135297,0.0,0.0,261.00230842855257,0.0,3695.7410068754875,0.0,0.0,642.4857080504318,0.0,0.0,1.0,0.0,1347.139445717017,143.44601308724958,0.0,143.7696,3.6864,12.0,4.0,2.0,0.0,0.0,1.0,18127.917736092044,0.0,0.0,235.61425176233095,1.0,0.0,2.0,1.0,2.0,1.0
3050,4423.68,0.0,0.0,2138.112,1400.832,884.736,0.0,4147.200000000001,3225.6000000000004,1843.2000000000003,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,6197.341285548143,899.4305976757456,0.0,0.0,2008.4379434394698,2414.9445264202213,260.33166636708376,59.73807696679646,10.0,2.0,0.0,0.0,1.0,0.0,2332.1290724717005,0.0,0.0,317.0755490905473,0.0,4021.5687824280535,0.0,0.0,669.5457730396586,0.0,0.0,1.0,0.0,2057.8312432466764,0.0,0.0,145.6128,1.8432,8.0,8.0,2.0,0.0,0.0,1.0,17698.771241154733,259.1497065906112,0.0,174.96319810138465,1.0,0.0,2.0,1.0,2.0,1.0
3051,4423.68,0.0,0.0,3612.6720000000005,811.008,0.0,0.0,7603.200000000002,1497.6000000000004,115.20000000000003,0.0,9216.000000000002,0.0,0.0,6128.450000000001,322.55,0.0,4769.855690742163,309.5072920490695,0.0,0.0,3438.8682320944263,1511.0126850615165,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2398.6468385980456,0.0,0.0,262.3862488461487,0.0,6079.675271394139,0.0,0.0,568.884030051389,0.0,0.0,1.0,0.0,1485.7609225605693,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,17242.080052223526,0.0,0.0,227.11904626754674,1.0,0.0,2.0,1.0,2.0,1.0
3052,4423.68,0.0,0.0,3096.576,1290.24,36.864000000000004,0.0,5875.200000000002,2995.2000000000007,345.6000000000001,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5705.552055852725,694.3256779159813,0.0,0.0,4213.396007314304,2294.9739908900347,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2866.046028818951,0.0,0.0,275.5487051332939,0.0,5002.789054345956,0.0,0.0,623.0985348460023,0.0,0.0,1.0,0.0,2683.3614200681545,0.0,0.0,145.6128,1.8432,12.0,4.0,2.0,0.0,0.0,1.0,25109.18571398168,0.0,0.0,203.03152350305615,1.0,0.0,2.0,1.0,2.0,1.0
3053,4423.68,0.0,0.0,2838.5280000000002,1437.696,147.45600000000002,0.0,6105.600000000002,2649.600000000001,460.8000000000001,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5213.286857803363,618.1409568169447,0.0,0.0,3838.6484296092262,4206.319042990287,94.23104608448556,0.0,8.0,4.0,0.0,0.0,1.0,0.0,1601.4503401618085,0.0,0.0,258.2459083064008,0.0,5502.457153654491,0.0,0.0,747.4471226586652,0.0,0.0,1.0,0.0,2154.160467648544,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,23764.12612357601,454.89479015218313,0.0,354.9601602536125,1.0,0.0,2.0,1.0,2.0,1.0
3054,4423.68,0.0,0.0,2949.12,1400.832,73.72800000000001,0.0,6336.000000000002,2764.8000000000006,115.20000000000003,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5650.6159873939205,332.85544780885766,0.0,0.0,3332.971679101196,1479.8126006557484,92.23275269894411,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1616.1920306874479,0.0,0.0,198.67155521996114,0.0,3867.120173775878,0.0,0.0,868.6790000133346,0.0,0.0,1.0,0.0,1672.2587944216518,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,24268.43314954781,266.455588055203,0.0,215.87184569037245,1.0,0.0,2.0,1.0,2.0,1.0
3055,4423.68,0.0,0.0,3354.6240000000003,958.464,110.59200000000001,0.0,6105.600000000002,2649.600000000001,460.8000000000001,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,6443.252051714079,350.16089723799473,0.0,0.0,4016.268563234205,1294.0435109984735,109.18996414255953,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1829.8338116495922,0.0,0.0,292.08805742052147,0.0,3848.7672047979577,0.0,0.0,468.6441800029057,0.0,0.0,1.0,0.0,1805.3002670820938,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,18163.298780486108,0.0,0.0,281.1959352575543,1.0,0.0,2.0,1.0,2.0,1.0
3056,4313.088,110.592,0.0,2248.704,847.8720000000001,1327.104,0.0,4492.800000000001,2534.4000000000005,2188.8000000000006,0.0,8870.400000000001,345.6,0.0,6451.0,0.0,0.0,4236.662179384317,713.2871914087424,419.5848709490563,0.0,3940.8752742333545,2042.9040402896696,1429.0098833125794,520.892857929706,4.0,8.0,0.0,0.0,1.0,0.0,1417.9996059272753,0.0,0.0,263.7843917956685,0.0,3580.786992970112,0.0,0.0,496.9243185333094,0.0,0.0,1.0,0.0,1670.2510433883251,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,15438.067435284305,0.0,0.0,210.8350755028531,1.0,0.0,2.0,1.0,2.0,1.0
3057,4423.68,0.0,0.0,3796.992,626.688,0.0,0.0,7833.600000000001,1382.4000000000003,0.0,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,6458.659452118414,0.0,0.0,0.0,3713.7582662091063,1400.78814412046,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1745.2306640632498,0.0,0.0,449.95459716675805,0.0,3221.1417110642005,0.0,0.0,445.8841056359257,0.0,0.0,1.0,0.0,1926.4823204346376,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,21050.94393247097,0.0,0.0,290.7390406066039,1.0,0.0,2.0,1.0,2.0,1.0
3058,4276.224,147.45600000000002,0.0,1327.104,1105.92,1990.656,0.0,3110.4000000000005,1728.0000000000005,4377.600000000001,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,3120.5208403511447,3014.223764276728,446.9252555239492,0.0,1305.774496759487,1651.0111790089838,1331.8554997871033,582.6838777388639,4.0,8.0,0.0,0.0,1.0,0.0,2510.0252229650437,0.0,0.0,194.4203217143993,0.0,6833.406641830006,0.0,0.0,542.4897342192843,0.0,0.0,1.0,0.0,1405.487550863643,262.09069506273164,0.0,143.7696,3.6864,12.0,4.0,2.0,0.0,0.0,1.0,16528.23397184786,616.5795341108593,0.0,167.39544943657341,1.0,0.0,2.0,1.0,2.0,1.0
3059,4423.68,0.0,0.0,1843.2,1695.7440000000001,884.7360000000001,0.0,4377.600000000001,3110.4000000000005,1728.0000000000005,0.0,9216.000000000002,0.0,0.0,6128.450000000001,322.55,0.0,4079.5241075890112,1337.3829350446401,74.96931756008458,0.0,1759.9235306429964,3003.7506451693444,440.9494958605509,140.30148448178272,10.0,2.0,0.0,0.0,0.0,1.0,2175.319794114399,42.867423553296994,0.0,305.0839821624984,0.0,4323.84384295489,315.8667970800603,0.0,543.4134667878081,83.39710360430769,0.0,0.0,1.0,2252.8067423950392,0.0,0.0,110.592,36.864,8.0,8.0,2.0,0.0,0.0,1.0,23597.915949657465,5985.008565076946,0.0,369.84359841527265,1.0,0.0,2.0,1.0,2.0,1.0
3060,4423.68,0.0,0.0,2838.5280000000002,1511.4240000000002,73.72800000000001,0.0,5644.800000000001,2995.2000000000007,576.0000000000002,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,4747.648729068876,506.72102052144135,0.0,0.0,3079.458465963041,1986.338746144541,250.65729735967665,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2813.0124582204226,0.0,0.0,344.97467120934766,0.0,4258.522732965543,0.0,0.0,681.1479776975249,0.0,0.0,0.0,1.0,2059.7216277466573,0.0,0.0,143.7696,3.6864,4.0,12.0,2.0,0.0,0.0,1.0,18168.378582687423,0.0,0.0,424.8662236025674,1.0,0.0,2.0,1.0,2.0,1.0
3061,4423.68,0.0,0.0,3354.6240000000003,737.28,331.77600000000007,0.0,6566.4000000000015,1728.0000000000005,921.6000000000001,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5260.304048390519,439.2157413498076,0.0,0.0,4028.699083622391,1548.1381862716353,68.5745607212694,137.1491214425388,12.0,0.0,0.0,0.0,1.0,0.0,1631.5420915785062,0.0,0.0,273.11955714998425,0.0,4576.494499271097,0.0,0.0,490.58673620156503,0.0,0.0,0.0,1.0,1871.8666107456656,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,19343.90448598154,274.82401470450924,0.0,178.61687069013848,1.0,0.0,2.0,1.0,2.0,1.0
3062,4423.68,0.0,0.0,1953.7920000000001,1732.608,737.28,0.0,4492.800000000001,2534.4000000000005,2188.8000000000006,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,3808.3263443437563,875.9729193699101,0.0,0.0,1772.5700436616194,2452.969758395003,324.80738127875594,90.80148983773503,8.0,4.0,0.0,0.0,1.0,0.0,1870.1061100230286,0.0,0.0,342.7461066213391,0.0,3802.3432516586518,0.0,0.0,515.2689531766649,0.0,0.0,1.0,0.0,1992.5955655233545,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,22220.562573069536,253.39160699555603,0.0,231.07625996565463,1.0,0.0,2.0,1.0,2.0,1.0
3063,4423.68,0.0,0.0,2617.344,1105.92,700.416,0.0,4608.000000000001,2649.6000000000004,1958.4000000000005,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,4448.184094323795,953.8259797915283,105.85220936849198,0.0,2469.3797863204218,2237.552288966543,345.7019851787062,42.58272388920239,12.0,0.0,0.0,0.0,1.0,0.0,2481.8331808310522,0.0,0.0,379.91425749145617,0.0,4929.775223726475,0.0,0.0,630.6796059574931,0.0,0.0,1.0,0.0,2157.617355750785,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,20618.619462920076,0.0,0.0,278.3506839200765,1.0,0.0,2.0,1.0,2.0,1.0
3064,4423.68,0.0,0.0,2949.12,1400.832,73.72800000000001,0.0,6566.4000000000015,2419.2000000000003,230.40000000000006,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,4863.512877205609,346.92777385777225,0.0,0.0,3513.3680896455544,2848.4395727167534,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2653.5881282618407,0.0,0.0,379.23593686519894,0.0,3186.575918352458,0.0,0.0,579.6201482497386,0.0,0.0,1.0,0.0,1678.7324086293077,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,24291.542497960967,0.0,0.0,282.6798476257683,1.0,0.0,2.0,1.0,2.0,1.0
3065,4423.68,0.0,0.0,2469.888,1069.056,884.736,0.0,5529.600000000001,2649.6000000000004,1036.8000000000002,0.0,9216.000000000002,0.0,0.0,6128.450000000001,0.0,322.55,6506.21690535513,654.4494990153789,0.0,0.0,2266.752208915711,2914.875060161052,234.23225614799028,48.96318879256313,6.0,6.0,0.0,0.0,1.0,0.0,1958.3766411579913,0.0,0.0,238.19540594595372,0.0,4874.087381312714,0.0,0.0,502.0479156572936,0.0,0.0,0.0,1.0,2074.49386980004,0.0,0.0,145.6128,1.8432,8.0,8.0,2.0,0.0,0.0,1.0,15529.46336871884,0.0,0.0,228.38756252824396,1.0,0.0,2.0,1.0,2.0,1.0
3066,4276.224,147.45600000000002,0.0,1548.288,1400.832,1474.56,0.0,3225.6000000000013,2880.0000000000005,3110.4000000000005,0.0,8755.2,460.80000000000007,0.0,4515.7,645.1,1290.2,2794.798997663081,2721.4144334921484,304.1472503210495,0.0,1425.6829352384268,2758.194899922783,1309.2832833638884,198.93147554607475,6.0,6.0,0.0,0.0,0.0,1.0,2163.517778614342,386.4617007209842,0.0,235.05291946021725,91.39489596479278,2690.037368415329,186.35171444469827,0.0,215.50293156779807,213.4679322243717,83.83004782158406,0.0,1.0,1194.0301505183902,546.8660742177929,0.0,99.5328,47.923199999999994,8.0,8.0,2.0,0.0,0.0,1.0,14939.889835055377,3706.7186172153697,277.28790165604784,172.74180606427285,1.0,0.0,2.0,1.0,2.0,1.0
3067,4423.68,0.0,0.0,2801.664,1400.832,221.18400000000003,0.0,5875.200000000002,3110.4000000000005,230.40000000000006,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5562.521342854854,671.0027309437493,0.0,0.0,3639.9834619692683,3556.9325174712944,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2272.2471014495104,0.0,0.0,254.56294975522263,0.0,4207.197991436162,0.0,0.0,626.0807485478432,0.0,0.0,1.0,0.0,2043.5735067678493,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,14006.162629211194,0.0,0.0,342.2916075639376,1.0,0.0,2.0,1.0,2.0,1.0
3068,4423.68,0.0,0.0,3649.536,737.2800000000001,36.864000000000004,0.0,7372.800000000002,1728.0000000000005,115.20000000000003,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,7199.9873527876525,157.81171849625758,0.0,0.0,3275.8186597372633,1684.7665214008077,63.73404274441306,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1354.3855692817167,0.0,0.0,298.17220738627555,0.0,2596.956319447584,0.0,0.0,578.3795342347721,0.0,0.0,1.0,0.0,1439.5137964636763,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,19752.552857411793,0.0,0.0,209.02280862104632,1.0,0.0,2.0,1.0,2.0,1.0
3069,4423.68,0.0,0.0,3428.3520000000003,921.6,73.72800000000001,0.0,7603.200000000003,1612.8000000000004,0.0,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5653.59822989034,0.0,0.0,0.0,3524.2172659747994,2155.203115231405,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2402.279207655151,0.0,0.0,407.43455678366524,0.0,3168.2617444435255,0.0,0.0,820.9209017818253,0.0,0.0,1.0,0.0,1406.898116061395,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,23582.33180620587,0.0,0.0,178.1424013558542,1.0,0.0,2.0,1.0,2.0,1.0
3070,4423.68,0.0,0.0,2912.2560000000003,1327.104,184.32,0.0,6220.800000000001,2764.8000000000006,230.40000000000006,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5725.521717318278,311.7871927445135,0.0,0.0,3775.1249457507815,2770.79453352224,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2548.5572146079057,0.0,0.0,335.3205726440449,0.0,3225.23628263461,0.0,0.0,390.6367101104376,0.0,0.0,1.0,0.0,1843.1897765614442,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,17319.1428433495,238.11290663641898,0.0,216.0108798315551,1.0,0.0,2.0,1.0,2.0,1.0
3071,4423.68,0.0,0.0,2912.2560000000003,1400.8319999999999,110.59200000000001,0.0,6566.4000000000015,2304.0000000000005,345.6000000000001,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,4844.385114595215,329.90960362475334,0.0,0.0,2605.2599997584443,2776.2936877090897,56.70894143040882,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2152.889847108692,0.0,0.0,265.32049714609025,0.0,3459.4557713143863,0.0,0.0,594.0197602207583,0.0,0.0,0.0,1.0,2089.113716946137,0.0,0.0,145.6128,1.8432,12.0,4.0,2.0,0.0,0.0,1.0,22448.072929403235,0.0,0.0,248.3327064219315,1.0,0.0,2.0,1.0,2.0,1.0
3072,4423.68,0.0,0.0,2617.344,1585.152,221.18400000000003,0.0,5068.800000000001,3686.400000000001,460.8000000000001,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,7031.205033719784,955.23534688213,0.0,0.0,2481.3252112520036,2721.0861981468456,258.0505984513949,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1623.9033512714159,0.0,0.0,408.9766839760251,0.0,3772.206274061232,0.0,0.0,594.7536227974975,0.0,0.0,0.0,1.0,1701.5011000627173,440.4971851238083,0.0,138.24,9.216,16.0,0.0,2.0,0.0,0.0,1.0,21410.266574890265,1609.3889451949476,0.0,222.5116277618885,1.0,0.0,2.0,1.0,2.0,1.0
