cmp-ds,B.10.71.002-0,B.10.71.002-1,B.10.71.002-2,B.10.71.002-3,B.10.71.012-0,B.10.71.012-1,B.10.71.012-2,B.10.71.012-3,B.20.11.102-0,B.20.11.102-1,B.20.11.102-2,B.20.11.102-3,B.20.11.121-0,B.20.11.121-1,B.20.11.121-2,B.20.11.121-3,B.30.11.012-0,B.30.11.012-1,B.30.11.012-2,C.10.11.001a-0,C.10.11.001a-1,C.10.11.001a-2,C.10.11.001a-3,C.10.11.011a-0,C.10.11.011a-1,C.10.11.011a-2,C.10.11.011a-3,C.20.11.001b-0,C.20.11.001b-1,C.20.11.001b-2,C.20.11.001b-3,D.10.14.021-0,D.10.14.021-1,D.20.21.013a-0,D.20.21.013a-1,D.20.21.013a-2,D.20.21.013b-0,D.20.21.013b-1,D.20.21.023a-0,D.20.21.023a-1,D.20.21.023a-2,D.20.21.023b-0,D.20.21.023b-1,D.20.21.023b-2,D.30.31.013b-0,D.30.31.013b-1,D.30.41.011c-0,D.30.41.011c-1,D.30.41.011c-2,D.30.41.032c-0,D.30.41.032c-1,D.30.41.102b-0,D.30.41.102b-1,D.30.52.013b-0,D.30.52.013b-1,D.30.52.013b-2,D.30.67.012b-0,D.30.67.012b-1,D.40.11.023a-0,D.40.11.023a-1,D.40.11.023a-2,D.40.11.074a-0,D.40.11.074a-1,D.40.11.074a-2,D.50.11.011a-0,D.50.11.011a-1,D.50.12.023b-0,D.50.12.023b-1,collapse-0,excessiveRID-0,irreparable-0
29,3612.672,774.144,36.864000000000004,0.0,811.008,663.552,2949.12,0.0,1497.6000000000004,1382.4000000000003,6336.000000000002,0.0,7948.800000000001,1267.2000000000003,0.0,0.0,1612.75,2902.95,1935.3,2153.9204505090593,2360.1740616076413,2099.945485680296,0.0,1070.895090496516,1800.4877097494507,2613.69479113888,320.9128874818091,2.0,8.0,2.0,0.0,0.0,1.0,1298.7817665008783,499.7115552748503,33.119996709483296,202.08664444481514,149.52121285549777,3411.923499401897,661.0913364519263,0.0,390.35877335135046,0.0,119.10214004184336,0.0,1.0,1431.6913009198738,751.0908291500973,110.15118698134602,60.825599999999994,86.6304,4.0,12.0,2.0,0.0,0.0,1.0,0.0,4793.947304980474,6337.766216935062,2212.750194707296,207.98419020691426,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
30,3575.808,847.8720000000001,0.0,0.0,626.6880000000001,626.688,3170.304,0.0,1382.4000000000003,1382.4000000000003,6451.200000000002,0.0,7833.600000000001,1267.2,115.20000000000002,0.0,2580.4,2257.85,1612.75,1482.2656831591191,2206.7380141265257,2075.2312286281203,334.66908953297025,584.582722451516,2897.7760228361276,2757.638472779223,1091.2990535851543,0.0,8.0,4.0,0.0,0.0,1.0,1053.0186248201194,240.7568165259947,0.0,168.68541390841045,202.42374796932413,3290.2605748819715,579.5210114005617,0.0,218.3662505288031,164.8596263864513,158.18488939578924,0.0,1.0,820.9778527091911,1064.4041819360452,172.6453968358769,68.19839999999999,79.2576,8.0,8.0,2.0,0.0,0.0,0.0,1.0,16040.292437503344,10916.875235172736,2099.389828613303,178.7419274490712,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
31,3428.352,995.328,0.0,0.0,737.2800000000001,589.8240000000001,3096.576,0.0,1497.6000000000004,1612.8000000000004,6105.600000000001,0.0,7833.600000000001,1382.4,0.0,0.0,6128.450000000001,322.55,0.0,1139.3385743534027,1773.7139480489368,1918.5790418154695,57.11150031269189,571.4393174505202,1574.2724217720097,2886.2099127569945,603.5116733291659,2.0,8.0,2.0,0.0,0.0,1.0,2691.5728447518027,0.0,0.0,213.78543946295025,115.24171664931374,4664.607613997455,0.0,0.0,643.8041516176354,0.0,0.0,0.0,1.0,1634.9641946081015,425.778620122526,0.0,136.39679999999998,11.0592,16.0,0.0,0.0,2.0,0.0,1.0,0.0,20371.78171616581,1872.5199966916675,0.0,165.11659433443958,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
32,3612.672,811.008,0.0,0.0,737.28,626.688,3059.712,0.0,1728.0000000000005,1267.2000000000003,6105.600000000001,115.20000000000003,7718.4000000000015,1497.6000000000001,0.0,0.0,3225.5,1612.75,1612.75,1125.6108939345345,1873.2027598744266,2034.4984526785925,0.0,429.24227432363693,2057.2425730287455,3553.80487997055,697.128771067147,2.0,8.0,2.0,0.0,0.0,1.0,3396.962026519339,262.67706419722475,0.0,181.55106666047055,232.7788829591456,3344.2352063409444,527.9829957222358,58.81492962401677,439.8386512660442,149.41072288647737,0.0,0.0,1.0,2097.8779821837215,0.0,0.0,97.6896,49.766400000000004,12.0,4.0,2.0,0.0,0.0,1.0,0.0,13271.060966120363,5998.903429604456,1605.9476042115784,299.66359162567204,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
33,3649.536,663.552,110.592,0.0,626.6880000000001,847.8720000000001,2912.2560000000003,36.864000000000004,1382.4,1958.4000000000005,5875.200000000002,0.0,7948.800000000001,1267.2000000000003,0.0,0.0,6451.0,0.0,0.0,1562.5615448728477,2156.3362216145397,1101.107189825726,249.76301121741395,1483.5701250880372,2078.502303104161,2689.0228408279554,646.289175983492,0.0,10.0,2.0,0.0,0.0,1.0,1805.6198304503878,0.0,0.0,349.40680380121546,0.0,3645.141744942731,0.0,0.0,543.9732281856168,0.0,0.0,1.0,0.0,2264.054976921012,0.0,0.0,143.7696,3.6864,16.0,0.0,0.0,2.0,0.0,1.0,0.0,26595.102776305142,386.1406406405418,0.0,141.699502122501,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
34,3686.4,737.2800000000001,0.0,0.0,774.144,552.96,3059.712,36.864000000000004,1497.6000000000004,1382.4000000000003,6336.000000000001,0.0,7718.4000000000015,1497.6000000000001,0.0,0.0,4838.25,322.55,1290.2,2280.5101011317224,1391.9219215935582,1784.8939342745534,139.54995358762386,660.6675521312546,1381.4846863639325,2143.157932505681,281.2797940632547,4.0,8.0,0.0,0.0,0.0,1.0,1681.966698417012,200.25015783977318,0.0,132.9092158882844,128.20786267253928,4207.681804184406,464.0261151920911,0.0,139.41668890657544,242.4514144992645,98.36270684256147,0.0,1.0,868.473843906271,695.0909244453699,136.27252559064092,92.16,55.296,4.0,12.0,2.0,0.0,0.0,1.0,0.0,14117.453393505459,4648.962143243781,735.2901210876303,246.52122997001987,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0
35,3907.5840000000003,516.096,0.0,0.0,737.28,626.6880000000001,3059.712,0.0,1843.2000000000007,921.6000000000003,6336.000000000002,115.20000000000003,7488.000000000002,1728.0000000000002,0.0,0.0,4838.25,1612.75,0.0,2200.42134095697,2246.6792038197054,2541.9091857120466,0.0,1292.3140837633355,1971.734412176776,1881.3137790761953,674.1364103486981,2.0,6.0,4.0,0.0,0.0,1.0,1853.48812982945,127.44754019108059,0.0,124.76592698374533,132.37962480361483,4450.435450430341,370.31379285270754,0.0,604.7114935198014,0.0,0.0,0.0,1.0,1457.757163468742,301.47165560871764,0.0,97.6896,49.7664,0.0,16.0,2.0,0.0,0.0,1.0,0.0,17823.36817899753,4048.057426240266,0.0,268.8662890910904,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
36,3502.08,626.688,294.91200000000003,0.0,663.5520000000001,737.28,2691.072,331.776,1612.8000000000006,921.6000000000001,6220.800000000001,460.8000000000001,7603.200000000002,1036.8000000000002,460.80000000000007,115.20000000000002,0.0,645.1,5805.9,3278.6319720444844,2961.2700429141228,1556.0475956276227,612.9050569921192,699.6949260227362,2033.7760507194428,2729.017077480768,541.0016352665764,2.0,6.0,4.0,0.0,0.0,1.0,713.2461688073136,1067.5512787689584,225.618978665059,0.0,362.912198843552,2052.4893354028595,1989.6838924081526,736.0279469748584,0.0,119.66284627473517,283.78843327787786,0.0,1.0,203.94127140753903,446.52080668862794,1667.7374406295949,11.0592,136.39679999999998,4.0,12.0,0.0,0.0,2.0,0.0,1.0,2721.2377437607356,7447.306474859642,8732.88986444179,195.96620473987326,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
37,3723.264,700.416,0.0,0.0,921.6000000000001,479.232,3022.848,0.0,1612.8000000000004,1267.2000000000003,6336.000000000002,0.0,7603.200000000002,1612.8000000000002,0.0,0.0,3225.5,1612.75,1612.75,2091.227670047269,2169.932338581473,1933.0846679479062,55.51043428244655,444.13016595558986,1730.8025515472937,2279.108816556828,719.9624205729643,0.0,6.0,6.0,0.0,0.0,1.0,1369.102518933154,184.2815337037298,40.51069759246788,193.32715092310235,131.6810030525164,4214.468524241773,389.7053963267568,0.0,44.45126467702976,0.0,431.0989172205519,0.0,1.0,1348.9345358116989,0.0,632.9908139877857,92.16,55.296,8.0,8.0,0.0,0.0,2.0,1.0,0.0,9289.282166191959,7127.751866921488,869.3283689411312,194.85281572549644,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
38,3502.08,921.5999999999999,0.0,0.0,811.008,442.368,3170.304,0.0,1497.6000000000006,1267.2000000000003,6451.200000000002,0.0,7948.800000000001,1267.2000000000003,0.0,0.0,6451.0,0.0,0.0,1852.8609483389505,4256.976621092352,2592.5042152020887,79.2999863213212,462.5875078763029,2076.393110016691,2329.701420706804,678.9099524168298,2.0,8.0,2.0,0.0,0.0,1.0,2262.8452900775173,0.0,0.0,180.437490974127,52.6856932545062,5523.301876132853,67.40929136758072,0.0,145.53516414307768,398.95576139578054,0.0,0.0,1.0,1710.3797694764155,127.40544297828636,0.0,127.1808,20.275199999999998,12.0,4.0,2.0,0.0,0.0,1.0,0.0,22075.339384797993,3296.6954765491864,301.03617060313724,269.9056493084407,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
39,3944.4480000000003,479.23199999999997,0.0,0.0,737.28,516.096,3170.304,0.0,1267.2000000000003,1843.2000000000003,6105.600000000001,0.0,7372.800000000001,1843.2000000000003,0.0,0.0,4838.25,1612.75,0.0,3277.743368176462,1765.1324917007616,2252.2251301069673,247.55335938310546,525.7550819932364,1759.2874484779873,3667.0466989144234,479.0844579431383,0.0,12.0,0.0,0.0,0.0,1.0,1744.8854595408316,54.22292311573566,0.0,181.22065854457327,119.46851143059156,4099.540367756302,54.96293776461917,0.0,507.7872737504044,156.20082022076534,0.0,0.0,1.0,1622.0513472926689,0.0,0.0,134.5536,12.9024,8.0,8.0,2.0,0.0,0.0,1.0,0.0,16369.800817256226,5305.48114528211,249.41143853560703,270.1051969127158,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
40,3612.6720000000005,479.23199999999997,331.776,0.0,626.6880000000001,847.872,2543.616,405.504,1036.8000000000002,1843.2000000000005,5414.4000000000015,921.6000000000003,7833.600000000001,460.80000000000007,921.6000000000001,0.0,967.65,322.55,5160.8,2039.3883863918193,2304.6575303220593,954.8561713679289,489.5162331658022,819.6173604266298,1919.885909006784,3112.8236967979997,601.1218756751911,2.0,8.0,2.0,0.0,0.0,1.0,743.6594132731612,1002.3300118945567,220.52843457598829,49.748025241886864,251.13138339425996,1272.910328166716,2038.1834530066226,568.3195804653536,0.0,127.64452580184997,543.0148847984167,0.0,1.0,269.9065954366419,0.0,2063.839015489264,14.7456,132.7104,0.0,16.0,2.0,0.0,0.0,1.0,0.0,1951.3976206927684,9802.122741682684,9743.141972915138,273.97732156127637,94.1423865521788,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
41,3833.856,258.048,331.776,0.0,589.8240000000001,774.144,2727.936,331.776,1152.0000000000002,1843.2000000000005,5529.600000000001,691.2000000000002,7488.000000000001,806.4000000000001,576.0000000000001,345.6,645.1,1612.75,4193.15,1486.1319586114896,3200.8293653034198,1301.5333022656237,255.4632072037885,891.4066826663823,2066.166213305999,2178.7958269840683,262.8631799656761,0.0,6.0,6.0,0.0,0.0,1.0,1209.5015511434692,1268.8535272835522,122.11073287334568,48.47406501611759,227.54067457775412,1058.833507424316,1190.1304614798548,412.52002598898935,0.0,303.02828438155257,282.39701699150385,0.0,1.0,289.37925781440117,568.2075821567407,1318.8883923765507,9.216000000000001,138.24,0.0,16.0,2.0,0.0,0.0,1.0,0.0,2689.300601565255,6193.883993439702,18009.821420647593,211.045371680027,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
42,3760.128,663.5520000000001,0.0,0.0,516.096,847.8720000000001,3022.848,36.864000000000004,1497.6000000000004,1267.2000000000003,6336.000000000002,115.20000000000003,8064.000000000001,1036.8000000000002,115.20000000000002,0.0,6451.0,0.0,0.0,1749.3438110107825,2237.2539475130925,2599.804898350513,397.91771689054366,714.2372215670533,3407.0023359037596,1994.5932178178357,818.812589104106,4.0,6.0,0.0,2.0,0.0,1.0,2235.9555206822833,0.0,0.0,299.77642693019243,0.0,5809.05048766333,0.0,0.0,484.91996926576553,0.0,0.0,1.0,0.0,1943.1727818545419,125.84000911606695,0.0,145.6128,1.8432,12.0,4.0,2.0,0.0,0.0,1.0,0.0,17752.91014793009,136.73769885482545,0.0,218.54705595006328,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
43,3723.264,700.416,0.0,0.0,737.28,774.144,2912.2560000000003,0.0,1267.2000000000003,1612.8000000000004,6336.000000000002,0.0,7257.600000000001,1843.2000000000003,115.20000000000002,0.0,3548.0499999999997,967.65,1935.3,1689.1701309864843,2612.815044967201,1754.6212156136537,82.53691020192595,1500.3576214816335,1759.137820547656,3260.049651813802,730.0829808165327,2.0,8.0,2.0,0.0,0.0,1.0,1914.7463645397322,230.71219661710472,0.0,59.623911195973015,176.35425260095144,2633.245025755523,329.08424372105964,42.78230289622171,255.7749007868357,103.5997026544208,399.46070825098053,0.0,1.0,1295.271335611,142.0086851048458,317.60781950851583,79.2576,68.19839999999999,0.0,16.0,2.0,0.0,0.0,1.0,0.0,9132.720570066565,7347.850744070849,845.4769404836342,257.66781801432705,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
44,3575.808,847.8720000000001,0.0,0.0,811.008,700.416,2912.2560000000003,0.0,1728.0000000000005,1036.8000000000002,6451.200000000002,0.0,8064.000000000001,1152.0000000000002,0.0,0.0,4515.7,645.1,1290.2,1314.7095643064258,1627.1790363687212,2224.474030685483,94.64461745920177,788.3432333309527,1986.5719589968542,3398.2528899613494,547.8464324281165,0.0,8.0,2.0,2.0,0.0,1.0,1818.9066829833248,194.85786061117776,0.0,135.54601150035802,184.04448943674464,3020.8512209857117,696.5147144707284,30.7249372084018,369.38742078866335,0.0,86.51900544568578,0.0,1.0,1306.1537759608693,469.4171615404658,266.27911167087785,101.376,46.08,12.0,4.0,0.0,2.0,0.0,1.0,0.0,15306.506406278124,8635.259598198869,290.5726454593442,206.06019909246174,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
45,3686.4,221.18400000000003,110.592,405.504,700.416,811.008,2359.2960000000003,552.96,1958.4000000000005,1497.6000000000004,4608.000000000001,1152.0000000000002,7257.600000000001,806.4000000000002,230.40000000000003,921.6000000000001,0.0,0.0,6451.0,1800.6541440559718,1664.2793467500333,684.7665193946126,787.9780701308083,276.6245885295634,2605.269710190461,2331.0788045572867,475.80532560483783,4.0,6.0,2.0,0.0,0.0,1.0,0.0,551.0917168412175,1572.8410401100623,0.0,371.75654099048063,121.73254399650325,1515.9219496760272,2529.052543238752,0.0,0.0,485.87205920339204,0.0,1.0,0.0,0.0,2394.951679209043,0.0,147.456,0.0,16.0,2.0,0.0,0.0,1.0,0.0,0.0,1636.3850975633727,14108.447203186806,37.210862176864936,0.0,160.51177404708534,1.0,0.0,2.0,0.0,1.0,2.0,1.0
46,3575.808,811.008,36.864000000000004,0.0,847.8720000000001,331.776,3244.032,0.0,1843.2000000000005,1382.4000000000003,5990.4000000000015,0.0,7488.000000000001,1497.6000000000001,230.40000000000003,0.0,1290.2,2580.4,2580.4,1435.611109087706,1644.811665253426,2326.446575114766,368.91253798643885,610.5651108085879,1938.101246113351,2252.125550204226,770.3680060902018,4.0,8.0,0.0,0.0,0.0,1.0,1496.8949764146673,357.12608377586906,17.942839936849758,69.33210386418878,234.72404801496708,3460.9728312642683,1104.4596242917996,0.0,0.0,207.21845238230904,372.2075618391767,0.0,1.0,732.5053851799637,793.0689122994396,358.2900700241148,66.3552,81.10079999999999,0.0,16.0,0.0,0.0,2.0,1.0,0.0,10548.537708392361,9179.166650727879,2933.7191777772555,170.6344398186585,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
47,3538.9440000000004,405.504,442.368,36.864000000000004,663.552,700.416,2543.616,516.096,1497.6000000000004,1382.4000000000003,5299.200000000002,1036.8000000000004,7718.4000000000015,576.0000000000001,691.2,230.40000000000003,0.0,0.0,6451.0,2551.7849102154337,2269.6255778425225,911.0876446335475,536.9460609009242,887.0884197732241,1550.8450603057436,1917.606295635814,718.6214961156548,2.0,6.0,2.0,2.0,0.0,1.0,321.98258224870494,1059.9781437715117,864.2198756542114,0.0,287.90603233224056,703.9384688732971,1490.191938128764,948.1606316177124,0.0,273.4493745941866,594.2861693057455,0.0,1.0,506.4191683463291,425.6866196060446,911.6051270429512,0.0,147.456,0.0,16.0,0.0,0.0,2.0,1.0,0.0,896.431610118606,8326.50222552301,27567.647741566878,188.82703809553254,0.0,71.61639831813346,0.0,1.0,2.0,0.0,1.0,2.0,1.0
48,3723.264,700.416,0.0,0.0,847.8720000000001,626.6880000000001,2949.12,0.0,1382.4,1728.0000000000005,6105.600000000001,0.0,8640.000000000002,576.0,0.0,0.0,5160.8,645.1,645.1,1491.8945383323587,2328.5256981672546,2061.5376610798094,0.0,602.7869040431315,1758.2861409392265,1878.9438419786127,1077.7582568052321,0.0,12.0,0.0,0.0,0.0,1.0,1785.440776026703,257.438668680389,0.0,303.70442121540856,0.0,5024.536969294185,634.0582443344603,0.0,0.0,744.6011462814561,0.0,0.0,1.0,1366.8229517044451,479.1849958294021,0.0,99.53280000000001,47.923199999999994,4.0,12.0,2.0,0.0,0.0,1.0,0.0,9066.132760614973,4574.836487090961,0.0,199.2815839150958,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
49,3870.7200000000003,552.96,0.0,0.0,847.8720000000001,626.688,2875.392,73.72800000000001,1612.8000000000004,1036.8000000000002,6566.4000000000015,0.0,7027.200000000001,2188.8,0.0,0.0,1612.75,967.65,3870.6,2495.9166605054993,2005.8563284206132,2259.072489616892,178.44767960847634,712.246970125622,2172.6239370098106,2878.9437621504867,471.3875341954392,2.0,4.0,4.0,2.0,0.0,1.0,1034.2462254479315,472.8989030514696,68.20424252958267,0.0,354.8419315778942,3363.569391225179,1687.4764119804122,73.89212868381289,0.0,393.58578712952965,0.0,0.0,1.0,619.917026967991,432.4415223566127,578.4613944996994,35.0208,112.4352,4.0,12.0,0.0,0.0,2.0,1.0,0.0,7211.458983317987,7335.781427835117,4660.5619375990045,354.30626908237207,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
50,3796.992,626.688,0.0,0.0,700.4159999999999,589.8240000000001,3133.44,0.0,1267.2000000000005,1152.0000000000002,6796.800000000002,0.0,7833.600000000001,1382.4,0.0,0.0,6128.450000000001,322.55,0.0,1776.3132446187815,1924.5078863558003,2887.520482649204,0.0,1158.3836597833447,1739.9460195516826,3484.1279509252845,832.7819921758373,0.0,4.0,8.0,0.0,0.0,1.0,2433.2507193600277,0.0,0.0,383.13095735547313,0.0,3878.4148220551583,177.01784773854962,0.0,604.803351234522,0.0,0.0,0.0,1.0,2126.303880260132,261.13746759943956,0.0,132.7104,14.7456,4.0,12.0,2.0,0.0,0.0,1.0,0.0,25301.212502015333,843.0602776263108,242.5339382425422,223.14147099630114,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
51,3428.3520000000003,811.008,184.32,0.0,663.552,700.4159999999999,2838.5280000000002,221.184,1267.2000000000003,1612.8000000000004,5990.4000000000015,345.6000000000001,7372.800000000001,1612.8000000000002,230.40000000000003,0.0,967.65,322.55,5160.8,2199.360571995109,1401.3849655945462,1208.491096663178,290.2034564064794,381.2713494021717,1984.1189173902394,2159.372376026441,450.535043133071,2.0,8.0,2.0,0.0,0.0,1.0,2186.3844139774833,1189.1470578898336,105.17384427942646,0.0,278.0455770065523,2110.574331805167,1754.605090542121,165.28869965496267,148.64857362142908,480.04666657195855,0.0,0.0,1.0,254.51385248474102,362.1879422700007,1275.7402934744966,31.3344,116.1216,0.0,16.0,2.0,0.0,0.0,1.0,0.0,4434.593388272325,11490.645243557054,6935.164248430749,242.8002309188478,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
52,3428.352,995.3280000000001,0.0,0.0,552.96,663.5519999999999,3207.168,0.0,1152.0000000000002,1728.0000000000005,6336.000000000002,0.0,7718.4000000000015,1497.6000000000001,0.0,0.0,5805.9,645.1,0.0,1451.5074923640295,1968.9741310323873,1982.955805679802,0.0,605.5062186028781,2169.2716747117047,1627.4209285258594,726.929599012152,4.0,6.0,2.0,0.0,0.0,1.0,1777.6873255064916,25.377469076935615,0.0,270.06550935094197,66.76716492419091,3091.009022061226,31.831476464997348,0.0,479.0816746791561,0.0,0.0,0.0,1.0,1873.2939045298644,353.0525802487346,0.0,125.33760000000001,22.118399999999998,12.0,4.0,2.0,0.0,0.0,1.0,0.0,15949.623717528053,1350.6288673781971,404.42072771075436,299.2328518626715,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
53,3465.2160000000003,958.464,0.0,0.0,774.144,479.232,3170.304,0.0,1497.6000000000004,1382.4000000000003,6336.000000000001,0.0,7603.200000000001,1612.8000000000002,0.0,0.0,4193.15,967.65,1290.2,1950.4034923145641,2032.2264849088479,2705.7968588430194,0.0,1024.3688677238783,1919.3436648037884,2258.919213151533,1148.7481186517061,4.0,4.0,4.0,0.0,0.0,1.0,1762.2817015176397,55.4401222781698,0.0,153.55621505462852,35.58913037140208,4857.851212223635,363.1893800916204,0.0,494.64814772529667,134.68548243858976,0.0,0.0,1.0,2305.466232067443,0.0,0.0,97.6896,49.766400000000004,8.0,8.0,0.0,2.0,0.0,1.0,0.0,16630.981480517723,4775.899597164904,334.7824236391188,259.088597312709,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
54,3723.264,331.776,331.776,36.864000000000004,589.8240000000001,811.008,2506.7520000000004,516.096,1612.8000000000002,1843.2000000000005,4723.200000000001,1036.8000000000004,7948.800000000001,576.0000000000001,460.80000000000007,230.40000000000003,322.55,645.1,5483.349999999999,1928.5069480677766,1731.6977712480602,1772.952679718185,1835.1487174639062,1083.40969035482,1585.5342135128299,2430.9430574740604,632.9992873857882,2.0,8.0,0.0,2.0,0.0,1.0,482.18653267438765,714.1328558168431,469.50644491362635,0.0,301.76019223646637,757.1043487133534,1824.164908608952,682.1942064605336,0.0,0.0,445.12969320560217,0.0,1.0,428.3275288590911,1231.1486848398376,1363.37998190311,5.5296,141.9264,0.0,16.0,2.0,0.0,0.0,1.0,0.0,772.0165353215283,8651.08105951367,16692.536963456918,82.73787202564993,47.42858959177543,155.1418093070715,0.0,1.0,2.0,0.0,1.0,2.0,1.0
55,3760.128,626.688,36.864000000000004,0.0,700.416,589.8240000000001,3059.712,73.72800000000001,1497.6000000000004,1497.6000000000004,6220.800000000001,0.0,8179.200000000001,1036.8000000000002,0.0,0.0,3548.0499999999997,1935.3,967.65,2444.7462948256198,1546.7581463970414,2008.5853099354683,348.47150181549983,609.042917905717,2104.3615282937117,2456.081055428916,1044.8555209402434,4.0,6.0,2.0,0.0,0.0,1.0,1612.501489165606,460.9388407931271,86.1491151457465,278.577177212694,0.0,2017.1088916509584,810.8793628965409,0.0,386.7909081061886,0.0,334.47004527958944,0.0,1.0,1156.0464265256853,173.27177493694288,593.6822744193829,62.6688,84.7872,4.0,12.0,0.0,2.0,0.0,1.0,0.0,8071.885974209188,10083.496038835327,2257.6541648263446,197.60667861588993,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
56,3870.7200000000003,442.36800000000005,110.592,0.0,774.144,737.28,2838.5280000000002,73.72800000000001,1843.2000000000003,1152.0000000000005,6105.600000000002,115.20000000000003,7372.800000000001,1382.4000000000003,460.80000000000007,0.0,1290.2,967.65,4193.15,1783.2412207537468,2696.0918843755717,1581.3671775053442,536.8101129167887,654.5483755424939,2619.858747179842,2664.8295421867597,859.4060101251227,2.0,8.0,2.0,0.0,0.0,1.0,2039.9512996116,1054.3795381902114,163.28316354460577,48.231484522626836,237.29402451139566,2352.616244578152,1517.0445770065135,264.60059367376556,230.40508745315438,109.21189855303469,89.72101578524519,0.0,1.0,757.6241892553276,842.0232332289198,579.2966611643133,31.334400000000002,116.1216,0.0,16.0,2.0,0.0,0.0,1.0,0.0,2603.376070917623,8205.205317415686,5075.167511325853,265.7790020242967,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
57,3465.2160000000003,958.464,0.0,0.0,737.28,700.416,2985.9840000000004,0.0,1382.4000000000003,1382.4000000000003,6451.200000000002,0.0,7718.400000000001,1497.6000000000001,0.0,0.0,4515.7,967.65,967.65,1166.1372169531014,1736.0256225386813,1869.1369014022353,152.5584876810695,993.9861437734023,1452.6301663344311,2677.578181518201,464.90614628520905,2.0,4.0,6.0,0.0,0.0,1.0,2594.4966963400148,56.803414874451704,0.0,195.33608320469534,0.0,3011.3111511869542,291.1963311179221,0.0,347.6841980180817,285.2211483436968,0.0,0.0,1.0,1840.4664437394208,406.2632908841182,0.0,101.376,46.08,12.0,4.0,2.0,0.0,0.0,1.0,0.0,14757.424178562243,6625.831418736256,715.7374031167979,177.59788509943337,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
58,3612.672,700.416,110.592,0.0,700.416,589.8240000000001,3133.44,0.0,1843.2000000000005,1267.2000000000003,6105.600000000001,0.0,7603.200000000001,1612.8000000000002,0.0,0.0,2580.4,2580.4,1290.2,1383.1190967978337,1650.028444888777,2381.6264293417603,0.0,741.8278604448468,2471.5477608841557,2158.561057818971,546.7607140506609,0.0,6.0,6.0,0.0,0.0,1.0,1843.1944450977733,245.32382339592297,0.0,84.20899555174047,155.92378478889384,3415.5841734078294,629.8548355203375,0.0,226.26491693565416,278.53549948267585,0.0,0.0,1.0,460.8745049972004,990.8415036841892,0.0,77.4144,70.0416,4.0,12.0,0.0,2.0,0.0,1.0,0.0,9655.091033442,7335.559615161343,2096.6766408041676,184.47752087963414,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
