cmp-ds,B.10.71.002-0,B.10.71.002-1,B.10.71.002-2,B.10.71.002-3,B.10.71.012-0,B.10.71.012-1,B.10.71.012-2,B.10.71.012-3,B.20.11.102-0,B.20.11.102-1,B.20.11.102-2,B.20.11.102-3,B.20.11.121-0,B.20.11.121-1,B.20.11.121-2,B.20.11.121-3,B.30.11.012-0,B.30.11.012-1,B.30.11.012-2,C.10.11.001a-0,C.10.11.001a-1,C.10.11.001a-2,C.10.11.001a-3,C.10.11.011a-0,C.10.11.011a-1,C.10.11.011a-2,C.10.11.011a-3,C.20.11.001b-0,C.20.11.001b-1,C.20.11.001b-2,C.20.11.001b-3,D.10.14.021-1,D.20.21.013a-0,D.20.21.013a-1,D.20.21.013a-2,D.20.21.013b-0,D.20.21.013b-1,D.20.21.023a-0,D.20.21.023a-1,D.20.21.023a-2,D.20.21.023b-0,D.20.21.023b-1,D.20.21.023b-2,D.30.31.013b-0,D.30.31.013b-1,D.30.41.011c-0,D.30.41.011c-1,D.30.41.011c-2,D.30.41.032c-0,D.30.41.032c-1,D.30.41.102b-0,D.30.41.102b-1,D.30.52.013b-0,D.30.52.013b-1,D.30.52.013b-2,D.30.67.012b-0,D.30.67.012b-1,D.40.11.023a-0,D.40.11.023a-1,D.40.11.023a-2,D.40.11.074a-0,D.40.11.074a-1,D.40.11.074a-2,D.50.11.011a-0,D.50.11.011a-1,D.50.12.023b-0,D.50.12.023b-1,collapse-0,excessiveRID-0,irreparable-0
1251,3317.76,811.008,294.91200000000003,0.0,737.28,589.8240000000001,2838.5280000000002,258.048,1036.8000000000002,2073.6000000000004,5299.200000000002,806.4000000000001,7142.4000000000015,1152.0000000000002,806.4000000000001,115.20000000000002,322.55,645.1,5483.349999999999,1645.712959371239,1622.0808741392445,1459.7727200277222,488.08892233200856,745.036438084304,2431.8480376997954,3701.395875051861,1468.8927075529011,0.0,6.0,4.0,2.0,1.0,953.8257242181347,792.4760709450759,116.59896398374303,0.0,337.13073543545397,2282.2793565681186,1942.2951704512247,469.39716966881593,0.0,0.0,554.7702817023564,0.0,1.0,162.02258150719967,203.44324307243787,1287.6634603780242,16.5888,130.8672,0.0,16.0,2.0,0.0,0.0,1.0,0.0,3037.5220918782607,6843.894963955197,9610.955212173241,291.64278351506624,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
1252,3465.2160000000003,958.464,0.0,0.0,663.552,516.096,3244.032,0.0,1497.6000000000004,1382.4000000000003,6336.000000000001,0.0,7718.4000000000015,1497.6000000000004,0.0,0.0,5805.9,322.55,322.55,1818.564505224954,1046.0804755570525,3122.58924465279,95.84210730246548,901.2761931178363,1909.7802095826705,3181.3302288270806,555.4497755803613,4.0,8.0,0.0,0.0,1.0,1826.5791310355044,51.06270679086133,0.0,231.0287611110624,109.45724017999557,5521.013425831483,86.38022284745351,0.0,497.2852364903688,0.0,0.0,1.0,0.0,1586.0298874178593,332.88061904690994,0.0,121.65119999999999,25.8048,4.0,12.0,2.0,0.0,0.0,1.0,0.0,19265.594716365547,6842.026935825303,191.6987333947132,177.98382366775746,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
1253,3465.2160000000003,626.688,294.91200000000003,36.864000000000004,479.2320000000001,811.008,2727.936,405.504,806.4000000000002,2188.8,5299.200000000001,921.6000000000003,7257.600000000001,1382.4,460.80000000000007,115.20000000000002,0.0,967.65,5483.349999999999,1783.9356197147022,1427.0076278204183,1777.643526768672,484.183307646095,908.4404223598166,2155.50718971794,2269.3182891584747,282.63175100868193,2.0,8.0,0.0,2.0,1.0,562.0555731695893,1088.8083327070271,359.7066769119042,0.0,296.18006850363804,1563.5033421635826,1698.00078289788,419.65335047628525,522.3408731024373,357.8353547722054,0.0,0.0,1.0,0.0,622.6555366144562,1374.2029140555642,12.9024,134.55360000000002,0.0,16.0,0.0,2.0,0.0,1.0,0.0,465.40021483176326,8227.129504322334,10375.500392955113,195.0639095130716,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0
1254,3649.536,774.144,0.0,0.0,847.8720000000001,516.096,3059.712,0.0,1612.8000000000002,1036.8000000000002,6566.4000000000015,0.0,7603.200000000001,1612.8000000000002,0.0,0.0,6451.0,0.0,0.0,1753.3685815144395,1459.9284476968994,2147.394742043713,234.0287262558921,446.3061871743789,1279.808156134076,2598.9110028705436,343.4603241561425,2.0,6.0,2.0,2.0,1.0,2758.3377470898386,87.54474447364885,0.0,280.8103961191785,0.0,4375.609902865817,0.0,0.0,384.1491440880961,97.1295489764552,0.0,0.0,1.0,1651.1363964362442,459.26377600007686,0.0,132.7104,14.7456,8.0,8.0,2.0,0.0,0.0,1.0,0.0,19777.178569527114,1872.718134758526,313.06733506117547,257.9029627508112,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
1255,3686.4,737.2800000000001,0.0,0.0,811.008,626.6880000000001,2985.9840000000004,0.0,1728.0000000000005,1152.0000000000002,6336.000000000001,0.0,7718.4000000000015,1497.6000000000004,0.0,0.0,6451.0,0.0,0.0,1349.9992994900977,1247.2497920886094,2588.806455627007,67.65350289667175,571.6339758201464,1480.2348982221592,3182.1787290585585,793.049722153236,0.0,10.0,2.0,0.0,1.0,1832.8196578815468,0.0,0.0,274.6405829276124,79.59170270463358,5360.521826179495,0.0,0.0,420.47278174043953,0.0,0.0,0.0,1.0,1809.9419090089873,0.0,0.0,143.7696,3.6864,12.0,4.0,2.0,0.0,0.0,1.0,0.0,18882.116727724406,1488.1726027080376,262.72924815956117,179.17252932230681,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
1256,3465.2160000000003,811.008,147.45600000000002,0.0,847.8720000000001,516.096,2912.2560000000003,147.45600000000002,1612.8000000000004,1036.8000000000002,6566.4000000000015,0.0,7372.800000000001,1728.0000000000002,115.20000000000002,0.0,1612.75,1935.3,2902.95,1753.9052318982117,1916.2938913200765,1796.5755815415118,305.8031887410094,752.8118108672716,1337.248096536956,2474.7961053938416,747.3884991344846,4.0,4.0,2.0,2.0,1.0,1482.0197154347834,370.1280395617002,15.111729381017142,129.6405374929171,126.29541280180047,5402.389457526034,971.4046002621881,0.0,201.3748116938011,284.9278399654727,0.0,0.0,1.0,761.7748316802677,1409.434354362725,0.0,57.1392,90.3168,16.0,0.0,0.0,0.0,2.0,1.0,0.0,7431.155533273199,9807.937659031808,2779.9118583668014,239.49500676514364,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
1257,3317.76,1032.192,73.72800000000001,0.0,700.416,626.688,3059.712,36.864000000000004,1382.4000000000003,1382.4000000000003,6451.200000000002,0.0,7488.000000000002,1728.0000000000002,0.0,0.0,6451.0,0.0,0.0,1992.5723471657575,1927.9166183693362,1858.2229468692974,152.7910690475999,1405.8541272553773,1553.1697844438443,3029.0818661069898,801.3608796373138,2.0,8.0,0.0,2.0,1.0,1626.7816219956637,0.0,0.0,233.67127520928187,0.0,3068.028591330626,0.0,0.0,786.702623628512,0.0,0.0,1.0,0.0,1895.4698277379848,0.0,0.0,141.9264,5.5296,12.0,4.0,0.0,0.0,2.0,1.0,0.0,23955.42058027922,247.97504143872214,271.68113836610894,261.1607009113056,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
1258,3502.08,774.144,147.45600000000002,0.0,479.232,774.144,3022.848,147.45600000000002,1267.2000000000003,1843.2000000000005,5760.000000000001,345.6000000000001,7142.4000000000015,1728.0000000000002,345.6,0.0,2257.85,967.65,3225.5,1330.7932742038474,991.2410535668312,1312.319483661866,837.0755140292279,1030.215295321273,1341.5352876410527,2463.8488723169435,399.33614733050666,0.0,10.0,2.0,0.0,1.0,1584.1631888035054,828.1764163454636,70.45886055745086,41.90634903621453,210.056041872922,3203.529160012275,751.3706222996046,81.22558966698085,127.07850933756818,0.0,414.7751663603057,0.0,1.0,458.70738926167314,1293.4651739909043,155.65487526785193,35.0208,112.4352,0.0,16.0,2.0,0.0,0.0,1.0,0.0,4964.485761963214,9658.201696685534,3122.577629272657,285.93630190599174,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
1259,3575.808,811.008,36.864000000000004,0.0,700.416,663.552,3022.848,36.864000000000004,1497.6000000000006,1612.8000000000002,6105.600000000001,0.0,7603.200000000001,1612.8000000000002,0.0,0.0,4838.25,967.65,645.1,2733.038058618603,1748.8537871086035,2524.5200642404375,390.4251853911161,794.9218457844356,2527.3046464763447,2266.850268248797,553.6742172980641,4.0,4.0,2.0,2.0,1.0,1252.7717949066405,69.29721670820646,0.0,294.00331620112746,0.0,4545.759918461439,289.80651341352245,0.0,348.884511856238,0.0,229.4992099516148,0.0,1.0,1396.774180998365,492.2862285766247,0.0,110.592,36.864,8.0,8.0,2.0,0.0,0.0,0.0,1.0,17810.878689152676,4758.822705206022,234.08878931282322,220.68505494659223,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
1260,3391.4880000000003,1032.192,0.0,0.0,516.096,884.7360000000001,3022.848,0.0,1497.6000000000004,1152.0000000000002,6451.200000000002,115.20000000000003,6912.000000000001,2304.0,0.0,0.0,3548.0499999999997,2257.85,645.1,1918.844908153896,2347.6567502783223,2314.360863932584,307.9159090816807,612.002206798564,2365.775735690393,2138.295562520009,858.1017503828429,2.0,8.0,2.0,0.0,1.0,2005.41287006247,403.9035474871866,0.0,41.74033616938845,227.01250527227756,3126.6984219754686,438.48760000451455,0.0,374.53307690163706,0.0,223.81402095624316,0.0,1.0,1052.191172720398,238.77118759911914,664.7892834651373,86.6304,60.825599999999994,0.0,16.0,0.0,0.0,2.0,1.0,0.0,16904.06677052495,6143.62122300132,1042.1340134211125,202.1252627230844,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
1261,3575.808,811.008,36.864000000000004,0.0,774.144,626.6880000000001,2985.984,36.864000000000004,1267.2000000000003,1267.2000000000003,6566.4000000000015,115.20000000000003,7142.400000000001,2073.6000000000004,0.0,0.0,6128.450000000001,0.0,322.55,1916.8753346246199,1731.9490581653572,2923.304019520817,203.114615840859,908.4934478882772,1611.1187497441827,2406.1560089879213,678.9607026927129,2.0,6.0,4.0,0.0,1.0,1582.1845025222938,48.109678390851805,0.0,320.626537129856,0.0,5137.117858117753,0.0,0.0,429.73358421578877,0.0,0.0,0.0,1.0,1981.1174866725676,263.75003514018084,0.0,140.0832,7.3728,0.0,16.0,0.0,0.0,2.0,1.0,0.0,19442.65220821921,3526.2759041069376,0.0,301.13777310740204,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
1262,3981.312,442.368,0.0,0.0,626.688,811.008,2985.9840000000004,0.0,1843.2000000000003,921.6000000000003,6451.200000000002,0.0,7142.4000000000015,2073.6000000000004,0.0,0.0,3870.6,1612.75,967.65,3489.8060626088336,2738.1245923171564,1605.569239595053,121.57584959136555,882.5280120229845,1632.5963517693936,2332.3904285087956,595.6654499636128,0.0,12.0,0.0,0.0,1.0,1768.1763996907055,95.24261855651622,0.0,271.0398060226795,0.0,2591.3087931177606,297.2439059902978,0.0,254.34325422892567,220.49584834230512,0.0,0.0,1.0,304.6631385924976,833.2908271962252,354.8179212820493,88.4736,58.9824,0.0,16.0,0.0,0.0,2.0,1.0,0.0,9544.255824879474,7554.109411639817,1111.2238301241623,202.13029618668418,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
1263,3649.536,331.776,331.776,110.592,552.96,958.4639999999999,2396.1600000000003,516.096,460.8000000000001,2188.8000000000006,6105.600000000002,460.8000000000001,7372.800000000001,921.6000000000001,921.6000000000001,0.0,0.0,322.55,6128.450000000001,1591.575313895115,1098.021284504922,1171.8485712065938,553.0840585533696,543.5219251361873,2582.930971379791,2351.880051937922,722.831643699314,2.0,8.0,0.0,2.0,1.0,794.646395857668,710.7628377078463,260.31320999187113,118.28342202927854,232.11316702867563,1368.2791022311058,1125.571471176818,328.52230334622595,0.0,150.0334801678778,483.35181745498886,0.0,1.0,0.0,813.972087429148,1199.718340950295,20.275199999999998,127.18079999999999,0.0,16.0,2.0,0.0,0.0,0.0,1.0,1476.3772395922078,8655.356860457221,12453.833203184844,94.44846451217433,0.0,29.61830821996711,0.0,1.0,2.0,0.0,1.0,2.0,1.0
1264,3428.352,995.328,0.0,0.0,737.28,589.8240000000001,3059.712,36.864000000000004,1267.2000000000003,1612.8000000000004,6336.000000000002,0.0,7833.600000000001,1382.4000000000003,0.0,0.0,4193.15,967.65,1290.2,1343.1268265779613,2513.6224483268097,2651.480895913971,168.447361113277,656.5693812366386,1830.1668286254362,3024.955758345624,856.6027153644442,2.0,4.0,4.0,2.0,1.0,2124.886816248157,135.03968469279334,0.0,314.90935201277046,80.77078349969422,2655.2772010206145,165.0138240615836,0.0,326.08229641135426,311.77427195861213,0.0,0.0,1.0,2146.9509686106953,0.0,0.0,106.90559999999999,40.550399999999996,8.0,8.0,2.0,0.0,0.0,1.0,0.0,18660.74320519028,4807.698489199629,315.14535698527675,235.53011203823215,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
1265,3428.3520000000003,995.328,0.0,0.0,626.688,589.8240000000001,3207.168,0.0,1036.8000000000002,1843.2000000000003,6336.000000000001,0.0,7257.600000000001,1958.4,0.0,0.0,4515.7,645.1,1290.2,1829.083565703053,1090.6705181719153,1923.1842574142481,131.2399831846769,545.4605236640413,2100.0828601193743,3079.982356170337,1008.2374177935209,0.0,12.0,0.0,0.0,1.0,2053.681836305578,26.69863541866135,0.0,300.20539306680155,0.0,5064.112332036287,332.7235769748334,0.0,625.2800724210806,0.0,0.0,0.0,1.0,1522.8260418193559,538.2372590949024,0.0,117.9648,29.4912,0.0,16.0,0.0,2.0,0.0,1.0,0.0,10954.435965650844,2894.465863367223,169.23469626217062,291.76252666789014,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
1266,3354.6240000000003,700.416,368.64,0.0,589.8240000000001,847.8720000000001,2727.936,258.048,1728.0000000000005,1612.8000000000004,5184.000000000002,691.2000000000002,7488.000000000001,921.6000000000001,806.4000000000001,0.0,322.55,967.65,5160.8,2585.5884437866407,2258.556201575143,2127.2284856038955,815.2971980150631,607.1482898504125,1831.375408909415,2530.944802100908,461.3354166477482,2.0,8.0,0.0,2.0,1.0,537.2985322037529,616.2678359612469,129.81163677242148,0.0,203.8919066686522,1378.200287924541,1357.2636722999905,373.73034003288944,0.0,124.40669406230418,640.9521979265867,0.0,1.0,0.0,827.1849722472119,1374.3780660900497,11.0592,136.3968,0.0,16.0,0.0,2.0,0.0,1.0,0.0,2570.444045685052,7458.837401188846,8733.906408902822,252.95637022649436,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0
1267,3502.08,516.096,294.91200000000003,110.592,516.096,1032.192,2543.616,331.776,1036.8000000000002,2073.6000000000004,5068.800000000001,1036.8000000000004,7372.800000000001,806.4000000000001,921.6000000000001,115.20000000000002,0.0,0.0,6451.0,1215.117377833441,2236.7320247442,1271.9987639869528,873.0516462466753,777.8585589150725,980.8363613491533,2151.3644264214945,519.976535636529,2.0,8.0,0.0,2.0,1.0,1244.6469710336703,1691.715935522236,767.0326339130343,69.2977017772993,222.92738255561488,1193.521787262032,1263.7682674668392,807.7574788864588,0.0,222.712857017249,443.19060009850557,0.0,1.0,160.07697689039432,483.8343738283127,1317.7096275820074,9.216,138.24,0.0,16.0,2.0,0.0,0.0,1.0,0.0,981.5549901710957,8042.307690105619,13818.303518922683,221.64787723365492,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
1268,3428.352,995.328,0.0,0.0,589.8240000000001,737.28,3059.712,36.864000000000004,1728.0000000000005,921.6000000000003,6566.4000000000015,0.0,7718.400000000001,1497.6000000000001,0.0,0.0,4838.25,1290.2,322.55,2516.463074556228,2014.8754358407566,1778.2731534266513,143.49318830859332,798.5721092512223,2074.598941974437,3274.1631608917232,879.9514973561857,4.0,4.0,2.0,2.0,1.0,2251.5662750074616,81.30438193745266,0.0,235.62326129350808,62.63591284445015,5055.265838336584,529.5491888828236,0.0,614.9039198301057,143.9580995859129,0.0,0.0,1.0,1064.9055121811666,1016.3702702840275,245.14458971492442,95.8464,51.6096,4.0,12.0,0.0,2.0,0.0,1.0,0.0,10508.088260571896,4305.605724906582,740.9222908209889,264.7446084175331,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1269,3538.9440000000004,884.736,0.0,0.0,884.7360000000001,479.2320000000001,3022.848,36.864000000000004,1958.4000000000005,921.6000000000003,6336.000000000001,0.0,6912.000000000001,2304.0,0.0,0.0,6128.450000000001,0.0,322.55,1313.8815174775013,1187.1650958129387,2375.437587114979,218.29491528335464,1294.407305999106,2588.1933625007214,2316.8956683360107,1228.975154377197,0.0,6.0,4.0,2.0,1.0,1685.6403450315092,28.5588527298802,0.0,254.91828852096933,0.0,2588.3675678810982,0.0,0.0,564.3128476273793,0.0,0.0,0.0,1.0,1298.3368687699374,355.9880210372074,488.31622978359,136.3968,11.0592,12.0,4.0,2.0,0.0,0.0,1.0,0.0,18900.596269934522,2212.103831195545,0.0,350.0515351474818,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
1270,3428.352,995.328,0.0,0.0,774.144,516.096,3133.44,0.0,1728.0000000000005,921.6000000000003,6566.4000000000015,0.0,7948.800000000001,1152.0000000000002,115.20000000000002,0.0,5483.349999999999,322.55,645.1,2071.5401777268717,1327.8591099893008,2221.15173252002,132.47833517060735,682.7780183918876,1811.6248665822282,2634.4962022834834,708.7074912149621,2.0,4.0,6.0,0.0,1.0,2403.3662205093397,77.88447816714886,0.0,212.87408870004703,90.9296067228307,3878.097628656268,129.64114053853172,0.0,656.7017393022699,101.85747817938429,0.0,0.0,1.0,1571.7666768278013,656.1566400778279,226.09343974140722,116.1216,31.334400000000002,4.0,12.0,0.0,2.0,0.0,1.0,0.0,18830.915258261022,4351.213911495034,545.4717330872397,230.8730752826207,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
1271,3649.536,774.144,0.0,0.0,811.008,442.36800000000005,3170.304,0.0,1152.0000000000002,1267.2000000000003,6796.800000000001,0.0,7603.200000000002,1612.8000000000002,0.0,0.0,5483.349999999999,645.1,322.55,1680.0174647584333,2049.7242717512554,2345.0781562764937,410.59135947624816,1268.1533675313804,2287.81466326472,2738.340382381087,911.0565009734322,4.0,2.0,6.0,0.0,1.0,1808.4356849325698,180.87270485399006,0.0,229.9424890511649,0.0,4915.71441371384,179.8518153438082,0.0,633.3731049407949,0.0,0.0,0.0,1.0,1039.885841621453,460.3754595902913,609.7570744633744,121.65119999999999,25.8048,12.0,4.0,0.0,0.0,2.0,1.0,0.0,20941.352039061705,6591.144176556505,0.0,255.5265268803687,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1272,3391.4880000000003,958.464,73.72800000000001,0.0,774.144,663.552,2985.9840000000004,0.0,1382.4,1497.6000000000004,6220.800000000001,115.20000000000003,7718.4000000000015,1497.6000000000001,0.0,0.0,4193.15,1612.75,645.1,1237.6765528007022,1538.7886951301975,2444.1500107132747,293.0818049888259,1108.1142221343823,1600.9973870921651,2828.230248921608,830.3649606396058,0.0,10.0,2.0,0.0,1.0,2249.6032868667644,30.118556785845502,0.0,172.34598504022534,71.46615021753908,6461.33082630595,468.3154789050305,0.0,397.0403355678926,0.0,200.3965811324931,0.0,1.0,2128.433126775786,0.0,272.4027346826612,116.1216,31.3344,8.0,8.0,2.0,0.0,0.0,1.0,0.0,16658.70087793876,4381.509554369167,235.63862902789188,184.31384654478762,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
1273,3649.536,737.28,36.864000000000004,0.0,737.28,626.688,3059.7120000000004,0.0,1036.8000000000002,1958.4000000000005,6220.800000000001,0.0,7833.600000000001,1382.4000000000003,0.0,0.0,6128.450000000001,322.55,0.0,1866.9481505813872,1916.0507472551606,1682.456041863491,145.1073741993699,539.7586229439971,1089.513666590647,3352.6763964377915,851.2663132074895,2.0,8.0,2.0,0.0,1.0,2325.3370216894796,19.678561359151555,0.0,281.2033604541784,0.0,3479.477737730522,0.0,0.0,547.0753978539882,0.0,0.0,0.0,1.0,1504.3066772083039,0.0,0.0,143.7696,3.6864,8.0,8.0,0.0,0.0,2.0,1.0,0.0,14925.45924182754,1013.8937234729924,0.0,309.27127237993665,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
1274,3465.2160000000003,884.7360000000001,73.72800000000001,0.0,774.144,516.096,3133.44,0.0,1152.0000000000002,1728.0000000000005,6220.800000000001,115.20000000000003,7372.8,1843.2000000000003,0.0,0.0,6451.0,0.0,0.0,3062.867648041095,1135.4124214180893,1710.5784727873731,106.41914296706685,426.53527368380566,1516.9320266940595,2981.1256252544067,905.3470283922572,0.0,8.0,2.0,2.0,1.0,3206.5790346454187,0.0,0.0,330.59871465625497,0.0,3337.0950560373385,0.0,0.0,803.4502541629008,0.0,0.0,0.0,1.0,2034.6122543855677,0.0,0.0,143.7696,3.6864,8.0,8.0,2.0,0.0,0.0,1.0,0.0,19682.890753035626,226.15550668034075,0.0,307.43609096260514,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
1275,3428.352,442.36800000000005,0.0,552.96,663.552,847.8720000000001,2359.2960000000003,552.96,806.4000000000002,2304.0000000000005,4953.600000000001,1152.0000000000002,7603.200000000001,460.80000000000007,0.0,1152.0000000000002,0.0,0.0,6451.0,1857.1934406699913,2422.245805967161,1299.9730300349652,522.8469016822448,1304.4390394810498,2243.4801102965193,3126.0229810233764,307.0241135753639,4.0,6.0,0.0,2.0,1.0,135.16880599395478,918.5155379067685,2002.1795228955082,0.0,374.77812071973483,136.32617226463472,1207.6249242160386,3671.7575760378772,84.31363443736467,0.0,396.72853706037574,0.0,1.0,0.0,0.0,2147.865658559443,0.0,147.456,0.0,16.0,2.0,0.0,0.0,1.0,0.0,0.0,1486.448516149075,16754.74339885036,72.88476661910423,82.3238959500291,117.16277326965076,1.0,0.0,2.0,0.0,1.0,2.0,1.0
1276,3465.2160000000003,958.4639999999999,0.0,0.0,663.552,626.6880000000001,3096.576,36.864000000000004,1267.2000000000003,1612.8000000000002,6336.000000000001,0.0,7603.200000000001,1612.8000000000002,0.0,0.0,6128.450000000001,322.55,0.0,1071.965593180204,2016.2028928961718,3766.6007284624607,405.83192015504295,521.6526743536293,965.4969840628077,3279.872153207373,1181.7123628680815,2.0,8.0,2.0,0.0,1.0,2441.8182777759516,27.35825767381978,0.0,288.3793094096265,0.0,3622.3615941557973,60.242416990910705,0.0,551.0547109028967,0.0,0.0,0.0,1.0,1937.8126740183434,0.0,0.0,141.9264,5.5296,8.0,8.0,2.0,0.0,0.0,1.0,0.0,19239.50369779344,1432.2986194980929,0.0,260.86792147665034,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
1277,3428.3520000000003,995.328,0.0,0.0,589.8240000000001,811.008,3022.848,0.0,1612.8000000000006,1382.4000000000003,6220.800000000001,0.0,7372.800000000001,1843.2000000000003,0.0,0.0,5805.9,322.55,322.55,1385.63503444471,1707.2781825766183,2238.370315281638,78.74402319943923,433.532824299821,2405.549679709431,2289.7167404179786,607.8918349854723,2.0,4.0,4.0,2.0,1.0,3920.317652482449,262.4707111588684,0.0,376.02920476404825,0.0,3711.644165636125,0.0,0.0,442.7436331273302,0.0,0.0,0.0,1.0,1650.4245523930917,312.77429000655354,0.0,129.024,18.432,8.0,8.0,2.0,0.0,0.0,1.0,0.0,19607.47522727563,1732.0495429176126,365.05083463064534,444.1559220379452,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
1278,3612.672,258.048,294.91200000000003,258.048,589.8240000000001,847.8720000000001,2433.0240000000003,552.96,1152.0000000000002,1497.6000000000004,5529.600000000001,1036.8000000000004,7488.000000000002,576.0000000000001,921.6000000000001,230.40000000000003,0.0,0.0,6451.0,3439.7825118466617,1669.2851689110203,1244.7734232164967,1048.0190820308642,504.2836388320861,2255.2977669585957,2971.811758912757,172.09342192875934,2.0,8.0,0.0,2.0,1.0,191.07272412547593,935.617994646919,657.2672694055398,0.0,236.79474365609695,577.9461669528857,2212.4841473268016,2752.1109579188937,0.0,407.9339300566708,453.54352484879655,0.0,1.0,0.0,486.5655770966825,1873.5865351164384,0.0,147.456,4.0,12.0,0.0,0.0,2.0,1.0,0.0,337.1447337395479,4532.943246813404,21753.597904104718,124.88278163247446,0.0,74.7688752386681,0.0,1.0,2.0,0.0,1.0,2.0,1.0
1279,3391.4880000000003,958.464,73.72800000000001,0.0,700.416,626.688,3096.576,0.0,1497.6000000000004,1267.2000000000003,6336.000000000002,115.20000000000003,7833.600000000001,1267.2,115.20000000000002,0.0,3548.0499999999997,1612.75,1290.2,965.6011830285961,1628.458492575056,2672.9174419125975,43.57453046569625,579.8603046982905,1318.640583056719,2449.8632559642465,525.2793267824546,2.0,4.0,6.0,0.0,1.0,1755.959319008115,244.39238053691628,0.0,78.46552247528956,289.6439210398975,3992.7595234028254,657.6585519637837,0.0,407.07738125212575,76.96385710868685,227.36788050083732,0.0,1.0,806.123697923809,699.20536732187,729.1897755060622,68.19839999999999,79.2576,0.0,16.0,0.0,0.0,2.0,1.0,0.0,11928.6440453103,9270.656228748794,2170.926252922765,216.56303028892899,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
