cmp-ds,B.10.71.002-0,B.10.71.002-1,B.10.71.002-2,B.10.71.002-3,B.10.71.012-0,B.10.71.012-1,B.10.71.012-2,B.10.71.012-3,B.20.11.102-0,B.20.11.102-1,B.20.11.102-2,B.20.11.102-3,B.20.11.121-0,B.20.11.121-1,B.20.11.121-2,B.20.11.121-3,B.30.11.012-0,B.30.11.012-1,B.30.11.012-2,C.10.11.001a-0,C.10.11.001a-1,C.10.11.001a-2,C.10.11.001a-3,C.10.11.011a-0,C.10.11.011a-1,C.10.11.011a-2,C.10.11.011a-3,C.20.11.001b-0,C.20.11.001b-1,C.20.11.001b-2,C.20.11.001b-3,D.10.14.021-0,D.10.14.021-1,D.20.21.013a-0,D.20.21.013a-1,D.20.21.013a-2,D.20.21.013b-0,D.20.21.013b-1,D.20.21.023a-0,D.20.21.023a-1,D.20.21.023a-2,D.20.21.023b-0,D.20.21.023b-1,D.20.21.023b-2,D.30.31.013b-0,D.30.31.013b-1,D.30.41.011c-0,D.30.41.011c-1,D.30.41.011c-2,D.30.41.032c-0,D.30.41.032c-1,D.30.41.102b-0,D.30.41.102b-1,D.30.52.013b-0,D.30.52.013b-1,D.30.52.013b-2,D.30.67.012b-0,D.40.11.023a-0,D.40.11.023a-1,D.40.11.023a-2,D.40.11.074a-0,D.40.11.074a-1,D.40.11.074a-2,D.50.11.011a-0,D.50.11.011a-1,D.50.12.023b-0,D.50.12.023b-1,collapse-0,excessiveRID-0,excessiveRID-1,irreparable-0,irreparable-1
4411,4423.68,0.0,0.0,0.0,3022.8480000000004,1363.968,36.864000000000004,0.0,6566.4000000000015,2419.2000000000007,230.40000000000006,0.0,9216.000000000002,0.0,0.0,0.0,6128.450000000001,322.55,0.0,5487.462797847266,78.62443837812388,0.0,0.0,3624.909336687091,1941.4944789107221,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,2005.8309237743115,22.18010673479488,0.0,249.1734336448001,0.0,6692.508365939606,127.39352814646156,0.0,494.75086020812523,0.0,0.0,1.0,0.0,1849.906197000251,0.0,0.0,138.23999999999998,9.216,12.0,4.0,2.0,0.0,0.0,1.0,23478.38588190043,310.8959069505814,0.0,249.31530596655412,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4412,4276.224,147.45600000000002,0.0,0.0,811.008,663.552,2949.12,0.0,1728.0000000000005,1497.6000000000004,5990.4000000000015,0.0,8985.600000000002,230.40000000000003,0.0,0.0,6128.450000000001,322.55,0.0,2147.460652990331,2856.030766640978,1001.4566821761005,0.0,739.1736694573376,2308.232723596257,1675.8244227645464,174.26861458040312,2.0,10.0,0.0,0.0,0.0,1.0,2073.841663255953,20.03450506834495,0.0,255.95272472194728,0.0,4517.422284039572,0.0,0.0,571.8478913975282,0.0,0.0,0.0,1.0,1920.7853359082608,0.0,0.0,143.7696,3.6864,16.0,0.0,0.0,2.0,0.0,1.0,24500.343100333466,519.8262158248821,0.0,168.24494015823316,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4413,4423.68,0.0,0.0,0.0,2211.84,1658.88,552.96,0.0,5068.800000000001,2880.0000000000005,1267.2000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5172.259546990943,576.1619191351887,0.0,0.0,2871.4360240334254,3565.4937312031643,411.3180382585132,0.0,6.0,6.0,0.0,0.0,0.0,1.0,1856.4849439159925,0.0,0.0,480.11474391910315,0.0,6450.425848715844,0.0,0.0,711.785643521745,0.0,0.0,0.0,1.0,2220.917814872284,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,18087.623672816168,546.5255012204655,0.0,309.90454209132156,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4414,4423.68,0.0,0.0,0.0,2174.976,2027.52,221.18400000000003,0.0,3801.600000000001,5068.800000000001,345.6000000000001,0.0,9216.000000000002,0.0,0.0,0.0,5805.9,645.1,0.0,5332.546759451032,626.2623740818021,0.0,0.0,2933.5110365673518,3065.3930531357805,154.1710563479709,0.0,8.0,4.0,0.0,0.0,1.0,0.0,1710.2748150580187,17.326541708326896,0.0,276.78651149865067,0.0,4229.846597149019,0.0,0.0,339.4907588581821,0.0,0.0,1.0,0.0,1798.8983080902576,425.5477017570236,0.0,138.24,9.216,12.0,4.0,2.0,0.0,0.0,1.0,19456.46271447112,0.0,0.0,238.48857122699883,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4415,4423.68,0.0,0.0,0.0,1363.968,1843.2,1216.5120000000002,0.0,2764.800000000001,4262.400000000001,2188.8000000000006,0.0,9216.000000000002,0.0,0.0,0.0,4193.15,1290.2,967.65,3076.0736602535553,1898.4143024004659,47.036771927503096,0.0,1775.2288954656556,4157.410794266277,1716.3849316041428,515.7376167866768,6.0,6.0,0.0,0.0,0.0,1.0,1536.6288487407924,71.71983795137764,0.0,290.19950048935664,0.0,4036.2220760032487,0.0,0.0,455.76637347948235,231.13673808616443,0.0,0.0,1.0,1833.333834411236,0.0,0.0,130.8672,16.5888,12.0,4.0,2.0,0.0,0.0,1.0,17820.372985699327,4508.2329932998,0.0,188.54221635070985,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4416,4423.68,0.0,0.0,0.0,1990.656,1474.56,958.4639999999999,0.0,4723.200000000001,2304.000000000001,2188.8000000000006,0.0,9100.800000000001,115.20000000000002,0.0,0.0,6128.450000000001,322.55,0.0,3934.497563669922,1387.427137401104,75.27712001727078,0.0,2438.045760567467,2544.725628613793,192.90717743652925,46.508123957310865,10.0,2.0,0.0,0.0,0.0,1.0,1382.8068312803837,31.12066040554888,0.0,247.76318606994468,0.0,4138.777398401223,69.3562049636483,0.0,360.6152071862207,130.5435541937841,0.0,0.0,1.0,1527.8569306391332,0.0,116.15152036312729,127.1808,20.275199999999998,12.0,4.0,2.0,0.0,0.0,1.0,16188.831884115767,4300.970607809037,0.0,221.60853058673217,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4417,4091.9040000000005,331.776,0.0,0.0,1032.192,847.8720000000001,2543.616,0.0,2304.000000000001,1612.8000000000006,5299.200000000001,0.0,8409.600000000002,806.4000000000001,0.0,0.0,6451.0,0.0,0.0,3713.540739220261,2772.523541704055,1888.7877771412284,0.0,1169.5066639271863,2479.064612572534,1881.2019380636873,574.4011093682063,0.0,12.0,0.0,0.0,0.0,1.0,2686.9251494494374,0.0,0.0,307.04236201592136,0.0,4793.680461450395,0.0,0.0,518.4480559683506,0.0,0.0,1.0,0.0,1687.531586452586,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,13475.154247416142,407.7626860720351,0.0,203.3052021514582,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4418,4423.68,0.0,0.0,0.0,1916.928,2396.16,110.59200000000001,0.0,3801.600000000001,5184.000000000001,230.40000000000006,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4270.3569072816235,182.79047270021132,0.0,0.0,2022.1208708778963,3637.374331400052,274.0151425560486,0.0,8.0,2.0,2.0,0.0,0.0,1.0,2030.3342133753295,0.0,0.0,329.4702440636696,0.0,5377.563935863559,0.0,0.0,892.0218301633339,0.0,0.0,1.0,0.0,1746.6449174117838,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,23275.117632826048,1059.2463148602167,0.0,265.0735653005642,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4419,4423.68,0.0,0.0,0.0,2211.84,1400.832,811.008,0.0,4608.000000000001,2764.8000000000006,1843.2000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5018.396304418302,940.7061405633374,206.84365506540013,0.0,2278.3668830765027,2885.70808818165,588.4742163523833,60.12344216188334,8.0,2.0,2.0,0.0,1.0,0.0,2137.5151781033856,0.0,0.0,301.7378446584387,0.0,3963.938073306014,0.0,0.0,547.3337793006731,0.0,0.0,0.0,1.0,1565.0741750724146,0.0,0.0,143.7696,3.6864,12.0,4.0,2.0,0.0,0.0,1.0,19487.75204008915,0.0,0.0,270.1989290226538,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4420,3981.3120000000004,442.368,0.0,0.0,1069.056,1216.5120000000002,2138.112,0.0,1843.2000000000005,2880.000000000001,4492.800000000001,0.0,8524.800000000001,691.2,0.0,0.0,3225.5,2902.95,322.55,3035.356842297828,2828.931063938221,1642.9351427497813,0.0,1298.8790788743952,2643.878160225138,1675.6942770792768,362.55526806767296,8.0,4.0,0.0,0.0,0.0,1.0,1956.9751824477164,92.95360102232857,0.0,259.9888674107291,0.0,3492.8646473077365,167.995037670847,47.51421884405609,555.9812455523239,0.0,0.0,0.0,1.0,1264.8264778209523,655.2577829963259,0.0,108.74879999999999,38.7072,8.0,8.0,2.0,0.0,0.0,1.0,14441.392827494494,2148.42591356458,249.67460914152204,219.5827514264289,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4421,4202.496,221.184,0.0,0.0,1327.104,995.328,2101.248,0.0,2419.2000000000003,2534.4000000000005,4262.4000000000015,0.0,8870.400000000001,345.6,0.0,0.0,4193.15,967.65,1290.2,3998.2786082460843,2742.8336521637066,637.0269135783645,0.0,2645.907416293143,2565.0462192972313,1370.2135490939293,407.50623728999943,8.0,4.0,0.0,0.0,0.0,1.0,1789.5676283245878,223.95250322195758,0.0,248.3387793581813,96.07640455574987,3157.455918882435,441.3315267746518,0.0,626.78305464395,0.0,0.0,0.0,1.0,1271.7283625828907,698.2549777909367,172.64131238635306,82.944,64.512,8.0,8.0,2.0,0.0,0.0,1.0,12187.214120688404,8281.861163539907,492.9767623952905,254.58112131205985,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4422,4276.224,147.45600000000002,0.0,0.0,1142.784,1142.7839999999999,2138.112,0.0,2304.0000000000005,2649.600000000001,4262.4000000000015,0.0,8409.600000000002,806.4000000000001,0.0,0.0,2257.85,2257.85,1935.3,2464.262291332904,1608.1314883688465,597.1623644108682,0.0,1282.5855787107741,3178.55263960325,2019.1029988457367,435.16010397458206,4.0,8.0,0.0,0.0,0.0,1.0,1318.7946209394477,192.86794038845073,0.0,201.69542153003027,47.892040760587335,3065.1471267825905,753.0685317201189,0.0,399.9559726743268,94.67495761361,0.0,0.0,1.0,924.2941329222622,1107.0117399635542,0.0,77.4144,70.0416,0.0,16.0,2.0,0.0,0.0,1.0,6779.013263978159,8215.044034495448,988.1166967887816,211.4985883302023,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4423,3944.4480000000003,479.2320000000001,0.0,0.0,1179.6480000000001,737.2800000000001,2506.752,0.0,2419.2000000000007,1612.8000000000004,5184.000000000001,0.0,8179.200000000002,1036.8000000000002,0.0,0.0,6128.450000000001,322.55,0.0,1788.419610864313,2232.87075237446,1706.2031558259318,0.0,1018.367593992027,2120.8267091824814,1346.2309174064285,248.87172299270802,0.0,10.0,0.0,2.0,0.0,1.0,2185.0761215765524,0.0,0.0,312.76378041429814,0.0,2493.4747461269494,32.38248082890386,0.0,723.7917146145214,0.0,0.0,0.0,1.0,1554.4097658597302,0.0,0.0,125.3376,22.1184,12.0,4.0,2.0,0.0,0.0,1.0,19214.34608639432,1303.5008562533362,0.0,170.91023272116183,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4424,4128.768,294.91200000000003,0.0,0.0,1327.1039999999998,1327.104,1769.4720000000002,0.0,1958.4000000000005,3340.8000000000006,3916.800000000001,0.0,8409.600000000002,806.4000000000001,0.0,0.0,3225.5,1290.2,1935.3,2671.3803936975573,2424.5724260884676,1005.2162064019179,0.0,1769.9422173925116,3125.6348009051976,1692.8823154622244,523.8352698366425,4.0,8.0,0.0,0.0,0.0,1.0,1424.81793647925,105.20677980252307,0.0,30.684801315689455,294.8596455068084,2843.4912050888815,235.75335673285088,0.0,362.47924247187814,236.21679143252067,0.0,0.0,1.0,1083.034077137645,628.2569919659554,232.40582682406372,97.6896,49.7664,4.0,12.0,2.0,0.0,0.0,1.0,13995.317130784268,6370.868681543276,1200.1126342214795,216.40930971749736,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4425,4423.68,0.0,0.0,0.0,2727.936,1658.88,36.864000000000004,0.0,5529.600000000001,3571.2000000000007,115.20000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6128.450000000001,322.55,0.0,5720.157388051877,188.73595692219638,0.0,0.0,4116.984825015734,2144.150536816177,0.0,0.0,8.0,4.0,0.0,0.0,0.0,1.0,2334.0323007793995,0.0,0.0,284.27895409364345,0.0,3992.0328364145926,0.0,0.0,490.76973309445304,0.0,0.0,1.0,0.0,2197.745809990861,0.0,0.0,145.6128,1.8432,8.0,8.0,2.0,0.0,0.0,1.0,20111.410149918003,187.82845826200065,0.0,224.0774340530486,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4426,4276.224,147.45600000000002,0.0,0.0,995.328,958.4639999999999,2469.888,0.0,1843.2000000000005,2419.2000000000007,4953.600000000001,0.0,8870.400000000001,345.6,0.0,0.0,5483.349999999999,645.1,322.55,2160.744056286414,1985.7024069736142,467.1251765022382,0.0,1280.6681004885802,2500.208301889402,1773.2131769604825,244.6625732142689,2.0,10.0,0.0,0.0,0.0,1.0,2682.279779550389,59.48752173341543,0.0,307.00796159794027,0.0,6751.962796094481,78.66231908518405,0.0,535.2600306272719,0.0,0.0,0.0,1.0,1169.3933971966198,872.4127482608369,0.0,132.7104,14.7456,16.0,0.0,2.0,0.0,0.0,1.0,14335.625792636964,1250.3738744746454,436.49682406816817,213.704744280966,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
