dv-loss-dmg,COST-B.10.71.002-B.10.71.002,COST-B.10.71.012-B.10.71.012,COST-B.20.11.102-B.20.11.102,COST-B.20.11.121-B.20.11.121,COST-B.30.11.012-B.30.11.012,COST-C.10.11.001a-C.10.11.001a,COST-C.10.11.011a-C.10.11.011a,COST-C.20.11.001b-C.20.11.001b,COST-D.10.14.021-D.10.14.021,COST-D.20.21.013a-D.20.21.013a,COST-D.20.21.013b-D.20.21.013b,COST-D.20.21.023a-D.20.21.023a,COST-D.20.21.023b-D.20.21.023b,COST-D.30.31.013b-D.30.31.013b,COST-D.30.41.011c-D.30.41.011c,COST-D.30.41.032c-D.30.41.032c,COST-D.30.41.102b-D.30.41.102b,COST-D.30.52.013b-D.30.52.013b,COST-D.40.11.023a-D.40.11.023a,COST-D.40.11.074a-D.40.11.074a,COST-D.50.11.011a-D.50.11.011a,COST-D.50.12.023b-D.50.12.023b,COST-replacement-irreparable,TIME-B.10.71.002-B.10.71.002,TIME-B.10.71.012-B.10.71.012,TIME-B.20.11.102-B.20.11.102,TIME-B.20.11.121-B.20.11.121,TIME-B.30.11.012-B.30.11.012,TIME-C.10.11.001a-C.10.11.001a,TIME-C.10.11.011a-C.10.11.011a,TIME-C.20.11.001b-C.20.11.001b,TIME-D.10.14.021-D.10.14.021,TIME-D.20.21.013a-D.20.21.013a,TIME-D.20.21.013b-D.20.21.013b,TIME-D.20.21.023a-D.20.21.023a,TIME-D.20.21.023b-D.20.21.023b,TIME-D.30.31.013b-D.30.31.013b,TIME-D.30.41.011c-D.30.41.011c,TIME-D.30.41.032c-D.30.41.032c,TIME-D.30.41.102b-D.30.41.102b,TIME-D.30.52.013b-D.30.52.013b,TIME-D.40.11.023a-D.40.11.023a,TIME-D.40.11.074a-D.40.11.074a,TIME-D.50.11.011a-D.50.11.011a,TIME-D.50.12.023b-D.50.12.023b,TIME-replacement-irreparable
1475,0.0,63228.92447398021,97591.10629129216,0.0,65825.62523074,16032.941676046607,158330.3066643296,10273.397227432559,1988.8712232066705,74.14265288067394,69.61964889510247,1059.190692262272,129.18754363832284,39231.17565802139,4468.907638266398,22448.179779011603,38701.37296320991,0.0,12504.310141279992,0.0,0.0,0.0,0.0,0.0,49.65320934432902,86.3160805671236,0.0,81.60023658012963,14.533738530919132,120.44987263020985,13.851798262589643,0.4923603354973688,0.10452871428483622,0.12966855518181505,1.305990656058931,0.09930102285230384,16.380822935435543,2.761666612823104,29.276921591650957,30.832525390224717,0.0,4.471056397322167,0.0,0.0,0.0,0.0
1476,9250.95388759429,68365.16169738118,129502.51571766114,35007.6705748427,105945.47695927911,75322.28275681932,163646.02818405654,38338.09596565218,1526.3474854988358,48.891365127073186,0.0,250.0572380633496,94.97456437159968,39849.60822788649,1247.7430307449683,12789.248182508505,17386.406334014642,2815.7574184610835,4273.425026331819,0.0,0.0,0.0,0.0,7.417261485578636,98.33588443875047,99.65963031755302,35.23450406913882,89.25696851089133,71.90584858836155,174.65593552587544,36.93346096289086,2.986903842764794,0.10618985307927317,0.0,0.33309367563667597,0.033545982879081705,13.05799304614945,0.49184551778107294,16.383740709105535,21.76485098503624,1.3328730184490394,5.104234092635949,0.0,0.0,0.0,0.0
1477,0.0,62993.59490844907,102564.82603504878,0.0,12222.551530435227,27135.968302864167,143917.48693381003,17028.141710835815,376.1226936052068,0.0,0.0,0.0,0.0,0.0,0.0,1338.7518115726891,18535.724640553315,0.0,591.1105421432351,0.0,8544.394964889538,0.0,0.0,0.0,71.64566715317217,62.21863773298452,0.0,9.859739013524194,18.40787820576057,105.69883410060046,15.786615629435317,2.081543191266915,0.0,0.0,0.0,0.0,0.0,0.0,1.7713604910907288,20.627142190611472,0.0,0.503429010923562,0.0,1.9612776803679195,0.0,0.0
1478,7041.714536331804,64641.19756231511,141403.3338695585,49076.78358450696,0.0,146969.2246131907,200030.0900554908,44720.2729143887,965.8597444297083,0.0,0.0,0.0,0.0,0.0,0.0,2069.6075625965273,0.0,0.0,246.89779323358883,0.0,7589.129187063603,0.0,0.0,6.352785173466917,96.52926078030247,92.19099518005916,28.911624252100587,0.0,82.45403656076869,176.59812147437108,39.56884513345291,0.5463798222178751,0.0,0.0,0.0,0.0,0.0,0.0,3.231321728682638,0.0,0.0,0.2660424646195015,0.0,1.366694519149497,0.0,0.0
1479,21726.550040991977,96281.27883242199,152493.58455477905,106609.15316640568,7985.8836176662835,103507.95322684612,248654.61177946426,9953.806136425177,519.4742298134938,0.0,0.0,111.34653338279742,0.0,0.0,360.4660147165928,1903.9747863231025,0.0,0.0,138.48679962785954,0.0,0.0,0.0,0.0,20.139614763592,124.77705431520704,100.26449162666435,105.00718694674734,4.201458251243211,114.40369615345973,141.02663933966943,5.9688734099753376,3.4937188674702297,0.0,0.0,0.059143935221863175,0.0,0.0,0.4764720104156819,1.911291389253365,0.0,0.0,0.3383861496961164,0.0,0.0,0.0,0.0
1480,0.0,78370.87789799855,114084.22924028749,0.0,0.0,57275.99941311998,145890.19895807636,18816.595434393428,1248.7609844678666,0.0,0.0,0.0,0.0,53931.48152693078,253.19404934280604,2822.9664710476,8764.089561416184,0.0,270.8434714298814,0.0,0.0,0.0,0.0,0.0,82.82503849767924,76.6835909348808,0.0,0.0,45.30460771090958,129.7821091797404,10.082536865481417,1.1717053097576773,0.0,0.0,0.0,0.0,10.848858781491831,0.16738189120173214,2.4225966224314472,18.147451476130158,0.0,0.3271409496297172,0.0,0.0,0.0,0.0
1481,0.0,67516.35346986106,106422.43616126933,8486.360667762941,0.0,33172.85951759755,178776.40595207253,13566.468538085323,1742.593319511267,0.0,0.0,0.0,0.0,51444.21290210834,0.0,1170.1520822515856,32246.567082240937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.68257792061586,98.43384958012284,4.9525448600647115,0.0,26.439336187999103,166.3827988813033,11.529030524199282,2.271892913854522,0.0,0.0,0.0,0.0,5.667543297396828,0.0,1.8968409590366142,43.333130056174426,0.0,0.0,0.0,0.0,0.0,0.0
1482,3435.8242591973817,67409.11560232211,117095.86507634533,45443.784317879545,0.0,52822.52466260167,215584.62887495023,12213.472597815402,2392.489935881736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.22913912363347,0.0,0.0,0.0,0.0,3.4932070675947062,57.74325426544106,116.63668224920173,32.39314565148089,0.0,58.965558294975544,133.66454992720142,9.674887646486955,0.537897417629771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6993430172800401,0.0,0.0,0.0,0.0
1483,0.0,3981.611800213969,0.0,0.0,7051.746226055556,0.0,11672.277794841786,0.0,0.0,9.02963035157585,0.0,0.0,0.0,0.0,0.0,1077.062904326285,20914.404298456837,0.0,816.7956279280895,0.0,0.0,0.0,0.0,0.0,4.48920639279973,0.0,0.0,9.270636216172708,0.0,12.092124633403017,0.0,0.0,0.007208904047105345,0.0,0.0,0.0,0.0,0.0,1.6815682268073644,25.523038296616296,0.0,0.38193759025263097,0.0,0.0,0.0,0.0
1484,16876.58906997284,97804.59380495126,143701.78513363443,112244.9001338965,177649.67821772024,124861.687364302,239730.30109941677,111376.22636196594,7577.058360941662,632.4428887355948,72.03193953135018,605.6422217230149,270.28563659640173,56470.808521544786,2384.383721078005,26698.344931309213,20818.85328055243,0.0,24609.13789561277,364.7123303533625,0.0,0.0,0.0,24.160638985661937,97.14199652445829,105.16915572103188,117.00511669739247,142.83054004954587,123.0721023003876,218.01750686161787,70.5666117492568,1.0170500505854518,0.8942044744065685,0.3031137039183367,0.6809712213625203,0.2336290915517782,12.729708270807382,1.299722310571045,39.49387768820127,24.341169125938936,0.0,6.7335232809919265,0.07463338749705728,0.0,0.0,0.0
1485,7134.70411770291,75866.72872239657,94638.73954188908,39665.93830760911,12911.369654614791,56798.26540007308,239015.23206879594,31916.308961564402,0.0,0.0,0.0,0.0,0.0,56190.08963631054,156.27370777508438,6490.1786560625615,31168.363231492767,0.0,1255.5962861479047,0.0,0.0,0.0,0.0,7.164864233178183,63.057476485117625,65.18895413021197,33.80753105528689,21.2742582701114,39.85571912746694,173.58718642628043,36.12171477020449,0.0,0.0,0.0,0.0,0.0,10.854688941859344,0.5492019981494551,6.870150649698717,41.170540696651685,0.0,0.939668557478904,0.0,0.0,0.0,0.0
1486,27861.721282342372,87813.59063700789,145848.71959976404,101271.46502888386,0.0,120967.4824188836,186399.14917742033,56503.97783193574,5405.575041803556,0.0,40.72614172254001,0.0,0.0,65812.96047245988,0.0,1347.5449479105946,0.0,0.0,73.09212930017021,0.0,0.0,0.0,0.0,34.24544643350285,86.9506994275467,122.46013602180071,76.45389303694918,0.0,153.9086719188834,192.99931598325284,59.4648643820819,2.4567852554673597,0.0,0.079769991962015,0.0,0.0,13.596674816607974,0.0,1.307615179295908,0.0,0.0,0.05007292173907209,0.0,0.0,0.0,0.0
1487,9566.019710804014,81493.2344061227,117126.46455916332,47383.820553517195,56963.7197084095,92127.58110771314,189865.79186560144,56572.70461996114,3612.5015727042914,328.43548537757164,43.130721685791826,797.1446012996689,34.83865934321209,41864.31874480884,242.57372457697613,22100.810520620966,37962.299086610125,0.0,9114.19825260212,0.0,0.0,0.0,0.0,11.725203554252692,95.53504372981521,95.26648292348051,50.67048602627561,101.33381901323585,91.62230312312191,275.7342258454293,33.70806540887534,1.264568295671903,0.6019454378748363,0.04224414595335551,0.6896824136485424,0.08454530874739542,18.765943900765322,0.594652575120886,21.99516154098832,49.56067707718324,0.0,6.049085476106446,0.0,0.0,0.0,0.0
1488,771.0126720625663,50080.981557081526,72541.54655067823,0.0,15005.95157564629,12906.509440775128,54979.28924224059,15052.752265623854,7947.0692755513155,0.0,0.0,0.0,0.0,0.0,0.0,2461.5275343055464,0.0,0.0,103.072734944057,0.0,0.0,0.0,0.0,0.5153797788309223,52.98136407816806,55.87375490301173,0.0,9.94215885304432,7.991107964064029,21.880841275399156,13.556966504455279,2.2582280565819386,0.0,0.0,0.0,0.0,0.0,0.0,3.476537711383729,0.0,0.0,0.13869469317798802,0.0,0.0,0.0,0.0
1489,2215.969029414612,58246.433243634245,84082.56532130297,23874.6916614954,9639.944692607469,54274.72501078436,178320.72795334292,22022.25056130282,1106.9820355334982,5.925350056323859,0.0,0.0,94.96814574870787,48867.066340624195,168.23746233755259,3702.7984438136614,16570.391459827722,0.0,842.7945109489269,0.0,0.0,0.0,0.0,2.1893760100784574,70.83943122480474,78.45522877113063,14.875361663371784,11.092556851594038,40.810656560566805,117.70520735561172,9.094909623610377,1.707892411382736,0.03452267663558578,0.0,0.0,0.19192281910471198,11.24356262853323,0.21168571094725241,4.970905536071652,26.539890488653796,0.0,2.1683828106785397,0.0,0.0,0.0,0.0
1490,0.0,46083.982144222246,69134.39341022019,0.0,19519.085359109657,15682.951571977019,79308.02505205806,0.0,0.0,0.0,0.0,41.970115479140624,0.0,54638.29606722644,1181.3878579354266,3934.581491998724,17558.979567740244,0.0,517.1158748782373,0.0,0.0,0.0,0.0,0.0,54.38164903387597,54.44854672532029,0.0,10.48816820011701,13.020851827034964,78.39996170893093,0.0,0.0,0.0,0.0,0.0537956008718894,0.0,17.338557963027437,0.7185139669477442,3.072398876297242,27.759163023567268,0.0,2.796736160715632,0.0,0.0,0.0,0.0
1491,0.0,57695.73523503396,116626.0563268835,6376.9249436355685,1797.0403798813793,71014.94948331904,158688.64210544998,15925.40349220307,540.6108033790152,0.0,0.0,0.0,0.0,44502.29839950081,165.52882320197307,6461.538168562263,20674.85474090593,0.0,1386.607889889188,0.0,0.0,0.0,0.0,0.0,64.58484061416146,85.95828437744693,4.18363218771915,5.408426010093032,73.19464274797207,141.34255023195942,15.547905008800894,2.9335361479170547,0.0,0.0,0.0,0.0,9.868240228178834,0.10984574979403176,8.573506623957853,17.222830844442115,0.0,1.421758399852462,0.0,0.0,0.0,0.0
1492,14410.76796091134,57635.27677475197,98052.37623641273,79366.37249528374,11097.073035896121,111949.62014853203,190986.99036164652,14491.682301436087,930.2209115838476,0.0,0.0,30.025051902043124,0.0,64116.71257373763,0.0,4221.8790299086995,9893.059528998696,0.0,2791.798880740268,0.0,0.0,0.0,0.0,10.303792802035886,54.617863956371885,77.14290514240166,46.34829157099283,13.414087373929858,134.69901183332115,104.30645686343378,15.062137536203215,1.1703311916058028,0.0,0.0,0.03579794352759695,0.0,13.312492040803889,0.0,2.820668449083363,7.626256244816702,0.0,1.6864478551776803,0.0,0.0,0.0,0.0
1493,1819.606212002066,54918.02361325943,104941.59110867609,7453.241232189518,28026.723016376745,52783.579475359606,160594.907469299,15326.372654622779,4068.7900172111367,7.726301406644951,23.728096806393882,65.55738503175282,0.0,52357.47722944868,86.52660154187063,3896.675330094039,13613.548204949291,1993.4620630427771,132.86946553180832,0.0,0.0,0.0,0.0,1.8672340050549958,76.04968569329925,72.75453604715783,7.181430945597512,17.58966655656494,27.572648600326335,132.14091986231415,9.358319047144793,1.997982184947117,0.01963264851372737,0.06422946887353236,0.01723205777941959,0.0,12.261368601603284,0.1988972088645334,4.703879120751792,15.435709062162367,0.7766068202219639,0.2538658951419369,0.0,0.0,0.0,0.0
1494,2723.360603618613,71844.97633365821,103661.79521022186,24683.74594697426,10468.642220475549,43950.93582133838,214039.32840669138,43697.67557780432,5110.59031209958,14.184825378336697,33.18475668213136,106.80052451833545,0.0,46342.04258250318,70.21608831882466,6021.151588811561,30473.94168422138,0.0,759.9640728764518,0.0,0.0,0.0,0.0,3.0266952814924633,64.95652763667107,92.63433316394097,25.151548921547086,11.14546326073099,40.16773952096082,150.1828746613319,29.315355095142174,0.7815232641387068,0.021984155636776647,0.07932326150276292,0.0334330446697471,0.0,22.729043449819795,0.22540242366565658,8.101981462232715,39.57239075924939,0.0,0.6474246717860959,0.0,0.0,0.0,0.0
1495,0.0,49068.184924555,61497.67523520672,0.0,6773.876652711755,12528.075141488882,166174.40116044896,18689.529441479855,0.0,0.0,0.0,147.87405469941646,0.0,50402.51179958821,0.0,1792.2278689814375,10203.372274417197,0.0,328.3182434814734,0.0,0.0,0.0,0.0,0.0,46.66969891702404,49.98992552424742,0.0,13.317504885905691,12.470883699252253,84.33540970058277,11.57203373891909,0.0,0.0,0.0,0.08452453874921521,0.0,13.310513130688154,0.0,2.944378787724152,15.586325106244995,0.0,0.15718213899894426,0.0,0.0,0.0,0.0
1496,0.0,42451.50420414872,58180.628235207725,0.0,81716.61467056253,11062.491118667831,71720.14931146146,6562.125241569079,321.5867260127058,86.79159213812247,55.654454131383666,550.2984240815285,115.56223600434146,34307.079918538046,5435.9520248393865,12607.971162605061,19457.626002821264,0.0,6431.714639938607,0.0,0.0,0.0,0.0,0.0,45.15936062842455,59.024267058332306,0.0,112.3352057433978,6.032055917951013,40.51699551574714,7.4048356711632515,2.0497731904863095,0.03402820946583042,0.15640156441259132,0.1583739329054059,0.07304300587545823,13.671621066149433,1.9259157313382471,11.820412559671457,23.03043283592923,0.0,2.897159538818485,0.0,0.0,0.0,0.0
1497,7574.611534848383,94097.40393293253,119360.29900229252,35695.04446307225,43479.79456851993,75366.011988652,266752.0442411962,15500.353593135906,2656.6772144271463,14.072285597466884,133.17533125580962,105.11282165523554,0.0,53790.77832419521,428.2040188493363,13309.424125808515,31176.41577646132,0.0,948.2294673620347,0.0,0.0,0.0,0.0,7.675840785704759,93.30362133543741,123.34473097493391,30.010099391376716,47.30146692033638,52.4154528748109,200.1324359145524,11.25771383099548,1.0442234031292141,0.026052165013997926,0.06339201252261335,0.2521190191564728,0.0,9.276796260957282,0.6534292333700429,12.253241685330241,42.7599102442528,0.0,1.444535664536859,0.0,0.0,0.0,0.0
1498,1051.896669732297,56893.29465928416,95584.67845380229,0.0,85153.24975707039,28260.767599408675,196074.34612615776,7269.213172852148,0.0,52.38298592094586,47.93979293964087,74.97642212783929,500.34005867832843,47305.28025915699,1061.4995263158548,8732.58746724861,17373.95489509635,0.0,3129.7738776395236,0.0,0.0,0.0,0.0,1.1487026525609005,66.60425467439106,88.92136662450797,0.0,86.83031498939707,30.615107500623495,166.20354323472543,8.163707968614263,0.0,0.04257232946191468,0.015627702932487657,0.17199842922785136,0.41262252338100697,10.99201932876449,0.6831872793332522,16.560059780842984,19.667695744227082,0.0,2.5089052008873023,0.0,0.0,0.0,0.0
1499,738.8734375866825,69756.52373008864,111567.10530334279,9985.133560397284,29207.48739504083,75820.99771138855,86197.4626262463,14439.734846889189,2813.2411618833476,38.74540644545208,18.040299041633396,292.1462585364679,97.77946217516747,60956.91568241005,1535.7060764420914,12637.207919287837,12427.963246286194,0.0,5382.614222878412,0.0,0.0,0.0,0.0,0.8167622714928139,66.9273240333826,108.04153545095463,9.18540386799031,56.8623474571558,64.36464937877211,89.5584950241203,16.008817367660736,4.319108850024443,0.07847503336198115,0.004309632422916259,0.14998861404409058,0.15854999894211394,10.169101223565438,0.8549912467078506,12.200020318819211,12.10092189402198,0.0,3.447141040346102,0.0,0.0,0.0,0.0
1500,818.2531962894618,43395.46978056435,73804.42202325848,0.0,0.0,26916.29185139035,89657.07756255407,50629.723473720216,622.8913845915238,0.0,0.0,0.0,0.0,50536.59091784027,0.0,4751.733811646569,13130.849738826664,0.0,1408.7590926216485,0.0,8324.113126051774,0.0,0.0,0.5959702385400417,50.472009713615854,68.83556708970319,0.0,0.0,22.51538401381717,100.62223938763323,20.36920599569716,3.0210752417042666,0.0,0.0,0.0,0.0,8.51278371232956,0.0,3.131424654878679,11.323789282839419,0.0,1.0789483801820972,0.0,2.8262223583315316,0.0,0.0
1501,0.0,31165.66137221124,57583.488680694456,0.0,0.0,6579.223973149453,52021.59592128438,7984.751501683443,1653.2086572680266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8011.794040232846,0.0,0.0,0.0,7687.446327047946,0.0,0.0,0.0,33.39633879228328,48.66436948623943,0.0,0.0,6.680126213778113,39.465727699573165,3.4140945063227277,7.0969906983658655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.017127372566552,0.0,0.0,0.0,2.995749641824064,0.0,0.0
1502,632.3973435530442,49806.401237605416,100376.0657721926,0.0,39923.991526607046,47756.216900885884,99613.77935572312,11991.576005556126,0.0,22.275941479038188,11.754197501391207,29.745180371349676,219.77251459826368,35389.2974559508,376.04062288880357,11035.816738622827,0.0,0.0,1322.5306401174084,0.0,8702.271761080987,0.0,0.0,0.9966931972845612,62.03813880752092,83.63757891044301,0.0,46.9032080990295,29.82782089075848,59.35581698514879,9.626013318617858,0.0,0.0401672222648425,0.055015013562524195,0.08917790516089072,0.59614558238247,20.277992664428666,0.24577430232948722,8.214929468841797,0.0,0.0,1.4257434215284297,0.0,2.255307302413839,0.0,0.0
1503,0.0,64639.76197431119,60545.494807714625,0.0,15140.537956359905,36986.52419855846,104588.30066934173,14381.56582126282,2924.4279762002166,3.233270476691992,0.0,263.48150014571974,145.67185722240782,43245.563564096075,0.0,3936.3815929652346,10624.728886875146,0.0,2969.5173328556175,0.0,0.0,0.0,0.0,0.0,59.95422972638434,39.21366143421402,0.0,23.102981571987684,22.68784331196036,80.2258284678401,13.630585960854088,3.669323494180203,0.021237539457825298,0.0,0.06994445664203755,0.1674820034061813,13.507825617275634,0.0,4.393373524242094,16.057904263448087,0.0,2.0936030291020082,0.0,0.0,0.0,0.0
1504,0.0,58596.86035862767,93928.10637972441,0.0,0.0,32407.193552813762,131564.164822439,38370.840937573645,1305.1872401433561,0.0,0.0,0.0,0.0,36552.45436499756,0.0,631.667478401536,11997.56126087823,0.0,131.79856460611668,0.0,0.0,0.0,0.0,0.0,67.65794782310321,86.57666406551473,0.0,0.0,21.402526433065653,66.6034337065563,20.502873373884952,1.2384320938772013,0.0,0.0,0.0,0.0,18.21274536970614,0.0,0.8219518853464638,15.683692761831827,0.0,0.20511182622387003,0.0,0.0,0.0,0.0
1505,9755.39788699196,85591.17110526132,131119.12503189087,24774.74217336066,4989.561681742751,101069.41450370557,224652.46809671304,53279.464475531604,375.12470178047266,0.0,0.0,0.0,0.0,47352.90738279149,0.0,1017.8564287797738,0.0,0.0,458.2032523313234,0.0,0.0,0.0,0.0,8.51730622696447,82.73598175013302,107.95151042541183,25.04722859947898,5.901734248626723,64.09126050373577,184.04974632950177,38.14889872572779,0.9875854387535289,0.0,0.0,0.0,0.0,18.30018803666814,0.0,1.2639460440639754,0.0,0.0,2.2098332211382545,0.0,0.0,0.0,0.0
1506,947.6741803341134,77131.16763169202,113776.0146289778,7878.088661483282,0.0,39732.58258875578,170257.37070919608,9901.582161985156,4239.522787401014,0.0,0.0,0.0,0.0,62179.984320139374,0.0,2230.007204131649,17895.579531224837,0.0,479.42220790465103,0.0,0.0,0.0,0.0,0.5055499311351676,53.08255275914934,84.97848919915455,4.116498002425212,0.0,30.541841212517422,113.47037271900567,16.927832722295882,3.524587091798173,0.0,0.0,0.0,0.0,10.045746991314815,0.0,3.5593862849557816,25.53653983449104,0.0,2.172188742979335,0.0,0.0,0.0,0.0
1507,0.0,65510.74421211288,73951.59864064255,0.0,9695.683981293523,5563.418285016926,69673.512181148,17825.549023245418,0.0,0.0,0.0,0.0,0.0,46219.76811801253,0.0,741.0599468912574,0.0,0.0,52.79781987901597,0.0,0.0,0.0,0.0,0.0,54.319859931756774,63.346836739288676,0.0,7.03954994456275,18.620805354838296,62.56932823838569,11.877643939772984,0.0,0.0,0.0,0.0,0.0,12.140610952022824,0.0,0.6337245101833225,0.0,0.0,0.23679791776483322,0.0,0.0,0.0,0.0
1508,2931.4099565363367,55318.677238972654,77105.91396765265,9213.277013764735,0.0,29649.240061347635,114655.67798450046,9062.494412757287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.4675801832268,0.0,0.0,0.0,0.0,1.7751879744479224,52.075724688003625,83.4557097680098,7.134975614743725,0.0,14.638467241025229,90.46673729997315,9.847683652171082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19317563955797631,0.0,0.0,0.0,0.0
1509,0.0,33375.796364987604,54187.59609754447,0.0,0.0,8891.843288385664,48250.20921117783,4785.656288960237,706.866421177486,0.0,0.0,0.0,0.0,47494.30094255765,319.4547365173579,4925.00096214025,0.0,0.0,341.7862684792294,0.0,0.0,0.0,0.0,0.0,45.630612993601034,44.762661780858735,0.0,0.0,11.650698193914495,38.12603908989911,8.796097418507781,1.077765941883886,0.0,0.0,0.0,0.0,12.449840087476863,0.2803494659786847,4.920874455271481,0.0,0.0,0.461174109249306,0.0,0.0,0.0,0.0
1510,1627.5833461476727,52768.536754161156,109348.71015983685,9163.349092766328,11297.334354640845,50708.48121467176,106432.0075041388,10009.013649587101,332.757098311529,0.0,0.0,0.0,0.0,0.0,109.2257297100269,605.5460380633494,12129.78795269729,0.0,229.24807500895673,0.0,8522.789429895698,0.0,0.0,1.4276240434076817,70.99574611725406,85.796491519706,7.867086688015275,9.93690544617254,32.13226372544333,107.76546854537489,7.686732074512543,0.5547039404264026,0.0,0.0,0.0,0.0,0.0,0.24196315484503542,0.4802591796416061,14.3008321526424,0.0,0.3824686473516816,0.0,2.7212535149931014,0.0,0.0
1511,0.0,54686.75491170514,91521.72254404232,0.0,0.0,26397.786712385234,79116.64924901609,18921.698411381523,698.380672556926,0.0,41.63306309547072,0.0,0.0,0.0,0.0,1460.6690618807543,0.0,0.0,0.0,0.0,10648.480820694616,0.0,0.0,0.0,47.98676562580923,90.06127921859066,0.0,0.0,16.276957882983254,119.04881300285952,11.689451099617974,1.2626397438703951,0.0,0.026898594067297013,0.0,0.0,0.0,0.0,2.2322883823418627,0.0,0.0,0.0,0.0,2.4825774412300157,0.0,0.0
1512,14543.676218983202,86443.7760288467,158901.78605195065,93695.62083788685,70494.31195534389,115825.05030185299,286942.1220322723,39640.835397685594,756.4924408359951,120.13126336377998,47.946436928744156,1003.2826153553954,383.1821093127018,66417.69302507449,531.0102890245784,17678.92399717597,32254.043069824285,2525.5420160962667,9626.578169656808,0.0,8130.538705378648,0.0,0.0,16.30081113032682,100.56931580861787,94.57229817339099,60.869536819010854,81.47471517698497,86.32244151887082,196.6061878108727,18.846102205431446,1.5069934763543447,0.22656788335220962,0.030886188690222333,0.9535687168731548,0.4049587927910259,12.343446897216124,0.38746190684365056,22.8570154088985,36.78980214878375,0.6905579684119798,8.333896185420636,0.0,2.792826794824276,0.0,0.0
1513,8030.802350901062,121717.78392448944,142922.65795475052,68022.38536510922,9262.34646296221,179783.08831879296,243684.49815487524,56799.06492395931,5011.8141143980765,25.723073419615027,0.0,26.72525765572994,0.0,58941.00774160051,231.31756078837142,5864.100266906875,0.0,2850.606210977005,604.658539646467,0.0,0.0,0.0,0.0,7.36910671048112,89.37583897417606,119.4508945227174,48.311021543787646,22.47135742299823,105.87591443524943,210.39737536058857,37.004506185763006,1.4966635981836374,0.012791040803814161,0.0,0.03679922065100219,0.0,10.77302662160251,0.5213991568088661,7.8907978550282305,0.0,0.8470543312763367,0.6372319270267385,0.0,0.0,0.0,0.0
1514,1428.6789748780225,55394.17511483051,93270.94281692003,0.0,14199.021155405713,61521.867323068625,108730.08653507818,32139.92801151417,0.0,0.0,0.0,90.85065320831043,0.0,53785.40598211244,0.0,3458.4678831103774,0.0,0.0,315.13066117520134,0.0,0.0,0.0,0.0,1.892672442160566,59.935904137665574,70.00427285971519,0.0,22.426255357022786,50.80040612886824,66.95048814768532,28.31496983812417,0.0,0.0,0.0,0.11545493532737097,0.0,12.788075190868048,0.0,4.343066333966678,0.0,0.0,0.28786226762373796,0.0,0.0,0.0,0.0
1515,0.0,47719.735313961624,82990.1543999271,0.0,21098.38038218562,51090.17143233354,170750.239221083,14691.83196076908,8274.377473766908,15.124184094403686,0.0,0.0,18.81648632388356,59967.17907581271,0.0,7908.927077918979,24041.20814682907,0.0,713.8878404651298,0.0,0.0,0.0,0.0,0.0,66.44329914582887,86.16287698807855,0.0,19.433277814199656,40.861131905672536,95.9306132017539,11.610254901158122,2.6593052425580592,0.005651853573490429,0.0,0.0,0.08625658784938611,14.135587967009148,0.0,11.071419801671226,29.403080794809544,0.0,0.6710671937112832,0.0,0.0,0.0,0.0
1516,12397.070446831061,97879.84768985545,145944.23543384962,65856.83150502815,16097.384749731447,135160.65803038274,216814.60772113464,102481.93256959769,1945.2680266871057,11.428118003152127,22.65701532076586,143.93775589943655,125.93577764182926,58510.38369184222,467.36072686700453,8676.80049816981,8126.063343789671,0.0,1244.4094050877566,0.0,0.0,0.0,0.0,12.691374590638265,79.69201713675314,122.82464312583842,52.1989302567529,11.400223434415263,140.21271532276788,143.1750044678268,132.3980269296219,4.952994331659727,0.0743133486458517,0.00796538878359725,0.16683240034806346,0.24029468418931857,8.216351460744862,0.4251745885037557,12.644267768828016,12.421931138594394,0.0,2.376277100900975,0.0,0.0,0.0,0.0
1517,0.0,41997.08997520122,70730.76062381345,0.0,4897.785648773942,15789.158015646293,94857.46413960811,11592.775413231959,725.2769725085952,0.0,0.0,91.89321997179331,0.0,0.0,423.48777628769426,2401.012314921327,9807.540466720235,2176.5269578410043,1450.7305228061966,0.0,0.0,0.0,0.0,0.0,47.5589427742711,52.75561077625626,0.0,1.6789557901079584,24.022214177173883,99.51896872861013,7.30986411263484,1.385735315880457,0.0,0.0,0.07421724350371048,0.0,0.0,0.28375577551066505,3.4424803203299352,12.481802111379556,0.7266087966559575,0.5627587295905558,0.0,0.0,0.0,0.0
