cmp-ds,B.10.71.002-0,B.10.71.002-1,B.10.71.002-2,B.10.71.012-0,B.10.71.012-1,B.10.71.012-2,B.10.71.012-3,B.20.11.102-0,B.20.11.102-1,B.20.11.102-2,B.20.11.102-3,B.20.11.121-0,B.20.11.121-1,B.20.11.121-2,B.20.11.121-3,B.30.11.012-0,B.30.11.012-1,B.30.11.012-2,C.10.11.001a-0,C.10.11.001a-1,C.10.11.001a-2,C.10.11.001a-3,C.10.11.011a-0,C.10.11.011a-1,C.10.11.011a-2,C.10.11.011a-3,C.20.11.001b-0,C.20.11.001b-1,C.20.11.001b-2,C.20.11.001b-3,D.10.14.021-0,D.10.14.021-1,D.20.21.013a-0,D.20.21.013a-1,D.20.21.013a-2,D.20.21.013b-0,D.20.21.013b-1,D.20.21.023a-0,D.20.21.023a-1,D.20.21.023a-2,D.20.21.023b-0,D.20.21.023b-1,D.20.21.023b-2,D.30.31.013b-0,D.30.31.013b-1,D.30.41.011c-0,D.30.41.011c-1,D.30.41.011c-2,D.30.41.032c-0,D.30.41.032c-1,D.30.41.102b-0,D.30.41.102b-1,D.30.52.013b-0,D.30.52.013b-1,D.30.52.013b-2,D.30.67.012b-0,D.40.11.023a-0,D.40.11.023a-1,D.40.11.023a-2,D.40.11.074a-0,D.40.11.074a-1,D.50.11.011a-0,D.50.11.011a-1,D.50.12.023b-0,collapse-0,excessiveRID-0,irreparable-0
1220,4386.816000000001,36.864000000000004,0.0,1953.7920000000001,958.464,1511.424,0.0,4377.600000000001,1612.8000000000002,3225.600000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,3745.0520736907024,1072.0991420543123,1008.2044349741146,0.0,2974.686502004474,2009.8213248804398,1381.634963877002,223.28602556137702,6.0,4.0,2.0,0.0,1.0,0.0,2242.5509791909553,0.0,0.0,316.3699420471829,0.0,3681.479410644373,0.0,0.0,503.8488736755651,0.0,0.0,1.0,0.0,1625.4741053685675,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,23379.83948317796,0.0,0.0,264.0937328711655,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1221,4423.68,0.0,0.0,2727.936,1585.152,110.59200000000001,0.0,6451.200000000002,2188.8000000000006,576.0000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6692.246687641521,592.6371581475755,0.0,0.0,3744.2676533588647,2675.083248847056,0.0,77.67623454753226,10.0,2.0,0.0,0.0,1.0,0.0,1562.2699573583357,0.0,0.0,224.23518302679847,0.0,4717.002464927916,0.0,0.0,539.3412346953136,0.0,0.0,1.0,0.0,2219.937418052113,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,14581.71918353992,0.0,0.0,349.2013841235641,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1222,4313.088,110.592,0.0,2101.248,1585.152,737.28,0.0,4377.6,2649.600000000001,2188.8000000000006,0.0,9100.800000000001,115.20000000000002,0.0,0.0,6451.0,0.0,0.0,4352.683795211982,1152.960240345997,282.39347994151655,0.0,2202.7488873666534,2600.532452743906,510.9274893249956,0.0,6.0,6.0,0.0,0.0,1.0,0.0,2042.705342366222,0.0,0.0,335.878933754051,0.0,2761.764545859375,0.0,0.0,860.1264574679855,0.0,0.0,1.0,0.0,1928.5130724850142,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,18125.711424781126,0.0,0.0,514.7971959306545,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1223,4423.68,0.0,0.0,3796.992,552.96,73.72800000000001,0.0,7603.200000000003,1497.6000000000004,115.20000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5642.574863194642,0.0,0.0,0.0,5421.391600441686,1021.1995195101007,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2367.193627690691,0.0,0.0,213.78240251517906,0.0,3458.4801744273805,0.0,0.0,544.4959625220212,0.0,0.0,1.0,0.0,1995.0806944249314,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,18236.382176016457,0.0,0.0,199.8122855878542,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1224,4423.68,0.0,0.0,2506.752,1548.288,368.64,0.0,4492.800000000001,3571.2000000000007,1152.0000000000002,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4282.844155813952,715.0829565581421,0.0,0.0,2433.198661955633,3102.1745457217658,256.1142518969899,58.51488851539804,10.0,2.0,0.0,0.0,1.0,0.0,2348.65211283629,0.0,0.0,295.4525678172691,0.0,4811.262169670427,0.0,0.0,453.9376817032298,0.0,0.0,1.0,0.0,1559.0647358539193,201.05152570215458,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,24296.648999951452,334.880233535379,0.0,231.19688375863672,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1225,4423.68,0.0,0.0,3502.08,921.6,0.0,0.0,7257.600000000001,1958.4000000000005,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,7327.573105943257,0.0,0.0,0.0,4354.362695036571,1930.1911216037981,135.70975339052185,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2355.9796770478015,0.0,0.0,379.53439049333053,0.0,4422.485076576508,0.0,0.0,551.8775472877062,0.0,0.0,1.0,0.0,1856.7282527867847,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,12216.667207548697,111.69070218862336,0.0,273.09132167916806,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1226,4423.68,0.0,0.0,2838.5280000000002,1511.424,73.72800000000001,0.0,6336.000000000002,2649.6000000000004,230.40000000000006,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5475.659091429673,231.95861016783715,0.0,0.0,4271.400168300842,1973.7218803753162,379.36228515391593,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1820.8169736505806,0.0,0.0,454.98591371363585,0.0,3958.450633872263,0.0,0.0,631.9051037020467,0.0,0.0,1.0,0.0,1988.338449564923,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,21387.694911224597,0.0,0.0,223.14840198737306,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1227,4423.68,0.0,0.0,2654.208,1511.424,258.048,0.0,5990.4000000000015,2649.6000000000004,576.0000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5480.610611688102,648.8567010672098,0.0,0.0,2298.970628245461,2951.209388237682,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1661.0895698168554,0.0,0.0,265.1036852970225,0.0,3038.3733031068623,0.0,0.0,699.3154787468569,0.0,0.0,1.0,0.0,1904.131807528029,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,20920.871733963213,0.0,0.0,323.22689148610283,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1228,4423.68,0.0,0.0,4313.088,110.59200000000001,0.0,0.0,8640.000000000002,576.0000000000001,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5133.218896153133,0.0,0.0,0.0,6565.992747271443,879.9779144337613,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1833.251884173297,0.0,0.0,224.1392266813361,0.0,4028.2013413713885,0.0,0.0,500.3804977400791,0.0,0.0,1.0,0.0,2586.7859885211446,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,24039.043625313683,0.0,0.0,306.60933549310084,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1229,4423.68,0.0,0.0,3575.808,847.8720000000001,0.0,0.0,7372.800000000001,1843.2000000000003,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6523.851515444596,182.94473341313807,0.0,0.0,4188.754043712763,2249.1747186797093,122.54106805125097,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2083.070546107422,29.12038113203864,0.0,293.8041906925981,0.0,3987.510876992938,0.0,0.0,435.04495210451665,0.0,0.0,0.0,1.0,2133.583449553361,0.0,0.0,140.0832,7.3728,16.0,0.0,2.0,0.0,0.0,1.0,20799.436745114184,924.6147661950929,374.00236587294205,329.24345889878396,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1230,4423.68,0.0,0.0,4276.224,147.45600000000002,0.0,0.0,8409.600000000002,806.4000000000002,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5706.155377674075,25.105856439674188,0.0,0.0,4356.503467738886,1210.808348998581,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1995.8621747069803,0.0,0.0,353.3679907694933,0.0,3941.383304607821,0.0,0.0,582.0511394007544,0.0,0.0,1.0,0.0,1975.361929931034,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,25687.535370732934,0.0,0.0,266.31066821971496,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1231,4423.68,0.0,0.0,3870.7200000000003,552.96,0.0,0.0,7948.800000000002,1267.2000000000003,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6350.386405872014,0.0,0.0,0.0,3849.169841244486,1160.401242811022,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1931.1064149401361,0.0,0.0,241.55137881481306,0.0,4365.605682755975,0.0,0.0,607.6953652621238,0.0,0.0,1.0,0.0,1730.1407335200258,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,22063.192977339684,0.0,0.0,334.33280709690246,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1232,4423.68,0.0,0.0,3465.2160000000003,958.464,0.0,0.0,7257.600000000002,1958.4000000000005,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,8042.677957143913,264.4608529920529,0.0,0.0,5227.807189533293,1690.7465744237443,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2363.8745936105292,0.0,0.0,304.831585469123,0.0,3742.9296083360136,0.0,0.0,838.5017346823381,0.0,0.0,1.0,0.0,1479.7645060835514,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,18909.11238158175,0.0,0.0,259.4851573683815,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1233,4423.68,0.0,0.0,3022.848,1179.648,221.18400000000003,0.0,6105.600000000001,2649.600000000001,460.8000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5560.747274259449,783.7372256361356,0.0,0.0,2390.3868393379785,2085.3594790091556,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1817.3434217586532,0.0,0.0,275.5538706006157,0.0,3847.1315428789458,0.0,0.0,491.51659004267844,0.0,0.0,1.0,0.0,1608.3332711107605,0.0,0.0,145.6128,1.8432,12.0,4.0,2.0,0.0,0.0,1.0,21044.81461939239,0.0,0.0,219.34250512905163,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1234,4423.68,0.0,0.0,2727.936,1400.832,294.91200000000003,0.0,5299.200000000001,3456.000000000001,460.8000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6945.664603451168,679.1514988674649,0.0,0.0,3308.503461764661,3313.6915516129816,86.376774081813,172.753548163626,10.0,2.0,0.0,0.0,1.0,0.0,1870.1632780499276,0.0,0.0,320.4934472635381,0.0,4021.467323110075,0.0,0.0,516.6695412800611,0.0,0.0,1.0,0.0,2182.7637077389227,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,27082.888806025214,0.0,0.0,232.2464889777335,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1235,4423.68,0.0,0.0,3981.312,442.36800000000005,0.0,0.0,8409.600000000002,806.4000000000002,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6709.197710020964,0.0,0.0,0.0,4412.000740226164,1782.147175551454,143.66116879811068,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1987.3515831809375,0.0,0.0,261.08940928516074,0.0,3136.1270525634836,0.0,0.0,503.95186647787966,0.0,0.0,1.0,0.0,2123.396584380237,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,16297.181941070718,0.0,0.0,207.71469607687666,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1236,4423.68,0.0,0.0,3133.44,1216.512,73.72800000000001,0.0,5760.000000000002,3340.8000000000006,115.20000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5746.650538125504,410.60786371101165,0.0,0.0,2987.370328620702,2121.4263551356644,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2810.396309560296,0.0,0.0,312.6026647927979,0.0,5193.270087637802,0.0,0.0,651.4976912340932,0.0,0.0,1.0,0.0,1736.2587696089229,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,21579.051117527284,0.0,0.0,240.0827191765964,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1237,4423.68,0.0,0.0,2064.384,1253.376,1105.92,0.0,4147.200000000001,2764.800000000001,2304.0000000000005,0.0,9100.800000000001,115.20000000000002,0.0,0.0,6451.0,0.0,0.0,2741.156900484629,1867.6068744627419,308.20319988172326,0.0,3093.538871824497,2429.1708053499224,732.4322669064046,76.6203295496998,8.0,4.0,0.0,0.0,1.0,0.0,2105.585560039343,0.0,0.0,249.73764786003613,0.0,3977.1217025486867,0.0,0.0,624.753169417944,0.0,0.0,0.0,1.0,1828.1797356780608,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,27693.55768235639,431.6626555062601,0.0,196.57458953904643,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1238,4423.68,0.0,0.0,3944.4480000000003,479.232,0.0,0.0,7257.600000000001,1958.4000000000005,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6532.338079022169,0.0,0.0,0.0,3536.8787266448044,850.008775120826,52.33163138196497,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1604.304480025899,0.0,0.0,264.45706150066064,0.0,4876.043743100656,0.0,0.0,747.187573356739,0.0,0.0,1.0,0.0,2364.0954060515473,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,25461.59478875545,0.0,0.0,217.67927773396167,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1239,4423.68,0.0,0.0,3428.352,921.6,73.72800000000001,0.0,6566.4000000000015,2649.600000000001,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4719.19566569107,38.7875616957495,0.0,0.0,5496.909719792912,1717.001190922443,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1879.8989125661235,0.0,0.0,310.68735524054864,0.0,3897.1477455709164,0.0,0.0,801.0681928853551,0.0,0.0,1.0,0.0,1789.0572447587138,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,17409.723440511374,0.0,0.0,198.95472431670277,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1240,4423.68,0.0,0.0,1990.6560000000002,1695.7440000000001,737.2800000000001,0.0,5068.800000000001,2995.2000000000007,1152.0000000000002,0.0,9100.800000000001,115.20000000000002,0.0,0.0,6451.0,0.0,0.0,7264.101254905785,2146.227963823117,0.0,0.0,3107.0766257876758,2845.863074815264,257.5361437943116,100.14224553066387,10.0,2.0,0.0,0.0,1.0,0.0,2607.665874562008,0.0,0.0,235.00150987466924,0.0,3397.9185216236274,0.0,0.0,594.050125192768,0.0,0.0,1.0,0.0,1299.2856684186509,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,23747.630383594944,0.0,0.0,272.69140804681604,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1241,4423.68,0.0,0.0,3575.808,847.8720000000001,0.0,0.0,7948.800000000002,1267.2000000000003,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,7767.201055380803,0.0,0.0,0.0,3356.851398340182,829.5899744538615,39.73461980392785,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1569.015551259841,0.0,0.0,231.1093105883189,0.0,3567.923892144322,0.0,0.0,558.9335056773921,0.0,0.0,1.0,0.0,2111.0998026165557,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,33804.32211650145,0.0,0.0,315.2246526470586,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1242,4423.68,0.0,0.0,3981.312,442.36800000000005,0.0,0.0,7948.800000000002,1267.2000000000003,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6471.349748300336,0.0,0.0,0.0,4028.012614520381,1366.8275606476855,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1821.4481014117796,0.0,0.0,310.12014767733103,0.0,1975.1958124423252,0.0,0.0,365.2755059798119,0.0,0.0,0.0,1.0,2220.9694249015442,0.0,0.0,145.6128,1.8432,12.0,4.0,2.0,0.0,0.0,1.0,19381.869424584194,280.2152748308491,0.0,319.05519033526105,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1243,4423.68,0.0,0.0,3207.168,1216.512,0.0,0.0,6451.200000000002,2764.8000000000006,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5934.936447682788,0.0,0.0,0.0,3029.9925005517794,3313.584486380199,0.0,96.53237693937605,10.0,2.0,0.0,0.0,1.0,0.0,1931.5694697979588,0.0,0.0,329.7484551380986,0.0,5718.892899923798,0.0,0.0,566.930825891834,0.0,0.0,1.0,0.0,2077.9365461249263,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,16089.885159765086,0.0,0.0,322.39352984516404,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1244,4423.68,0.0,0.0,3059.712,995.328,368.64,0.0,6796.800000000001,1497.6000000000004,921.6000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4336.4071430107615,340.909974695643,0.0,0.0,4180.358920524444,1824.9758671448278,368.8031754729077,74.99203249197717,6.0,6.0,0.0,0.0,1.0,0.0,2806.8429272920366,0.0,0.0,223.1650562802088,0.0,3555.8497055757607,0.0,0.0,539.5353529802242,0.0,0.0,1.0,0.0,2262.0617182511064,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,15947.006321545356,0.0,0.0,210.40986171327182,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1245,4423.68,0.0,0.0,3612.6720000000005,442.368,368.64,0.0,7488.000000000002,1267.2000000000003,460.8000000000001,0.0,9100.800000000001,115.20000000000002,0.0,0.0,6451.0,0.0,0.0,4679.232253307936,421.7728040509787,0.0,0.0,4671.440647939367,888.3565629108707,248.84455630893905,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1953.509779603074,0.0,0.0,243.33139409910947,0.0,3767.467499287621,0.0,0.0,701.717317387066,0.0,0.0,0.0,1.0,2063.7776494113004,0.0,0.0,143.7696,3.6864,12.0,4.0,2.0,0.0,0.0,1.0,14089.793523705473,163.38075192034754,0.0,237.06867287021788,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1246,4423.68,0.0,0.0,4239.360000000001,184.32000000000002,0.0,0.0,9216.000000000002,0.0,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5053.252302578841,0.0,0.0,0.0,5602.275081840828,715.9079038574943,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,4269.316085462791,0.0,0.0,313.5295435957059,0.0,3125.034320181322,0.0,0.0,529.323811971651,0.0,0.0,1.0,0.0,1652.842573576928,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,24514.037303598718,0.0,0.0,209.58098062132223,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1247,4423.68,0.0,0.0,3465.2160000000003,921.6,36.864000000000004,0.0,6796.800000000002,1958.4000000000003,460.8000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4440.320078785096,131.65025775772978,0.0,0.0,3527.152623851923,1297.4727329771213,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1781.5644195417706,0.0,0.0,279.02876660725036,0.0,4312.770840216781,0.0,0.0,689.7564444540224,0.0,0.0,1.0,0.0,2125.673179039894,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,20250.576517678754,0.0,0.0,246.76734138508016,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1248,4423.68,0.0,0.0,3133.44,921.6,368.64,0.0,5990.4000000000015,2304.0000000000005,921.6000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5214.046889151707,263.7193054881494,0.0,0.0,3878.0060757405827,2287.5224928887947,88.8851307012606,88.8851307012606,10.0,2.0,0.0,0.0,1.0,0.0,1915.207027270008,0.0,0.0,329.9680913434531,0.0,4522.46384217745,0.0,0.0,818.2177505593392,0.0,0.0,0.0,1.0,1700.9764339977648,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,30745.513783098206,435.836018191947,0.0,284.09483099646377,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1249,4423.68,0.0,0.0,4423.68,0.0,0.0,0.0,9216.000000000002,0.0,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5954.317719744028,0.0,0.0,0.0,6234.567150057434,78.48227338692595,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1711.931922802679,0.0,0.0,237.26569837751256,0.0,3561.589057597467,0.0,0.0,506.64079883764884,0.0,0.0,1.0,0.0,1768.8206167502437,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,20242.267311731586,0.0,0.0,272.4194277517238,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1250,4423.68,0.0,0.0,2764.8,1511.424,147.45600000000002,0.0,5760.000000000002,3110.4000000000005,345.60000000000014,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4913.976449566415,244.85159799651103,0.0,0.0,3375.6050490967027,2860.3438347932315,307.9578880391746,0.0,8.0,4.0,0.0,0.0,1.0,0.0,2689.6966313880857,0.0,0.0,297.47740523895146,0.0,4305.214865618259,0.0,0.0,463.31557793513025,0.0,0.0,0.0,1.0,1571.4332224752834,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,17502.934845669348,0.0,0.0,166.32674791036123,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1251,4423.68,0.0,0.0,3170.304,1105.92,147.45600000000002,0.0,6336.000000000001,2534.4000000000005,345.6000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4787.392962876512,603.8059574735645,0.0,0.0,3018.805369524722,2658.2293856310143,91.44420263785044,0.0,12.0,0.0,0.0,0.0,1.0,0.0,3259.3162866900175,0.0,0.0,300.73192872864195,0.0,5098.936929699832,0.0,0.0,813.0861242967677,0.0,0.0,1.0,0.0,1967.6567550857906,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,24973.1059585302,219.71355163993704,0.0,303.0180631856577,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1252,4423.68,0.0,0.0,3428.3520000000003,884.736,110.592,0.0,7488.000000000002,1728.0000000000005,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5924.2404926471545,124.59327476360019,0.0,0.0,4380.640404317047,1438.246211373433,0.0,114.19271660004104,10.0,2.0,0.0,0.0,1.0,0.0,1990.4566490056,0.0,0.0,270.83204143139335,0.0,3130.937768479816,0.0,0.0,624.0219081494294,0.0,0.0,1.0,0.0,1586.959530471775,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,21043.044971969248,0.0,0.0,222.51904742529132,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1253,4423.68,0.0,0.0,3354.6240000000003,995.328,73.72800000000001,0.0,7372.800000000001,1843.2000000000003,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5610.564087476363,124.65713145293584,0.0,0.0,4089.505958967458,811.0293337138169,33.39456392338035,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2196.570637961037,0.0,0.0,303.075548575291,0.0,3338.9649736671263,0.0,0.0,573.2851632920981,0.0,0.0,1.0,0.0,1940.6963376509623,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,15878.558638540926,0.0,0.0,194.2087094233432,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1254,4423.68,0.0,0.0,3428.3520000000003,847.8720000000001,147.45600000000002,0.0,6912.000000000002,2073.6000000000004,230.40000000000006,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,3990.1584772802303,215.1345690468328,0.0,0.0,6054.385956401198,1869.636296570512,0.0,47.96678049495945,8.0,4.0,0.0,0.0,1.0,0.0,1457.9509573207679,0.0,0.0,259.5227484844536,0.0,3353.88261800461,0.0,0.0,548.2756206470194,0.0,0.0,1.0,0.0,1624.033613306072,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,15046.864436050857,0.0,0.0,204.6328269971302,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1255,4423.68,0.0,0.0,3870.7200000000003,368.64,184.32,0.0,8064.000000000002,921.6000000000003,230.40000000000006,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6037.009051091173,101.77177218229616,0.0,0.0,3960.74813540543,983.1434440367583,81.70871021409023,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1999.4753130095391,0.0,0.0,311.0056112410963,0.0,5267.87807617466,0.0,0.0,513.4725073290404,0.0,0.0,1.0,0.0,2568.9098571136738,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,17774.323571095563,0.0,0.0,252.39180288706737,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1256,4386.816000000001,36.864000000000004,0.0,2543.616,1142.784,737.28,0.0,4608.000000000001,3686.400000000001,921.6000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4844.961912017594,1540.3866083857981,0.0,0.0,2414.1168971610837,2148.244830949948,61.90605959629791,125.91081916018682,10.0,2.0,0.0,0.0,1.0,0.0,1960.9487069538325,0.0,0.0,355.59721241507344,0.0,4326.398789148929,0.0,0.0,633.966445753801,0.0,0.0,1.0,0.0,2082.4209236075785,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,20549.388873911175,0.0,0.0,229.1591946304004,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1257,4423.68,0.0,0.0,4313.088,110.59200000000001,0.0,0.0,8870.400000000001,345.6000000000001,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5043.497173919324,0.0,0.0,0.0,5322.00789024055,744.408779590395,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2302.4622859612227,0.0,0.0,324.8223760298049,0.0,5980.747802559024,0.0,0.0,494.7896577153807,0.0,0.0,1.0,0.0,2617.2761878700576,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,16349.431304209314,0.0,0.0,198.25302725844946,0.0,1.0,0.0,2.0,1.0,2.0,1.0
